type	number	misc	seq_id	start	finish
UN	3679	.	G_contig000043	33070	33070
UN	3680	.	G_contig000043	33073	33073
UN	3681	.	G_contig000043	33352	33357
UN	3682	.	G_contig000043	38482	38526
UN	3683	.	G_contig000044	1	76
UN	3684	.	G_contig000044	80	80
UN	3685	.	G_contig000044	82	85
UN	3686	.	G_contig000044	176	176
UN	3687	.	G_contig000044	178	180
UN	3688	.	G_contig000044	185	185
UN	3689	.	G_contig000044	187	187
UN	3690	.	G_contig000044	659	664
UN	3691	.	G_contig000044	737	745
UN	3692	.	G_contig000044	770	770
UN	3693	.	G_contig000044	854	859
UN	3694	.	G_contig000044	4750	4751
UN	3695	.	G_contig000044	4754	4754
UN	3696	.	G_contig000044	27097	27097
UN	3697	.	G_contig000044	27101	27101
UN	3698	.	G_contig000044	27112	27124
UN	3699	.	G_contig000044	27126	27127
UN	3700	.	G_contig000044	27129	27129
UN	3701	.	G_contig000044	27134	27134
UN	3702	.	G_contig000044	30232	30232
UN	3703	.	G_contig000044	33353	33353
UN	3704	.	G_contig000044	33355	33357
UN	3705	.	G_contig000044	33360	33362
UN	3706	.	G_contig000044	38468	38504
UN	3707	.	G_contig000045	1	19
UN	3708	.	G_contig000045	5389	5389
UN	3709	.	G_contig000045	5395	5395
UN	3710	.	G_contig000045	5407	5407
UN	3711	.	G_contig000045	5541	5541
UN	3712	.	G_contig000045	12195	12195
UN	3713	.	G_contig000045	12198	12198
UN	3714	.	G_contig000045	12207	12236
UN	3715	.	G_contig000045	12279	12280
UN	3716	.	G_contig000045	12283	12283
UN	3717	.	G_contig000045	25080	25116
UN	3718	.	G_contig000046	1	76
UN	3719	.	G_contig000046	101	102
UN	3720	.	G_contig000046	107	123
UN	3721	.	G_contig000046	414	414
UN	3722	.	G_contig000046	804	804
UN	3723	.	G_contig000046	819	819
UN	3724	.	G_contig000046	822	822
UN	3725	.	G_contig000046	825	825
UN	3726	.	G_contig000046	1195	1201
UN	3727	.	G_contig000046	1213	1213
UN	3728	.	G_contig000046	12134	12134
UN	3729	.	G_contig000046	12136	12136
UN	3730	.	G_contig000046	12139	12140
UN	3731	.	G_contig000046	12142	12142
UN	3732	.	G_contig000046	12413	12423
UN	3733	.	G_contig000046	19299	19300
UN	3734	.	G_contig000046	19302	19302
UN	3735	.	G_contig000046	19306	19306
UN	3736	.	G_contig000047	1	1
UN	3737	.	G_contig000047	109	109
UN	3738	.	G_contig000047	113	160
UN	3739	.	G_contig000047	255	257
UN	3740	.	G_contig000047	457	457
UN	3741	.	G_contig000047	460	466
UN	3742	.	G_contig000047	1907	1907
UN	3743	.	G_contig000047	1970	1975
UN	3744	.	G_contig000047	5707	5709
UN	3745	.	G_contig000047	5711	5711
UN	3746	.	G_contig000047	6561	6566
UN	3747	.	G_contig000047	8284	8284
UN	3748	.	G_contig000047	8287	8287
UN	3749	.	G_contig000047	8290	8290
UN	3750	.	G_contig000047	10806	10806
UN	3751	.	G_contig000047	10808	10808
UN	3752	.	G_contig000047	10812	10812
UN	3753	.	G_contig000047	11054	11055
UN	3754	.	G_contig000047	12657	12658
UN	3755	.	G_contig000047	12661	12661
UN	3756	.	G_contig000047	17326	17326
UN	3757	.	G_contig000047	17331	17343
UN	3758	.	G_contig000047	24428	24445
UN	3759	.	G_contig000047	24448	24448
UN	3760	.	G_contig000047	25627	25627
UN	3761	.	G_contig000047	25636	25637
UN	3762	.	G_contig000047	25639	25639
UN	3763	.	G_contig000047	26661	26709
UN	3764	.	G_contig000047	26858	26858
UN	3765	.	G_contig000047	28991	29023
UN	3766	.	G_contig000047	30254	30254
UN	3767	.	G_contig000047	30260	30260
UN	3768	.	G_contig000047	34532	34532
UN	3769	.	G_contig000047	34535	34535
UN	3770	.	G_contig000047	34538	34538
UN	3771	.	G_contig000047	34541	34542
UN	3772	.	G_contig000047	34544	34544
UN	3773	.	G_contig000047	34667	34667
UN	3774	.	G_contig000047	34670	34670
UN	3775	.	G_contig000047	34675	34675
UN	3776	.	G_contig000047	36620	36650
UN	3777	.	G_contig000048	1	26
UN	3778	.	G_contig000048	36628	36648
UN	3779	.	G_contig000049	1	18
UN	3780	.	G_contig000049	11053	11053
UN	3781	.	G_contig000049	11404	11404
UN	3782	.	G_contig000049	11410	11426
UN	3783	.	G_contig000049	16225	16226
UN	3784	.	G_contig000049	16228	16228
UN	3785	.	G_contig000049	26509	26509
UN	3786	.	G_contig000049	26511	26511
UN	3787	.	G_contig000049	26517	26517
UN	3788	.	G_contig000049	26520	26521
UN	3789	.	G_contig000049	26583	26591
UN	3790	.	G_contig000049	29497	29507
UN	3791	.	G_contig000049	34253	34254
UN	3792	.	G_contig000049	34256	34256
UN	3793	.	G_contig000049	36516	36591
UN	3794	.	G_contig000050	1	52
UN	3795	.	G_contig000050	36330	36363
UN	3796	.	G_contig000051	1	10
UN	3797	.	G_contig000051	2178	2193
UN	3798	.	G_contig000051	2793	2806
UN	3799	.	G_contig000051	2811	2813
UN	3800	.	G_contig000051	3346	3357
UN	3801	.	G_contig000051	3367	3367
UN	3802	.	G_contig000051	3375	3375
UN	3803	.	G_contig000051	3378	3446
UN	3804	.	G_contig000051	3602	3626
UN	3805	.	G_contig000051	3714	3714
UN	3806	.	G_contig000051	3717	3717
UN	3807	.	G_contig000051	3723	3729
UN	3808	.	G_contig000051	3743	3766
UN	3809	.	G_contig000051	3823	3846
UN	3810	.	G_contig000051	4747	4750
UN	3811	.	G_contig000051	8720	8720
UN	3812	.	G_contig000051	16333	16343
UN	3813	.	G_contig000051	18313	18316
UN	3814	.	G_contig000051	25932	25932
UN	3815	.	G_contig000051	25935	25935
UN	3816	.	G_contig000051	25939	25939
UN	3817	.	G_contig000051	27778	27791
UN	3818	.	G_contig000051	29611	29612
UN	3819	.	G_contig000051	32971	32971
UN	3820	.	G_contig000051	32974	32974
UN	3821	.	G_contig000051	32981	32981
UN	3822	.	G_contig000051	33270	33271
UN	3823	.	G_contig000051	33519	33520
UN	3824	.	G_contig000051	33522	33523
UN	3825	.	G_contig000052	1	30
UN	3826	.	G_contig000052	5969	5969
UN	3827	.	G_contig000052	12794	12794
UN	3828	.	G_contig000052	12804	12804
UN	3829	.	G_contig000052	17403	17403
UN	3830	.	G_contig000052	17405	17406
UN	3831	.	G_contig000052	17411	17411
UN	3832	.	G_contig000052	17414	17415
UN	3833	.	G_contig000052	17417	17417
UN	3834	.	G_contig000052	28857	28857
UN	3835	.	G_contig000052	28859	28885
UN	3836	.	G_contig000053	1	25
UN	3837	.	G_contig000053	24617	24617
UN	3838	.	G_contig000053	24628	24628
UN	3839	.	G_contig000053	24631	24631
UN	3840	.	G_contig000053	24633	24634
UN	3841	.	G_contig000053	34202	34202
UN	3842	.	G_contig000054	917	917
UN	3843	.	G_contig000054	923	923
UN	3844	.	G_contig000054	1052	1052
UN	3845	.	G_contig000054	13954	13991
UN	3846	.	G_contig000054	13994	13994
UN	3847	.	G_contig000054	13996	13997
UN	3848	.	G_contig000055	1	4
UN	3849	.	G_contig000055	6	6
UN	3850	.	G_contig000055	33822	33850
UN	3851	.	G_contig000056	1	76
UN	3852	.	G_contig000056	7360	7362
UN	3853	.	G_contig000056	7365	7365
UN	3854	.	G_contig000056	7367	7367
UN	3855	.	G_contig000056	24439	24439
UN	3856	.	G_contig000057	1	82
UN	3857	.	G_contig000057	1553	1556
UN	3858	.	G_contig000057	6559	6560
UN	3859	.	G_contig000057	6562	6562
UN	3860	.	G_contig000057	6564	6565
UN	3861	.	G_contig000057	7539	7561
UN	3862	.	G_contig000057	13506	13516
UN	3863	.	G_contig000057	22556	22556
UN	3864	.	G_contig000057	25103	25108
UN	3865	.	G_contig000057	25958	25958
UN	3866	.	G_contig000057	25965	25970
UN	3867	.	G_contig000057	26809	26809
UN	3868	.	G_contig000057	26811	26811
UN	3869	.	G_contig000057	26813	26813
UN	3870	.	G_contig000057	26827	26830
UN	3871	.	G_contig000057	26904	26925
UN	3872	.	G_contig000057	26929	26929
UN	3873	.	G_contig000057	33026	33028
UN	3874	.	G_contig000058	6464	6471
UN	3875	.	G_contig000058	6474	6474
UN	3876	.	G_contig000058	20023	20023
UN	3877	.	G_contig000058	21503	21510
UN	3878	.	G_contig000058	23805	23806
UN	3879	.	G_contig000058	27032	27033
UN	3880	.	G_contig000059	1	17
UN	3881	.	G_contig000059	2505	2505
UN	3882	.	G_contig000059	5716	5716
UN	3883	.	G_contig000059	5996	6001
UN	3884	.	G_contig000059	6003	6004
UN	3885	.	G_contig000059	6080	6091
UN	3886	.	G_contig000059	32904	32965
UN	3887	.	G_contig000060	1	72
UN	3888	.	G_contig000060	74	74
UN	3889	.	G_contig000060	1833	1839
UN	3890	.	G_contig000060	1844	1844
UN	3891	.	G_contig000060	1847	1847
UN	3892	.	G_contig000060	1853	1856
UN	3893	.	G_contig000060	1858	1858
UN	3894	.	G_contig000060	1861	1861
UN	3895	.	G_contig000060	1863	1863
UN	3896	.	G_contig000060	1866	1867
UN	3897	.	G_contig000060	8697	8697
UN	3898	.	G_contig000060	8700	8700
UN	3899	.	G_contig000060	8703	8703
UN	3900	.	G_contig000060	17371	17377
UN	3901	.	G_contig000060	19848	19849
UN	3902	.	G_contig000060	19851	19853
UN	3903	.	G_contig000060	21801	21802
UN	3904	.	G_contig000060	21804	21805
UN	3905	.	G_contig000060	22140	22141
UN	3906	.	G_contig000060	22145	22147
UN	3907	.	G_contig000060	22150	22150
UN	3908	.	G_contig000060	22153	22153
UN	3909	.	G_contig000060	22155	22156
UN	3910	.	G_contig000060	22167	22168
UN	3911	.	G_contig000060	22506	22513
UN	3912	.	G_contig000060	22518	22519
UN	3913	.	G_contig000060	22526	22526
UN	3914	.	G_contig000060	22852	22852
UN	3915	.	G_contig000060	22854	22857
UN	3916	.	G_contig000060	22861	22863
UN	3917	.	G_contig000060	23907	23907
UN	3918	.	G_contig000060	23910	23910
UN	3919	.	G_contig000060	23913	23914
UN	3920	.	G_contig000060	23917	23917
UN	3921	.	G_contig000060	23920	23922
UN	3922	.	G_contig000060	23924	23924
UN	3923	.	G_contig000060	30230	30231
UN	3924	.	G_contig000060	30233	30235
UN	3925	.	G_contig000060	30769	30783
UN	3926	.	G_contig000060	30785	30785
UN	3927	.	G_contig000060	32790	32791
UN	3928	.	G_contig000060	32794	32794
UN	3929	.	G_contig000060	32796	32797
UN	3930	.	G_contig000061	1	16
UN	3931	.	G_contig000061	300	300
UN	3932	.	G_contig000061	303	303
UN	3933	.	G_contig000061	5823	5823
UN	3934	.	G_contig000061	5826	5827
UN	3935	.	G_contig000061	5831	5831
UN	3936	.	G_contig000061	6115	6123
UN	3937	.	G_contig000061	8193	8193
UN	3938	.	G_contig000061	10317	10317
UN	3939	.	G_contig000061	11440	11441
UN	3940	.	G_contig000061	11443	11443
UN	3941	.	G_contig000061	11445	11445
UN	3942	.	G_contig000061	11447	11463
UN	3943	.	G_contig000061	11473	11473
UN	3944	.	G_contig000061	15098	15105
UN	3945	.	G_contig000061	15109	15109
UN	3946	.	G_contig000061	15111	15111
UN	3947	.	G_contig000061	15114	15114
UN	3948	.	G_contig000061	15401	15424
UN	3949	.	G_contig000061	26605	26605
UN	3950	.	G_contig000061	26613	26614
UN	3951	.	G_contig000061	26620	26620
UN	3952	.	G_contig000061	26974	26980
UN	3953	.	G_contig000061	26983	27016
UN	3954	.	G_contig000061	27174	27175
UN	3955	.	G_contig000061	27177	27177
UN	3956	.	G_contig000061	31643	31643
UN	3957	.	G_contig000061	31646	31647
UN	3958	.	G_contig000061	31649	31651
UN	3959	.	G_contig000062	1383	1383
UN	3960	.	G_contig000062	1766	1776
UN	3961	.	G_contig000062	2743	2743
UN	3962	.	G_contig000062	2745	2745
UN	3963	.	G_contig000062	2749	2750
UN	3964	.	G_contig000062	22113	22113
UN	3965	.	G_contig000062	22116	22116
UN	3966	.	G_contig000063	1	22
UN	3967	.	G_contig000063	293	293
UN	3968	.	G_contig000063	1118	1127
UN	3969	.	G_contig000063	1131	1135
UN	3970	.	G_contig000063	1137	1137
UN	3971	.	G_contig000063	1396	1405
UN	3972	.	G_contig000063	1407	1414
UN	3973	.	G_contig000063	1895	1895
UN	3974	.	G_contig000063	1898	1898
UN	3975	.	G_contig000063	2081	2082
UN	3976	.	G_contig000063	2084	2084
UN	3977	.	G_contig000063	2087	2096
UN	3978	.	G_contig000063	2098	2098
UN	3979	.	G_contig000063	2239	2305
UN	3980	.	G_contig000063	2308	2341
UN	3981	.	G_contig000063	2343	2345
UN	3982	.	G_contig000063	2347	2350
UN	3983	.	G_contig000063	5016	5019
UN	3984	.	G_contig000063	5025	5025
UN	3985	.	G_contig000063	14286	14287
UN	3986	.	G_contig000063	15294	15297
UN	3987	.	G_contig000063	15791	15819
UN	3988	.	G_contig000063	25401	25425
UN	3989	.	G_contig000063	30309	30309
UN	3990	.	G_contig000064	1	28
UN	3991	.	G_contig000064	22484	22484
UN	3992	.	G_contig000064	22488	22488
UN	3993	.	G_contig000064	22490	22490
UN	3994	.	G_contig000064	22494	22494
UN	3995	.	G_contig000064	22496	22496
UN	3996	.	G_contig000064	22499	22500
UN	3997	.	G_contig000064	22506	22506
UN	3998	.	G_contig000064	22508	22508
UN	3999	.	G_contig000064	22510	22510
UN	4000	.	G_contig000064	22512	22512
UN	4001	.	G_contig000064	27843	27873
UN	4002	.	G_contig000064	27887	27887
UN	4003	.	G_contig000064	27889	27890
UN	4004	.	G_contig000064	30104	30113
UN	4005	.	G_contig000065	1	34
UN	4006	.	G_contig000065	7341	7353
UN	4007	.	G_contig000065	7356	7356
UN	4008	.	G_contig000065	14746	14746
UN	4009	.	G_contig000065	16072	16072
UN	4010	.	G_contig000065	16074	16074
UN	4011	.	G_contig000065	16119	16123
UN	4012	.	G_contig000065	16129	16129
UN	4013	.	G_contig000065	16133	16133
UN	4014	.	G_contig000065	16136	16163
UN	4015	.	G_contig000065	16268	16366
UN	4016	.	G_contig000065	16368	16369
UN	4017	.	G_contig000065	16376	16376
UN	4018	.	G_contig000065	16415	16415
UN	4019	.	G_contig000065	16669	16692
UN	4020	.	G_contig000065	18257	18257
UN	4021	.	G_contig000065	18380	18380
UN	4022	.	G_contig000065	18387	18388
UN	4023	.	G_contig000065	20032	20033
UN	4024	.	G_contig000065	20039	20048
UN	4025	.	G_contig000066	1	15
UN	4026	.	G_contig000066	555	555
UN	4027	.	G_contig000066	558	558
UN	4028	.	G_contig000066	562	562
UN	4029	.	G_contig000066	6581	6582
UN	4030	.	G_contig000066	25330	25333
UN	4031	.	G_contig000066	29203	29206
UN	4032	.	G_contig000067	1	14
UN	4033	.	G_contig000067	18	18
UN	4034	.	G_contig000067	22	22
UN	4035	.	G_contig000067	35	36
UN	4036	.	G_contig000067	38	38
UN	4037	.	G_contig000067	49	49
UN	4038	.	G_contig000067	1976	1976
UN	4039	.	G_contig000067	1979	1980
UN	4040	.	G_contig000067	1994	1995
UN	4041	.	G_contig000067	1998	1999
UN	4042	.	G_contig000067	2001	2001
UN	4043	.	G_contig000067	2352	2353
UN	4044	.	G_contig000067	8692	8702
UN	4045	.	G_contig000067	13074	13075
UN	4046	.	G_contig000067	18605	18605
UN	4047	.	G_contig000067	18610	18610
UN	4048	.	G_contig000067	25971	25971
UN	4049	.	G_contig000067	25973	25974
UN	4050	.	G_contig000067	28740	28741
UN	4051	.	G_contig000067	28749	28749
UN	4052	.	G_contig000067	28752	28752
UN	4053	.	G_contig000067	28754	28776
UN	4054	.	G_contig000067	28970	28970
UN	4055	.	G_contig000068	813	815
UN	4056	.	G_contig000068	21916	21927
UN	4057	.	G_contig000068	22301	22309
UN	4058	.	G_contig000068	24104	24108
UN	4059	.	G_contig000068	24110	24110
UN	4060	.	G_contig000068	24112	24113
UN	4061	.	G_contig000068	25239	25239
UN	4062	.	G_contig000068	25243	25243
UN	4063	.	G_contig000068	25246	25247
UN	4064	.	G_contig000069	610	610
UN	4065	.	G_contig000069	612	612
UN	4066	.	G_contig000069	13625	13625
UN	4067	.	G_contig000069	13629	13629
UN	4068	.	G_contig000069	15798	15804
UN	4069	.	G_contig000069	15958	15959
UN	4070	.	G_contig000069	15962	15963
UN	4071	.	G_contig000069	15966	15967
UN	4072	.	G_contig000069	15974	15974
UN	4073	.	G_contig000069	15987	15987
UN	4074	.	G_contig000069	15989	15990
UN	4075	.	G_contig000069	17334	17334
UN	4076	.	G_contig000069	26996	26996
UN	4077	.	G_contig000069	26998	26998
UN	4078	.	G_contig000069	27018	27018
UN	4079	.	G_contig000069	27021	27021
UN	4080	.	G_contig000069	28391	28423
UN	4081	.	G_contig000070	1	54
UN	4082	.	G_contig000070	28326	28328
UN	4083	.	G_contig000071	1	29
UN	4084	.	G_contig000071	1568	1580
UN	4085	.	G_contig000071	4447	4447
UN	4086	.	G_contig000071	8094	8096
UN	4087	.	G_contig000071	8101	8107
UN	4088	.	G_contig000071	8111	8111
UN	4089	.	G_contig000071	8113	8113
UN	4090	.	G_contig000071	9482	9508
UN	4091	.	G_contig000071	9804	9804
UN	4092	.	G_contig000071	9820	9824
UN	4093	.	G_contig000071	9826	9826
UN	4094	.	G_contig000071	12613	12614
UN	4095	.	G_contig000071	12616	12617
UN	4096	.	G_contig000071	12622	12635
UN	4097	.	G_contig000071	12637	12645
UN	4098	.	G_contig000071	12653	12653
UN	4099	.	G_contig000071	18245	18248
UN	4100	.	G_contig000071	18250	18250
UN	4101	.	G_contig000071	19036	19036
UN	4102	.	G_contig000071	19046	19051
UN	4103	.	G_contig000071	25266	25266
UN	4104	.	G_contig000071	25272	25272
UN	4105	.	G_contig000071	26600	26600
UN	4106	.	G_contig000071	26604	26604
UN	4107	.	G_contig000071	26609	26609
UN	4108	.	G_contig000071	27264	27293
UN	4109	.	G_contig000072	1	1
UN	4110	.	G_contig000072	27196	27269
UN	4111	.	G_contig000073	1	76
UN	4112	.	G_contig000073	6342	6342
UN	4113	.	G_contig000073	6347	6347
UN	4114	.	G_contig000073	14189	14190
UN	4115	.	G_contig000073	14194	14194
UN	4116	.	G_contig000073	26741	26814
UN	4117	.	G_contig000074	1	15
UN	4118	.	G_contig000074	9753	9753
UN	4119	.	G_contig000074	25040	25040
UN	4120	.	G_contig000074	26389	26389
UN	4121	.	G_contig000074	26391	26391
UN	4122	.	G_contig000074	26503	26577
UN	4123	.	G_contig000075	1	16
UN	4124	.	G_contig000075	18	19
UN	4125	.	G_contig000075	21	22
UN	4126	.	G_contig000075	263	263
UN	4127	.	G_contig000075	4875	4880
UN	4128	.	G_contig000075	24538	24539
UN	4129	.	G_contig000075	24541	24542
UN	4130	.	G_contig000075	24545	24566
UN	4131	.	G_contig000076	1	12
UN	4132	.	G_contig000076	15	16
UN	4133	.	G_contig000076	20	20
UN	4134	.	G_contig000076	3057	3058
UN	4135	.	G_contig000076	3499	3510
UN	4136	.	G_contig000076	6475	6482
UN	4137	.	G_contig000076	6486	6486
UN	4138	.	G_contig000076	9032	9040
UN	4139	.	G_contig000076	15864	15864
UN	4140	.	G_contig000076	24532	24532
UN	4141	.	G_contig000076	24597	24598
UN	4142	.	G_contig000076	24600	24600
UN	4143	.	G_contig000076	24768	24770
UN	4144	.	G_contig000076	24773	24773
UN	4145	.	G_contig000076	24775	24782
UN	4146	.	G_contig000076	24847	24847
UN	4147	.	G_contig000076	24850	24850
UN	4148	.	G_contig000076	24856	24856
UN	4149	.	G_contig000076	24865	24865
UN	4150	.	G_contig000076	26367	26418
UN	4151	.	G_contig000077	1	40
UN	4152	.	G_contig000077	42	42
UN	4153	.	G_contig000077	1399	1399
UN	4154	.	G_contig000077	2222	2222
UN	4155	.	G_contig000077	2224	2225
UN	4156	.	G_contig000077	2238	2243
UN	4157	.	G_contig000077	2246	2251
UN	4158	.	G_contig000077	2265	2266
UN	4159	.	G_contig000077	2569	2574
UN	4160	.	G_contig000077	4326	4326
UN	4161	.	G_contig000077	7607	7637
UN	4162	.	G_contig000077	7647	7647
UN	4163	.	G_contig000077	7650	7650
UN	4164	.	G_contig000077	7832	7835
UN	4165	.	G_contig000077	7837	7837
UN	4166	.	G_contig000077	7841	7841
UN	4167	.	G_contig000077	7843	7844
UN	4168	.	G_contig000077	7846	7847
UN	4169	.	G_contig000077	7849	7849
UN	4170	.	G_contig000077	7851	7851
UN	4171	.	G_contig000077	8007	8007
UN	4172	.	G_contig000077	12700	12700
UN	4173	.	G_contig000077	13095	13102
UN	4174	.	G_contig000077	13104	13113
UN	4175	.	G_contig000077	26271	26274
UN	4176	.	G_contig000077	26276	26276
UN	4177	.	G_contig000077	26278	26405
UN	4178	.	G_contig000078	25077	25077
UN	4179	.	G_contig000078	25087	25087
UN	4180	.	G_contig000078	25091	25091
UN	4181	.	G_contig000078	25094	25094
UN	4182	.	G_contig000078	25096	25096
UN	4183	.	G_contig000078	25101	25101
UN	4184	.	G_contig000078	25103	25107
UN	4185	.	G_contig000078	25110	25115
UN	4186	.	G_contig000079	15745	15767
UN	4187	.	G_contig000079	15769	15769
UN	4188	.	G_contig000079	16546	16557
UN	4189	.	G_contig000079	16811	16825
UN	4190	.	G_contig000079	17136	17140
UN	4191	.	G_contig000079	17143	17160
UN	4192	.	G_contig000079	24246	24251
UN	4193	.	G_contig000080	1	57
UN	4194	.	G_contig000080	4841	4844
UN	4195	.	G_contig000080	4846	4846
UN	4196	.	G_contig000080	4848	4848
UN	4197	.	G_contig000080	6705	6719
UN	4198	.	G_contig000080	10573	10573
UN	4199	.	G_contig000080	10575	10581
UN	4200	.	G_contig000080	10673	10684
UN	4201	.	G_contig000080	16258	16258
UN	4202	.	G_contig000080	16261	16275
UN	4203	.	G_contig000080	25773	25774
UN	4204	.	G_contig000080	25992	25992
UN	4205	.	G_contig000081	186	187
UN	4206	.	G_contig000081	200	200
UN	4207	.	G_contig000081	213	213
UN	4208	.	G_contig000081	244	247
UN	4209	.	G_contig000081	477	478
UN	4210	.	G_contig000081	541	551
UN	4211	.	G_contig000081	554	554
UN	4212	.	G_contig000081	556	556
UN	4213	.	G_contig000081	559	559
UN	4214	.	G_contig000081	565	565
UN	4215	.	G_contig000081	569	569
UN	4216	.	G_contig000081	571	571
UN	4217	.	G_contig000081	1977	1978
UN	4218	.	G_contig000081	2244	2245
UN	4219	.	G_contig000081	2247	2247
UN	4220	.	G_contig000081	6542	6551
UN	4221	.	G_contig000081	11293	11297
UN	4222	.	G_contig000081	11300	11301
UN	4223	.	G_contig000081	13118	13118
UN	4224	.	G_contig000081	13126	13132
UN	4225	.	G_contig000081	13970	13985
UN	4226	.	G_contig000081	13989	13989
UN	4227	.	G_contig000081	13992	13993
UN	4228	.	G_contig000081	20039	20044
UN	4229	.	G_contig000081	25617	25661
UN	4230	.	G_contig000082	1	12
UN	4231	.	G_contig000082	4397	4397
UN	4232	.	G_contig000082	5578	5578
UN	4233	.	G_contig000082	11546	11546
UN	4234	.	G_contig000082	11549	11549
UN	4235	.	G_contig000082	11562	11563
UN	4236	.	G_contig000082	11567	11567
UN	4237	.	G_contig000082	11569	11569
UN	4238	.	G_contig000082	11710	11719
UN	4239	.	G_contig000082	13396	13399
UN	4240	.	G_contig000082	14324	14325
UN	4241	.	G_contig000082	14328	14328
UN	4242	.	G_contig000082	14330	14344
UN	4243	.	G_contig000082	14349	14349
UN	4244	.	G_contig000082	18383	18384
UN	4245	.	G_contig000082	18387	18387
UN	4246	.	G_contig000082	20994	20994
UN	4247	.	G_contig000082	21020	21025
UN	4248	.	G_contig000082	21028	21031
UN	4249	.	G_contig000082	21034	21034
UN	4250	.	G_contig000082	21036	21036
UN	4251	.	G_contig000082	21039	21039
UN	4252	.	G_contig000082	21041	21042
UN	4253	.	G_contig000082	21046	21046
UN	4254	.	G_contig000082	21315	21321
UN	4255	.	G_contig000082	21853	21853
UN	4256	.	G_contig000082	21989	21989
UN	4257	.	G_contig000082	21993	22038
UN	4258	.	G_contig000082	22194	22195
UN	4259	.	G_contig000082	22438	22441
UN	4260	.	G_contig000082	25464	25464
UN	4261	.	G_contig000082	25476	25476
UN	4262	.	G_contig000082	25478	25479
UN	4263	.	G_contig000083	6581	6581
UN	4264	.	G_contig000083	6587	6587
UN	4265	.	G_contig000083	6590	6590
UN	4266	.	G_contig000083	6593	6593
UN	4267	.	G_contig000083	10765	10770
UN	4268	.	G_contig000083	10774	10774
UN	4269	.	G_contig000083	10784	10784
UN	4270	.	G_contig000083	10808	10808
UN	4271	.	G_contig000083	10900	10900
UN	4272	.	G_contig000083	10964	10964
UN	4273	.	G_contig000083	10990	10996
UN	4274	.	G_contig000083	10998	10998
UN	4275	.	G_contig000083	21217	21218
UN	4276	.	G_contig000083	21297	21297
UN	4277	.	G_contig000083	21302	21302
UN	4278	.	G_contig000083	21407	21407
UN	4279	.	G_contig000083	23730	23730
UN	4280	.	G_contig000083	23736	23736
UN	4281	.	G_contig000083	23740	23740
UN	4282	.	G_contig000083	23742	23742
UN	4283	.	G_contig000083	24629	24629
UN	4284	.	G_contig000084	1	16
UN	4285	.	G_contig000084	5063	5064
UN	4286	.	G_contig000084	5066	5066
UN	4287	.	G_contig000084	5080	5091
UN	4288	.	G_contig000084	6369	6429
UN	4289	.	G_contig000084	10489	10490
UN	4290	.	G_contig000084	10492	10493
UN	4291	.	G_contig000084	10496	10498
UN	4292	.	G_contig000084	16827	16827
UN	4293	.	G_contig000084	19722	19723
UN	4294	.	G_contig000084	19727	19728
UN	4295	.	G_contig000084	19985	19989
UN	4296	.	G_contig000084	19992	19992
UN	4297	.	G_contig000084	19994	19994
UN	4298	.	G_contig000084	19998	19999
UN	4299	.	G_contig000084	21559	21571
UN	4300	.	G_contig000084	22323	22323
UN	4301	.	G_contig000084	25172	25172
UN	4302	.	G_contig000084	25177	25178
UN	4303	.	G_contig000084	25181	25183
UN	4304	.	G_contig000084	25188	25188
UN	4305	.	G_contig000085	1	92
UN	4306	.	G_contig000085	191	191
UN	4307	.	G_contig000085	194	194
UN	4308	.	G_contig000085	197	251
UN	4309	.	G_contig000085	8490	8525
UN	4310	.	G_contig000085	8869	8879
UN	4311	.	G_contig000085	8882	8882
UN	4312	.	G_contig000085	8900	8900
UN	4313	.	G_contig000085	8906	8906
UN	4314	.	G_contig000085	8908	8908
UN	4315	.	G_contig000085	8910	8910
UN	4316	.	G_contig000085	10469	10469
UN	4317	.	G_contig000085	15307	15307
UN	4318	.	G_contig000085	15309	15309
UN	4319	.	G_contig000085	23436	23438
UN	4320	.	G_contig000085	23441	23447
UN	4321	.	G_contig000085	24850	24851
UN	4322	.	G_contig000085	25015	25042
UN	4323	.	G_contig000086	779	782
UN	4324	.	G_contig000086	24517	24522
UN	4325	.	G_contig000086	24777	24789
UN	4326	.	G_contig000086	24933	24995
UN	4327	.	G_contig000087	52	58
UN	4328	.	G_contig000087	60	60
UN	4329	.	G_contig000087	258	258
UN	4330	.	G_contig000087	263	297
UN	4331	.	G_contig000087	300	308
UN	4332	.	G_contig000087	391	391
UN	4333	.	G_contig000087	396	410
UN	4334	.	G_contig000087	2032	2033
UN	4335	.	G_contig000087	2036	2036
UN	4336	.	G_contig000087	2039	2040
UN	4337	.	G_contig000087	2042	2042
UN	4338	.	G_contig000087	2044	2044
UN	4339	.	G_contig000087	2049	2049
UN	4340	.	G_contig000087	2051	2051
UN	4341	.	G_contig000087	2053	2053
UN	4342	.	G_contig000087	2055	2093
UN	4343	.	G_contig000087	2095	2096
UN	4344	.	G_contig000087	2098	2110
UN	4345	.	G_contig000087	2567	2567
UN	4346	.	G_contig000087	2570	2570
UN	4347	.	G_contig000087	2578	2578
UN	4348	.	G_contig000087	2592	2592
UN	4349	.	G_contig000087	17407	17407
UN	4350	.	G_contig000087	17482	17483
UN	4351	.	G_contig000087	17485	17488
UN	4352	.	G_contig000087	24358	24422
UN	4353	.	G_contig000088	1	6
