	N	N_genus
10180.A6II	317408.0	93.0
1795.W.TG.Abd	119845.0	1.0
1795.N.K.TG.Abd	54720.0	3.0
1795.J.A.K.WT.Con1	84007.0	2.0
1795.CL.WT.Con1	63189.0	1.0
1795.N.K.TG.Ile	90588.0	2.0
755.LAB.IN.22.07.11.lane1.NoIndex.L001	53951.0	23.0
755.SSFA.L1.D40.19.07.11.lane1.NoIndex.L001	64481.0	31.0
755.SSFA.L1.3.D10.21.06.11.lane1.NoIndex.L001	54200.0	54.0
755.SSFA.L3.3.D5.21.06.11.lane1.NoIndex.L001	42805.0	32.0
755.SSFB.L3.D30.10.05.11.lane1.NoIndex.L001	34676.0	10.0
755.EFB.10.05.11.lane1.NoIndex.L001	83213.0	2.0
755.SSFA.L2.D10.14.06.11.lane1.NoIndex.L001	50130.0	21.0
755.EFA.31.05.11.lane1.NoIndex.L001	65198.0	1.0
755.SSFA.L3.D20.24.08.11.lane1.NoIndex.L001	47094.0	27.0
755.SSFA.L2.D1.26.07.11.lane1.NoIndex.L001	56871.0	20.0
755.EF.GAMMA.26.05.11.lane1.NoIndex.L001	67458.0	9.0
755.SSFA.L2.D10.28.06.11.lane1.NoIndex.L001	17.0	1.0
755.SSFA.L3.D20.17.05.11.lane1.NoIndex.L001	54076.0	24.0
755.SSFB.L3.D1.12.07.11.lane1.NoIndex.L001	52028.0	25.0
755.SSFA.L2.D1.28.06.11.lane1.NoIndex.L001	45796.0	28.0
755.LSSF.DELTA.D15.08.07.11.lane1.NoIndex.L001	56415.0	485.0
755.SSFA.L3.D3.28.06.11.lane1.NoIndex.L001	57932.0	14.0
755.SSFA.L2.D30.21.06.11.lane1.NoIndex.L001	29994.0	10.0
755.SSFA.L1.2.D30.21.06.11.lane1.NoIndex.L001	64101.0	46.0
755.SSFA.L2.D5.26.07.11.lane1.NoIndex.L001	55381.0	23.0
755.SSFB.L3.2.D1.21.06.11.lane1.NoIndex.L001	61584.0	10.0
755.SSFA.L1.D50.19.07.11.lane1.NoIndex.L001	54685.0	23.0
755.LSSF.ALPHA.D10.16.06.11.lane1.NoIndex.L001	67166.0	203.0
755.SSFB.L3.D30.19.07.11.lane1.NoIndex.L001	46508.0	11.0
755.SSFB.L3.3.D1.21.06.11.lane1.NoIndex.L001	55322.0	4.0
755.SSFA.L1.D1.21.06.11.lane1.NoIndex.L001	38532.0	13.0
755.SSFA.L1.3.D30.21.06.11.lane1.NoIndex.L001	71795.0	28.0
755.LSSF.DELTA.D15.14.07.11.lane1.NoIndex.L001	57745.0	128.0
755.LSSF.ALPHA.D1.23.06.11.lane1.NoIndex.L001	67623.0	200.0
755.SSFA.L3.D40.18.10.11.lane1.NoIndex.L001	38740.0	12.0
755.SSFA.L3.D10.10.05.11.lane1.NoIndex.L001	53937.0	16.0
755.LSSF.BETA.D20.08.07.11.lane1.NoIndex.L001	71662.0	167.0
755.SSFB.L3.D1.31.05.11.lane1.NoIndex.L001	59575.0	18.0
755.LSSF.EPSILON.D10.22.07.11.lane1.NoIndex.L001	65428.0	297.0
755.LSSF.GAMMA.D10.02.06.11.lane1.NoIndex.L001	60461.0	19.0
755.INB.24.08.11.lane1.NoIndex.L001	54792.0	37.0
755.SSFB.L1.3.D3.21.06.11.lane1.NoIndex.L001	58824.0	11.0
755.LSSF.GAMMA.D20.23.06.11.lane1.NoIndex.L001	56784.0	77.0
755.LSSF.DELTA.D20.30.06.11.lane1.NoIndex.L001	59860.0	388.0
755.SSFA.L3.D50.31.05.11.lane1.NoIndex.L001	55339.0	7.0
755.INA.28.06.11.lane1.NoIndex.L001	67942.0	30.0
755.LSSF.THETA.D1.22.07.11.lane1.NoIndex.L001	47622.0	105.0
755.LSSF.ALPHA.D45.16.06.11.lane1.NoIndex.L001	42461.0	181.0
755.EF.DELTA.30.06.11.lane1.NoIndex.L001	43194.0	31.0
755.LSSF.EPSILON.D1.22.07.11.lane1.NoIndex.L001	49128.0	48.0
755.SSFB.L3.D3.24.08.11.lane1.NoIndex.L001	50412.0	22.0
755.SSFB.L1.2.D30.21.06.11.lane1.NoIndex.L001	56094.0	21.0
755.SSFA.L1.D50.03.05.11.lane1.NoIndex.L001	26042.0	14.0
755.SSFA.L2.D50.19.07.11.lane1.NoIndex.L001	56661.0	26.0
755.SSFA.L3.D30.24.08.11.lane1.NoIndex.L001	49369.0	11.0
755.SSFB.L3.D5.12.07.11.lane1.NoIndex.L001	42547.0	17.0
755.EFA.24.08.11.lane1.NoIndex.L001	52004.0	13.0
755.SSFA.L2.D40.21.06.11.lane1.NoIndex.L001	35385.0	15.0
755.EF.BETA.09.06.11.lane1.NoIndex.L001	67689.0	1.0
755.LSSF.GAMMA.D30.09.06.11.lane1.NoIndex.L001	57507.0	30.0
755.LSSF.DELTA.D10.02.06.11.lane1.NoIndex.L001	47949.0	156.0
755.LSSF.ALPHA.D10.30.06.11.lane1.NoIndex.L001	71974.0	159.0
755.SSFB.L3.D40.19.07.11.lane1.NoIndex.L001	51726.0	24.0
755.LSSF.ALPHA.D45.30.06.11.lane1.NoIndex.L001	60744.0	221.0
755.LSSF.DELTA.D30.22.07.11.lane1.NoIndex.L001	46418.0	38.0
755.SSFB.L1.D3.10.05.11.lane1.NoIndex.L001	51657.0	29.0
755.LSSF.BETA.D1.08.07.11.lane1.NoIndex.L001	77428.0	452.0
755.SSFA.L2.D50.24.08.11.lane1.NoIndex.L001	58193.0	24.0
755.LSSF.GAMMA.D45.09.06.11.lane1.NoIndex.L001	47672.0	11.0
755.LSSF.ALPHA.D15.22.07.11.lane1.NoIndex.L001	61541.0	232.0
755.SSFB.L3.2.D30.21.06.11.lane1.NoIndex.L001	48913.0	17.0
755.SSFA.L3.D5.14.06.11.lane1.NoIndex.L001	31613.0	6.0
755.SSFB.L1.D50.24.08.11.lane1.NoIndex.L001	55200.0	16.0
755.SSFB.L3.D50.31.05.11.lane1.NoIndex.L001	55847.0	3.0
755.LSSF.ALPHA.D30.30.06.11.lane1.NoIndex.L001	70305.0	386.0
755.SSFA.L1.D20.17.05.11.lane1.NoIndex.L001	86791.0	43.0
755.LSSF.DELTA.D1.08.07.11.lane1.NoIndex.L001	60218.0	510.0
755.SSFA.L1.D50.10.05.11.lane1.NoIndex.L001	81632.0	50.0
755.LSSF.BETA.D30.02.06.11.lane1.NoIndex.L001	64266.0	10.0
755.LSSF.GAMMA.D15.23.06.11.lane1.NoIndex.L001	49352.0	96.0
755.SSFA.L3.D40.24.08.11.lane1.NoIndex.L001	51791.0	13.0
755.SSFB.L1.D10.20.09.11.lane1.NoIndex.L001	53764.0	50.0
755.SSFA.L1.D5.18.10.11.lane1.NoIndex.L001	40320.0	6.0
755.SSFA.L2.D10.24.08.11.lane1.NoIndex.L001	60411.0	24.0
755.SSFA.L3.D30.28.06.11.lane1.NoIndex.L001	48219.0	19.0
755.EFA.14.06.11.lane1.NoIndex.L001	48191.0	7.0
755.SSFA.L2.D30.19.04.11.lane1.NoIndex.L001	53327.0	33.0
755.SSFB.L3.D30.26.07.11.lane1.NoIndex.L001	63576.0	34.0
755.SSFB.L1.D20.18.10.11.lane1.NoIndex.L001	51144.0	24.0
755.SSFB.L1.D40.19.07.11.lane1.NoIndex.L001	53944.0	37.0
755.SSFA.L3.D20.03.05.11.lane1.NoIndex.L001	62581.0	28.0
755.SSFB.L1.3.D30.21.06.11.lane1.NoIndex.L001	50624.0	14.0
755.SSFB.L1.D40.12.07.11.lane1.NoIndex.L001	43270.0	23.0
755.SSFA.L2.D1.10.05.11.lane1.NoIndex.L001	61355.0	16.0
755.SSFB.L1.D5.12.07.11.lane1.NoIndex.L001	60604.0	35.0
755.SSFB.L1.D30.17.05.11.lane1.NoIndex.L001	57045.0	8.0
755.SSFA.L1.D3.18.10.11.lane1.NoIndex.L001	47949.0	8.0
755.SSFB.L3.D50.20.09.11.lane1.NoIndex.L001	50708.0	9.0
755.SSFB.L1.3.D40.21.06.11.lane1.NoIndex.L001	56699.0	17.0
755.SSFB.L3.D50.19.07.11.lane1.NoIndex.L001	63345.0	19.0
755.SSFA.L2.D20.21.06.11.lane1.NoIndex.L001	31491.0	12.0
755.SSFA.L1.3.D40.21.06.11.lane1.NoIndex.L001	40411.0	27.0
755.SSFB.L1.D20.07.06.11.lane1.NoIndex.L001	33040.0	9.0
755.SSFA.L3.D3.07.06.11.lane1.NoIndex.L001	73329.0	17.0
755.SSFB.L1.D20.14.06.11.lane1.NoIndex.L001	27407.0	9.0
755.SSFB.L1.D40.24.08.11.lane1.NoIndex.L001	48622.0	15.0
755.SSFB.L1.D5.28.06.11.lane1.NoIndex.L001	39484.0	17.0
755.SSFA.L2.D50.28.06.11.lane1.NoIndex.L001	43447.0	20.0
755.LSSF.DELTA.D1.14.07.11.lane1.NoIndex.L001	54044.0	335.0
755.SSFB.L1.D5.21.06.11.lane1.NoIndex.L001	52202.0	42.0
755.SSFA.L3.D30.19.07.11.lane1.NoIndex.L001	52941.0	23.0
755.SSFA.L1.D50.18.10.11.lane1.NoIndex.L001	44439.0	32.0
755.LSSF.BETA.D10.08.07.11.lane1.NoIndex.L001	68407.0	158.0
755.SSFB.L3.D20.31.05.11.lane1.NoIndex.L001	49555.0	5.0
755.SSFA.L3.D40.12.07.11.lane1.NoIndex.L001	50285.0	9.0
755.LSSF.DELTA.D10.23.06.11.lane1.NoIndex.L001	54182.0	301.0
755.SSFA.L1.2.D3.21.06.11.lane1.NoIndex.L001	58401.0	44.0
755.SSFB.L1.D3.28.06.11.lane1.NoIndex.L001	61127.0	23.0
755.SSFB.L1.D30.21.06.11.lane1.NoIndex.L001	48757.0	32.0
755.SSFA.L3.D1.28.06.11.lane1.NoIndex.L001	47425.0	23.0
755.SSFA.L1.D1.19.07.11.lane1.NoIndex.L001	53695.0	28.0
755.SSFA.L1.D1.31.05.11.lane1.NoIndex.L001	70949.0	40.0
755.SSFA.L1.D10.17.05.11.lane1.NoIndex.L001	64289.0	24.0
755.SSFA.L2.D20.26.07.11.lane1.NoIndex.L001	45205.0	21.0
755.LSSF.GAMMA.D1.09.06.11.lane1.NoIndex.L001	68492.0	44.0
755.SSFB.L1.D3.07.06.11.lane1.NoIndex.L001	42871.0	7.0
755.EF.GAMMA.09.06.11.lane1.NoIndex.L001	57623.0	4.0
755.SSFB.L3.D50.10.05.11.lane1.NoIndex.L001	56669.0	14.0
755.SSFA.L2.D50.19.04.11.lane1.NoIndex.L001	74278.0	44.0
755.SSFA.L3.3.D30.21.06.11.lane1.NoIndex.L001	62182.0	51.0
755.LSSF.GAMMA.D20.09.06.11.lane1.NoIndex.L001	64517.0	49.0
755.INA.14.06.11.lane1.NoIndex.L001	53671.0	30.0
755.SSFA.L2.D3.28.06.11.lane1.NoIndex.L001	51802.0	27.0
755.LSSF.GAMMA.D1.08.07.11.lane1.NoIndex.L001	71982.0	406.0
755.LSSF.BETA.D45.23.06.11.lane1.NoIndex.L001	72859.0	75.0
755.SSFA.L1.D30.07.06.11.lane1.NoIndex.L001	61935.0	11.0
755.LSSF.ETA.D15.22.07.11.lane1.NoIndex.L001	51606.0	290.0
755.SSFA.L3.D10.03.05.11.lane1.NoIndex.L001	57806.0	12.0
755.SSFA.L3.D40.14.06.11.lane1.NoIndex.L001	36381.0	12.0
755.SSFA.L1.D1.07.06.11.lane1.NoIndex.L001	64634.0	5.0
755.LSSF.BETA.D10.30.06.11.lane1.NoIndex.L001	70589.0	144.0
755.LSSF.GAMMA.D15.16.06.11.lane1.NoIndex.L001	53635.0	78.0
755.LSSF.DELTA.D20.16.06.11.lane1.NoIndex.L001	51103.0	65.0
755.SSFA.L3.D10.24.08.11.lane1.NoIndex.L001	52275.0	29.0
755.SSFA.L2.D3.03.05.11.lane1.NoIndex.L001	63066.0	34.0
755.SSFA.L1.D5.19.07.11.lane1.NoIndex.L001	67057.0	62.0
755.SSFA.L3.D30.17.05.11.lane1.NoIndex.L001	48134.0	13.0
755.SSFB.L3.D5.17.05.11.lane1.NoIndex.L001	75050.0	19.0
755.LSSF.EPSILON.D15.22.07.11.lane1.NoIndex.L001	54395.0	278.0
755.LSSF.GAMMA.D1.02.06.11.lane1.NoIndex.L001	54518.0	7.0
755.SSFB.L1.D1.03.05.11.lane1.NoIndex.L001	50684.0	31.0
755.SSFA.L1.D40.17.05.11.lane1.NoIndex.L001	67393.0	40.0
755.LSSF.GAMMA.D1.16.06.11.lane1.NoIndex.L001	56056.0	83.0
755.LSSF.GAMMA.D10.23.06.11.lane1.NoIndex.L001	45770.0	63.0
755.LSSF.ETA.D20.22.07.11.lane1.NoIndex.L001	50107.0	337.0
755.SSFB.L1.D30.24.08.11.lane1.NoIndex.L001	39965.0	6.0
755.SSFA.L3.D30.26.07.11.lane1.NoIndex.L001	56563.0	41.0
755.LSSF.DELTA.D5.26.05.11.lane1.NoIndex.L001	35953.0	95.0
755.LSSF.DELTA.D30.16.06.11.lane1.NoIndex.L001	57583.0	38.0
755.SSFB.L1.D50.07.06.11.lane1.NoIndex.L001	41055.0	13.0
755.SSFB.L3.D20.17.05.11.lane1.NoIndex.L001	43441.0	16.0
755.LSSF.BETA.D30.26.05.11.lane1.NoIndex.L001	89731.0	3.0
755.LSSF.DELTA.D45.08.07.11.lane1.NoIndex.L001	32618.0	18.0
755.LSSF.BETA.D30.23.06.11.lane1.NoIndex.L001	70295.0	79.0
755.SSFB.L3.D3.18.10.11.lane1.NoIndex.L001	50083.0	14.0
755.LSSF.GAMMA.D30.14.07.11.lane1.NoIndex.L001	59372.0	112.0
755.SSFB.L1.D30.06.07.11.lane1.NoIndex.L001	61549.0	15.0
755.SSFB.L3.D10.10.05.11.lane1.NoIndex.L001	25690.0	4.0
755.LSSF.GAMMA.D15.14.07.11.lane1.NoIndex.L001	66461.0	160.0
755.SSFA.L1.D50.14.06.11.lane1.NoIndex.L001	48031.0	20.0
755.SSFB.L3.D5.20.09.11.lane1.NoIndex.L001	50079.0	28.0
755.SSFB.L1.D20.17.05.11.lane1.NoIndex.L001	69856.0	17.0
755.LSSF.ALPHA.D45.08.07.11.lane1.NoIndex.L001	51337.0	75.0
755.SSFA.L1.D5.31.05.11.lane1.NoIndex.L001	58745.0	28.0
755.LSSF.BETA.D45.16.06.11.lane1.NoIndex.L001	65928.0	64.0
755.SSFA.L1.D20.14.06.11.lane1.NoIndex.L001	43899.0	5.0
755.SSFB.L3.D10.12.07.11.lane1.NoIndex.L001	46225.0	24.0
755.SSFB.L1.D5.17.05.11.lane1.NoIndex.L001	60233.0	10.0
755.SSFB.L3.D50.14.06.11.lane1.NoIndex.L001	48832.0	18.0
755.SSFA.L3.D5.24.08.11.lane1.NoIndex.L001	52192.0	33.0
755.LSSF.ETA.D5.22.07.11.lane1.NoIndex.L001	46447.0	284.0
755.SSFA.L3.D30.20.09.11.lane1.NoIndex.L001	51600.0	14.0
755.LSSF.DELTA.D10.08.07.11.lane1.NoIndex.L001	57191.0	414.0
755.LSSF.BETA.D15.08.07.11.lane1.NoIndex.L001	74122.0	160.0
755.LSSF.DELTA.D5.23.06.11.lane1.NoIndex.L001	52571.0	149.0
755.SSFB.L3.D3.31.05.11.lane1.NoIndex.L001	57075.0	10.0
755.LSSF.ALPHA.D15.16.06.11.lane1.NoIndex.L001	52914.0	115.0
755.LSSF.BETA.D10.23.06.11.lane1.NoIndex.L001	61872.0	104.0
755.SSFB.L3.D1.06.07.11.lane1.NoIndex.L001	72926.0	48.0
755.LSSF.ALPHA.D5.08.07.11.lane1.NoIndex.L001	61892.0	375.0
755.SSFA.L1.D20.31.05.11.lane1.NoIndex.L001	64940.0	16.0
755.LSSF.ALPHA.D5.16.06.11.lane1.NoIndex.L001	67106.0	261.0
755.SSFA.L2.D40.17.05.11.lane1.NoIndex.L001	57648.0	19.0
755.SSFB.L3.D3.06.07.11.lane1.NoIndex.L001	64502.0	46.0
755.SSFB.L3.D1.10.05.11.lane1.NoIndex.L001	27553.0	5.0
755.SSFA.L3.D40.28.06.11.lane1.NoIndex.L001	45899.0	11.0
755.LSSF.BETA.D10.09.06.11.lane1.NoIndex.L001	63160.0	55.0
755.SSFB.L1.D40.07.06.11.lane1.NoIndex.L001	29561.0	7.0
755.LSSF.ETA.D45.22.07.11.lane1.NoIndex.L001	48775.0	274.0
755.LSSF.ALPHA.D45.23.06.11.lane1.NoIndex.L001	49166.0	139.0
755.SSFA.L2.D50.10.05.11.lane1.NoIndex.L001	51223.0	23.0
755.EF.ZETA.22.07.11.lane1.NoIndex.L001	54482.0	2.0
755.LSSF.DELTA.D30.26.05.11.lane1.NoIndex.L001	48254.0	27.0
755.LSSF.DELTA.D20.02.06.11.lane1.NoIndex.L001	47068.0	22.0
755.SSFA.L1.D20.07.06.11.lane1.NoIndex.L001	57412.0	9.0
755.LSSF.GAMMA.D10.09.06.11.lane1.NoIndex.L001	69323.0	60.0
755.SSFB.L3.D30.21.06.11.lane1.NoIndex.L001	54782.0	34.0
755.EFA.06.07.11.lane1.NoIndex.L001	59821.0	34.0
755.SSFA.L3.D3.19.07.11.lane1.NoIndex.L001	49485.0	20.0
755.LSSF.GAMMA.D30.23.06.11.lane1.NoIndex.L001	73914.0	59.0
755.SSFA.L3.D50.26.07.11.lane1.NoIndex.L001	59955.0	21.0
755.SSFA.L3.D1.06.07.11.lane1.NoIndex.L001	31350.0	15.0
755.EF.BETA.22.07.11.lane1.NoIndex.L001	80576.0	5.0
755.SSFB.L3.2.D3.21.06.11.lane1.NoIndex.L001	62985.0	22.0
755.SSFB.L3.D1.20.09.11.lane1.NoIndex.L001	50446.0	39.0
755.SSFA.L1.D20.18.10.11.lane1.NoIndex.L001	49303.0	9.0
755.SSFA.L2.D30.26.07.11.lane1.NoIndex.L001	57929.0	34.0
755.LSSF.ALPHA.D20.08.07.11.lane1.NoIndex.L001	60850.0	94.0
755.LSSF.ALPHA.D1.09.06.11.lane1.NoIndex.L001	55789.0	150.0
755.LSSF.BETA.D45.22.07.11.lane1.NoIndex.L001	64696.0	189.0
755.SSFB.L3.D30.06.07.11.lane1.NoIndex.L001	63979.0	34.0
755.SSFB.L1.2.D5.21.06.11.lane1.NoIndex.L001	63376.0	28.0
755.INB.28.06.11.lane1.NoIndex.L001	63535.0	15.0
755.SSFB.L1.Sch.03.05.11.lane1.NoIndex.L001	87339.0	79.0
755.LSSF.BETA.D10.22.07.11.lane1.NoIndex.L001	63458.0	146.0
755.SSFB.L1.D40.18.10.11.lane1.NoIndex.L001	45102.0	28.0
755.LSSF.ALPHA.D15.14.07.11.lane1.NoIndex.L001	67833.0	349.0
755.LSSF.GAMMA.D10.30.06.11.lane1.NoIndex.L001	69713.0	125.0
755.SSFA.L2.D3.24.08.11.lane1.NoIndex.L001	46885.0	20.0
755.SSFA.L1.2.D10.21.06.11.lane1.NoIndex.L001	45905.0	34.0
755.SSFB.L1.3.D20.21.06.11.lane1.NoIndex.L001	45942.0	24.0
755.SSFA.L1.3.D50.21.06.11.lane1.NoIndex.L001	50325.0	30.0
755.SSFB.L3.D10.06.07.11.lane1.NoIndex.L001	61002.0	41.0
755.LSSF.ALPHA.D20.30.06.11.lane1.NoIndex.L001	67475.0	389.0
755.LSSF.DELTA.D20.23.06.11.lane1.NoIndex.L001	51195.0	50.0
755.LSSF.ALPHA.D1.22.07.11.lane1.NoIndex.L001	59471.0	312.0
755.LSSF.BETA.D30.09.06.11.lane1.NoIndex.L001	70794.0	32.0
755.SSFA.L3.D5.18.10.11.lane1.NoIndex.L001	43699.0	6.0
755.SSFA.L2.D20.31.05.11.lane1.NoIndex.L001	56737.0	30.0
755.SSFA.L2.D40.26.07.11.lane1.NoIndex.L001	69906.0	27.0
755.SSFB.L3.D10.18.10.11.lane1.NoIndex.L001	48715.0	16.0
755.SSFA.L1.2.D20.21.06.11.lane1.NoIndex.L001	52030.0	45.0
755.SSFA.L1.D1.14.06.11.lane1.NoIndex.L001	59253.0	15.0
755.SSFA.L3.D20.19.07.11.lane1.NoIndex.L001	44352.0	10.0
755.INA.10.05.11.lane1.NoIndex.L001	31852.0	5.0
755.LSSF.GAMMA.D5.09.06.11.lane1.NoIndex.L001	1022.0	1.0
755.SSFB.L3.2.D40.21.06.11.lane1.NoIndex.L001	60915.0	11.0
755.EF.DELTA.02.06.11.lane1.NoIndex.L001	56161.0	169.0
755.SSFA.L2.D5.03.05.11.lane1.NoIndex.L001	56187.0	32.0
755.SSFA.L3.D20.14.06.11.lane1.NoIndex.L001	27233.0	9.0
755.SSFA.L3.2.D1.21.06.11.lane1.NoIndex.L001	59450.0	58.0
755.SSFA.L1.D3.31.05.11.lane1.NoIndex.L001	55193.0	31.0
755.SSFB.L1.D50.12.07.11.lane1.NoIndex.L001	65363.0	38.0
755.SSFA.L1.D30.21.06.11.lane1.NoIndex.L001	39129.0	16.0
755.SSFA.L3.D20.18.10.11.lane1.NoIndex.L001	53362.0	15.0
755.LSSF.BETA.D5.22.07.11.lane1.NoIndex.L001	55883.0	72.0
755.SSFA.L3.D20.20.09.11.lane1.NoIndex.L001	30531.0	8.0
755.SSFA.L3.D1.21.06.11.lane1.NoIndex.L001	29874.0	25.0
755.SSFA.L3.D20.19.04.11.lane1.NoIndex.L001	42388.0	14.0
755.SSFB.L3.D30.24.08.11.lane1.NoIndex.L001	42102.0	19.0
755.EF.ALPHA.22.07.11.lane1.NoIndex.L001	52585.0	4.0
755.INA.06.07.11.lane1.NoIndex.L001	61277.0	7.0
755.LSSF.DELTA.D20.14.07.11.lane1.NoIndex.L001	63540.0	123.0
755.SSFA.L3.D10.18.10.11.lane1.NoIndex.L001	48448.0	8.0
755.SSFB.L1.D3.20.09.11.lane1.NoIndex.L001	53141.0	69.0
755.SSFB.L1.D40.03.05.11.lane1.NoIndex.L001	75475.0	33.0
755.LSSF.BETA.D1.14.07.11.lane1.NoIndex.L001	81246.0	170.0
755.SSFB.L1.D10.21.06.11.lane1.NoIndex.L001	44231.0	41.0
755.SSFA.L1.D50.21.06.11.lane1.NoIndex.L001	46945.0	28.0
755.SSFA.L3.D3.18.10.11.lane1.NoIndex.L001	36330.0	3.0
755.SSFA.L1.D20.19.04.11.lane1.NoIndex.L001	26521.0	8.0
755.SSFA.L1.D5.21.06.11.lane1.NoIndex.L001	34574.0	18.0
755.LSSF.GAMMA.D45.08.07.11.lane1.NoIndex.L001	75108.0	220.0
755.SSFA.L2.D3.26.07.11.lane1.NoIndex.L001	59401.0	41.0
755.LSSF.DELTA.D5.16.06.11.lane1.NoIndex.L001	46976.0	234.0
755.SSFA.L1.D50.07.06.11.lane1.NoIndex.L001	57117.0	15.0
755.LSSF.GAMMA.D15.08.07.11.lane1.NoIndex.L001	71338.0	173.0
755.SSFB.L3.D20.20.09.11.lane1.NoIndex.L001	50410.0	21.0
755.SSFA.L3.3.D3.21.06.11.lane1.NoIndex.L001	48100.0	41.0
755.SSFA.L3.D3.19.04.11.lane1.NoIndex.L001	25931.0	15.0
755.SSFB.L1.D1.18.10.11.lane1.NoIndex.L001	48670.0	33.0
755.SSFB.L3.D1.28.06.11.lane1.NoIndex.L001	46723.0	11.0
755.SSFA.L1.D30.17.05.11.lane1.NoIndex.L001	68187.0	31.0
755.SSFA.L3.D10.12.07.11.lane1.NoIndex.L001	29296.0	5.0
755.SSFA.L1.D30.19.07.11.lane1.NoIndex.L001	59671.0	43.0
755.SSFB.L1.D20.26.07.11.lane1.NoIndex.L001	56460.0	41.0
755.LSSF.BETA.D15.30.06.11.lane1.NoIndex.L001	63778.0	107.0
755.SSFB.L1.D50.20.09.11.lane1.NoIndex.L001	55199.0	18.0
755.LSSF.DELTA.D1.23.06.11.lane1.NoIndex.L001	47417.0	185.0
755.SSFA.L2.D20.10.05.11.lane1.NoIndex.L001	50763.0	14.0
755.SSFB.L1.D30.07.06.11.lane1.NoIndex.L001	47258.0	16.0
755.SSFA.L3.2.D20.21.06.11.lane1.NoIndex.L001	52570.0	44.0
755.SSFB.L3.D50.17.05.11.lane1.NoIndex.L001	51690.0	9.0
755.SSFA.L1.2.D50.21.06.11.lane1.NoIndex.L001	45480.0	34.0
755.LSSF.ZETA.D1.22.07.11.lane1.NoIndex.L001	49975.0	332.0
755.SSFB.L1.D30.03.05.11.lane1.NoIndex.L001	62878.0	9.0
755.LSSF.DELTA.D15.23.06.11.lane1.NoIndex.L001	48005.0	270.0
755.SSFA.L3.D5.10.05.11.lane1.NoIndex.L001	50664.0	7.0
755.SSFA.L1.D3.10.05.11.lane1.NoIndex.L001	68202.0	47.0
755.SSFA.L1.D40.03.05.11.lane1.NoIndex.L001	44243.0	11.0
755.SSFA.L3.D10.07.06.11.lane1.NoIndex.L001	60429.0	25.0
755.SSFB.L1.2.D10.21.06.11.lane1.NoIndex.L001	54015.0	28.0
755.LSSF.BETA.D5.23.06.11.lane1.NoIndex.L001	72379.0	141.0
755.SSFA.L3.D30.07.06.11.lane1.NoIndex.L001	54532.0	10.0
755.SSFB.L1.D20.06.07.11.lane1.NoIndex.L001	38186.0	12.0
755.EFB.12.07.11.lane1.NoIndex.L001	54387.0	11.0
755.SSFA.L3.2.D50.21.06.11.lane1.NoIndex.L001	52830.0	21.0
755.SSFA.L2.D40.19.07.11.lane1.NoIndex.L001	40363.0	20.0
755.LSSF.ALPHA.D1.30.06.11.lane1.NoIndex.L001	70011.0	336.0
755.SSFB.L1.D30.12.07.11.lane1.NoIndex.L001	58025.0	42.0
755.SSFB.L1.D1.20.09.11.lane1.NoIndex.L001	50417.0	38.0
755.EFA.26.07.11.lane1.NoIndex.L001	58344.0	34.0
755.EFB.06.07.11.lane1.NoIndex.L001	72548.0	40.0
755.SSFA.L2.D30.14.06.11.lane1.NoIndex.L001	34539.0	9.0
755.SSFA.L1.D5.14.06.11.lane1.NoIndex.L001	59779.0	12.0
755.SSFB.L1.D1.26.07.11.lane1.NoIndex.L001	50729.0	16.0
755.SSFB.L1.D5.14.06.11.lane1.NoIndex.L001	45258.0	23.0
755.EFA.19.04.11.lane1.NoIndex.L001	73226.0	23.0
755.SSFB.L1.D50.28.06.11.lane1.NoIndex.L001	55346.0	25.0
755.SSFB.L3.D40.24.08.11.lane1.NoIndex.L001	44087.0	15.0
755.SSFA.L2.D20.19.07.11.lane1.NoIndex.L001	40828.0	8.0
755.LAB.IN.02.06.11.lane1.NoIndex.L001	60914.0	20.0
755.SSFB.L1.D50.18.10.11.lane1.NoIndex.L001	52318.0	22.0
755.INA.21.06.11.lane1.NoIndex.L001	54041.0	1.0
755.SSFB.L1.D50.21.06.11.lane1.NoIndex.L001	51263.0	18.0
755.SSFB.L1.D40.06.07.11.lane1.NoIndex.L001	52414.0	12.0
755.LSSF.ZETA.D20.22.07.11.lane1.NoIndex.L001	58851.0	436.0
755.SSFA.L3.D20.07.06.11.lane1.NoIndex.L001	57534.0	18.0
755.SSFB.L3.2.D20.21.06.11.lane1.NoIndex.L001	55928.0	9.0
755.LSSF.BETA.D45.08.07.11.lane1.NoIndex.L001	73019.0	274.0
755.SSFB.L3.D50.12.07.11.lane1.NoIndex.L001	61032.0	24.0
755.SSFB.L3.D40.14.06.11.lane1.NoIndex.L001	54596.0	22.0
755.SSFB.L1.D40.26.07.11.lane1.NoIndex.L001	35142.0	13.0
755.SSFB.L3.D20.07.06.11.lane1.NoIndex.L001	38810.0	5.0
755.LSSF.ALPHA.D20.23.06.11.lane1.NoIndex.L001	63225.0	262.0
755.SSFA.L3.D50.24.08.11.lane1.NoIndex.L001	47021.0	16.0
755.SSFB.L3.D1.19.07.11.lane1.NoIndex.L001	48150.0	25.0
755.SSFB.L1.D1.19.07.11.lane1.NoIndex.L001	55806.0	49.0
755.SSFA.L3.D40.17.05.11.lane1.NoIndex.L001	53329.0	31.0
755.LSSF.DELTA.D5.22.07.11.lane1.NoIndex.L001	43617.0	221.0
