	N	N_genus
2192.H03a.Kitchen.Floor.1298.lane5.NoIndex.L005	111951.0	1.0
2192.H05b.Hand.2407.lane6.NoIndex.L006	75268.0	4.0
2192.H01a.Kitchen.Light.Switch.291.lane2.NoIndex.L002	58620.0	5.0
2192.H06b.Hand.3079.lane5.NoIndex.L005	60297.0	12.0
2192.H03a.Bedroom.Floor.1324.lane5.NoIndex.L005	99722.0	2.0
2192.H05b.Foot.2792.lane5.NoIndex.L005	54568.0	2.0
2192.H02a.Kitchen.Light.Switch.699.lane2.NoIndex.L002	91988.0	2.0
2192.H03a.Bedroom.Floor.1252.lane5.NoIndex.L005	107268.0	1.0
2192.H05b.Foot.2960.lane5.NoIndex.L005	60206.0	4.0
2192.H03a.Kitchen.Light.Switch.1299.lane5.NoIndex.L005	106390.0	1.0
776.SC.BE.T3A	143295.0	1.0
776.SN.BE.T3A	187611.0	2.0
1043.Tabonuco.26C.Start.T0.04	132587.0	755.0
1043.Tabonuco.26C.Control.TP1.04	171193.0	26.0
1043.Tabonuco.26C.BC.TP1.01	192013.0	29.0
1043.Hopland.20C.Control.TP1.04	196470.0	11.0
1043.Tabonuco.26C.BC.TP1.02	109903.0	16.0
1043.Tabonuco.20C.Control.TP1.04	125810.0	8.0
1043.Hopland.14C.Wood.TP1.01	250409.0	75.0
1043.Tabonuco.20C.Wood.TP1.01	117864.0	21.0
1043.Hopland.14C.Control.TP1.03	224858.0	28.0
1043.Hopland.14C.Control.TP1.02	217496.0	13.0
1043.Hopland.14C.Wood.TP1.04	235162.0	74.0
1043.Hopland.20C.BC.TP1.02	216843.0	3.0
1043.Hopland.14C.BC.TP1.03	253545.0	5.0
1043.Tabonuco.26C.Wood.TP1.04	182521.0	25.0
1043.Hopland.20C.BC.TP1.04	167516.0	3.0
1043.Tabonuco.26C.BC.TP1.04	208157.0	64.0
1043.Tabonuco.20C.Wood.TP1.04	174452.0	18.0
1043.Tabonuco.26C.Wood.TP1.03	264418.0	44.0
1043.Start.Hopland.20C.T0.04	242446.0	16.0
1043.Tabonuco.20C.BC.TP1.01	200140.0	41.0
1043.Tabonuco.20C.BC.TP1.03	349710.0	24.0
1043.Tabonuco.20C.Control.TP1.03	155531.0	19.0
1043.Hopland.14C.Control.TP1.01	265633.0	10.0
1043.Hopland.20C.Control.TP1.03	214036.0	7.0
1043.Tabonuco.26C.Start.T0.03	155693.0	655.0
1043.Tabonuco.20C.Start.T0.02	178510.0	756.0
1043.Tabonuco.26C.BC.TP1.03	214704.0	21.0
1043.Start.Hopland.14C.T0.01	215017.0	4.0
1043.Tabonuco.20C.Control.TP1.02	153059.0	23.0
1043.Tabonuco.20C.BC.TP1.04	192044.0	50.0
1043.Hopland.20C.Wood.TP1.02	255475.0	106.0
1043.Hopland.20C.Control.TP1.02	251934.0	14.0
1043.Hopland.20C.Wood.TP1.03	249789.0	110.0
1043.Tabonuco.26C.Control.TP1.02	125467.0	23.0
1043.Tabonuco.20C.Start.T0.01	181277.0	829.0
1043.Hopland.14C.Control.TP1.04	187530.0	10.0
1043.Tabonuco.20C.Wood.TP1.03	158064.0	27.0
1043.Start.Hopland.14C.T0.02	198319.0	14.0
1043.Hopland.20C.Wood.TP1.04	246554.0	105.0
1043.Hopland.20C.BC.TP1.01	192697.0	16.0
1043.Hopland.14C.BC.TP1.01	259558.0	11.0
1043.Hopland.14C.Wood.TP1.03	238979.0	54.0
1043.Tabonuco.20C.Wood.TP1.02	170878.0	24.0
1043.Hopland.20C.Wood.TP1.01	269537.0	127.0
1043.Tabonuco.26C.Wood.TP1.01	203728.0	30.0
1043.Tabonuco.20C.BC.TP1.02	149562.0	14.0
1043.Tabonuco.26C.Control.TP1.01	171678.0	10.0
1043.Start.Hopland.20C.T0.03	232643.0	24.0
1043.Hopland.14C.BC.TP1.02	154751.0	7.0
1043.Tabonuco.26C.Wood.TP1.02	85325.0	7.0
1043.Hopland.20C.BC.TP1.03	259204.0	29.0
1043.Hopland.20C.Control.TP1.01	261181.0	18.0
1043.Hopland.14C.BC.TP1.04	237633.0	18.0
1043.Hopland.14C.Wood.TP1.02	276101.0	67.0
807.B.F.11.b	53642.0	1.0
659.NZFACE.R2.Browntop	164927.0	2.0
659.NZFACE.R5.warm	148028.0	1.0
659.NZFACE.R5.Ryegrass	160087.0	3.0
659.NZFACE.R3.Ryegrass.19.7	209941.0	9.0
659.NZFACE.R6.control	158058.0	1.0
659.NZFACE.R1.control.19.4	206874.0	8.0
659.NZFACE.R4.Browntop	207919.0	1.0
659.NZFACE.R6.Ryegrass	242493.0	1.0
659.NZFACE.R1.Ryegrass.26.4	214314.0	5.0
659.NZFACE.R4.Ryegrass.16.4	167979.0	3.0
659.NZFACE.R1.Browntop	545858.0	9.0
659.NZFACE.R2.Ryegrass.24.4	168334.0	2.0
659.NZFACE.R2.warm	189676.0	1.0
10145.WB.3A	93995.0	150.0
10145.WB.1A	23581.0	1.0
10145.2nd.5C	172764.0	1.0
10145.3rd.5A	210730.0	3.0
10145.3rd.3.5A	139476.0	282.0
10145.WB.1.5A	27298.0	42.0
10145.WB.4A.SO	121751.0	317.0
10145.WB.1B.SO	182871.0	308.0
10145.WB.1C.SO	142393.0	54.0
10145.NB.2C	18615.0	21.0
10145.NB.4A	79114.0	61.0
10145.3rd.4C	103212.0	214.0
10145.2nd.2C.SO	120192.0	177.0
10145.7th.5B	253642.0	2.0
10145.WB.4C.SO	245581.0	566.0
10145.2nd.3C.SO	257012.0	833.0
10145.2nd.3A.SO	108649.0	296.0
10145.3rd.4A	102616.0	100.0
10145.3rd.3B	90437.0	207.0
10145.3rd.3A	102826.0	51.0
10145.7th.2B	44810.0	1.0
10145.WB.3B	153205.0	102.0
10145.NB.4B	143681.0	22.0
10145.2nd.1A.SO	102598.0	48.0
10145.7th.2A	41971.0	11.0
10145.3rd.2C	91030.0	57.0
10145.WB.1.5A.SO	216847.0	778.0
10145.WB.1.5B.SO	193968.0	490.0
10145.2nd.4B.SO	165360.0	162.0
10145.2nd.1C.SO	145731.0	232.0
10145.7th.2.5A	59101.0	94.0
10145.WB.3C.SO	175091.0	499.0
10145.3rd.1C	203296.0	14.0
10145.7th.2.5C	103358.0	52.0
10145.WB.3C	152261.0	142.0
10145.WB.3B.SO	133942.0	355.0
10145.WB.5B	270027.0	2.0
10145.WB.4B	93361.0	12.0
10145.WB.4A	204080.0	18.0
10145.WB.4C	191471.0	27.0
10145.NB.5A	206362.0	2.0
10145.WB.1A.SO	160192.0	309.0
10145.NB.5B	226871.0	1.0
10145.2nd.4C.SO	143226.0	322.0
10145.3rd.5C	245555.0	4.0
10145.2nd.2A.SO	170655.0	249.0
10145.3rd.3.5B	184079.0	337.0
10145.2nd.2B.SO	142001.0	148.0
10145.3rd.1A	56581.0	20.0
10145.7th.5A	236498.0	1.0
10145.7th.1B	137508.0	16.0
10145.NB.3B	65194.0	31.0
10145.2nd.4A.SO	215403.0	272.0
10145.7th.3.5A	68129.0	129.0
10145.WB.2A.SO	187214.0	827.0
10145.3rd.3.5C	135878.0	165.0
10145.NB.1C	83070.0	12.0
10145.3rd.4B	154533.0	99.0
10145.NB.1B	76937.0	8.0
10145.WB.2C.SO	114162.0	540.0
10145.7th.4C	34135.0	183.0
10145.WB.4B.SO	156731.0	407.0
10145.3rd.2B	53196.0	13.0
10145.NB.2B	80161.0	20.0
10145.3rd.5B	205958.0	1.0
10145.2nd.3B.SO	131984.0	408.0
10145.3rd.2A	75105.0	18.0
10145.WB.1.5C.SO	232787.0	674.0
10145.WB.2B.SO	165899.0	575.0
10145.WB.3A.SO	139241.0	412.0
10145.7th.1A	158423.0	4.0
1056.Das.nov.Flori.7	16154.0	1.0
1056.Das.nov.Flor.5	18095.0	2.0
1056.Das.nov.Flori.8	13085.0	1.0
1056.Das.nov.Flor.3	14963.0	1.0
910.CuracaoTurf7B	21682.0	1.0
910.CuracaoTurf5C	59851.0	12.0
1530.NC.C.U4.D1.79	556637.0	1.0
1530.NC.2004.B4.D7.33	326673.0	1.0
1530.NC.C.U4.D4.86	542384.0	1.0
1530.NC.C.U4.D3.84	637751.0	1.0
1530.NC.C.U4.D3.83	487593.0	1.0
804.3871.1241	154042.0	30.0
804.3651.1123A	260882.0	40.0
804.3651.1123B	237355.0	137.0
804.3876.1219	172935.0	2.0
804.3867.1228.5	260854.0	1.0
804.H05.072905.R0229B	254303.0	27.0
804.073105.bio1slurpA1.2109.3.1	197915.0	10.0
804.Julie.7	100061.0	2.0
804.3873.1233B	53867.0	420.0
804.H02.072605.R0621	251232.0	1.0
804.3872.1347B	44111.0	643.0
804.Julie.8	103082.0	2.0
804.H02.072605.R0715	91721.0	1.0
804.H03.072705.R0229	287913.0	86.0
804.Julie.4	359247.0	2.0
804.H07.073105.R1053.red.coating	209437.0	47.0
804.H05.072905.R0229A	104806.0	1.0
804.073105.bio1slurpA1.2109.2.1	141019.0	1.0
804.LS11.70a	270279.0	1.0
804.3881.1228.1	170272.0	1.0
804.3872.1347A	52498.0	102.0
861.CS.dec08	45739.0	2.0
861.XS.dec08	42182.0	1.0
805.pH.7.5.year.2006	108820.0	1.0
2300.BB.2149.anus	111749.0	4.0
2300.BB.4061.anus	107473.0	1.0
662.M12	127880.0	1.0
662.M43	134711.0	1506.0
662.M33	138094.0	3.0
662.M9	289191.0	8.0
662.M5a	140483.0	1.0
662.M41	146811.0	5161.0
662.M35	72076.0	858.0
662.M3	165334.0	1.0
662.M7	119987.0	1.0
662.M44	84445.0	6731.0
662.M32	140271.0	2.0
662.M39	98681.0	1517.0
662.M10	93244.0	200.0
662.C1	117842.0	1.0
662.M37	86810.0	505.0
662.M8	193137.0	448.0
662.M40	92652.0	559.0
662.M36	112027.0	3543.0
662.M38	98160.0	684.0
662.M42	95010.0	1127.0
662.M6	216327.0	1.0
662.M27	107796.0	1.0
808.UT.15.45.s.4.1.sequences	148094.0	6.0
808.UT.15.44.s.4.1.sequences	160094.0	6.0
808.UT.15.42.s.4.1.sequences	304043.0	15.0
933.Lb226	138630.0	210.0
933.T.3.1.H.P.2	155550.0	4.0
933.BbD	169053.0	2.0
933.N.2.3.S.E.3	84002.0	2.0
933.Lu225	140841.0	8.0
933.N.1.3.H.E.1	155602.0	1.0
933.LbI	128323.0	41.0
933.T.1.3.H.E.5	171213.0	1.0
933.LuE	122687.0	36.0
933.Bu176	122369.0	129.0
933.T.3.2.H.E.5	155615.0	2.0
933.T.3.1.H.P.4	123255.0	2.0
933.N.3.3.S.E.4	154130.0	1.0
933.N.2.2.S.E.2	143686.0	8.0
933.T.3.2.H.E.4	154047.0	1.0
933.T.1.2.H.E.5	123685.0	4.0
933.W.3.2.H.E.1	155824.0	1.0
933.T.1.3.H.E.3	160794.0	1.0
933.N.2.2.S.E.5	130123.0	2.0
933.N.2.2.S.E.1	147103.0	1.0
933.N.2.1.H.E.2	166132.0	1.0
933.T.3.2.H.E.2	150530.0	1.0
933.T.3.2.H.E.1	175732.0	1.0
933.BbA	141495.0	1.0
933.N.2.2.H.E.3	163560.0	1.0
933.N.1.2.S.E.1	148683.0	2.0
933.T.3.1.S.E.2	162874.0	6.0
933.T.3.3.H.E.4	172192.0	1.0
933.BuF	126752.0	32.0
933.N.2.2.S.E.4	174112.0	5.0
933.LbH	143607.0	52.0
933.N.2.2.H.E.1	130487.0	2.0
933.T.3.2.H.E.3	150263.0	2.0
933.BbB	141477.0	6.0
933.N.1.3.S.E.3	183078.0	1.0
933.N.3.3.S.E.5	138426.0	1.0
933.T.3.3.S.E.5	142834.0	1.0
933.LbF	121225.0	34.0
933.N.2.3.H.E.3	113771.0	1.0
933.N.1.3.S.E.2	150401.0	4.0
933.T.3.1.S.E.4	169258.0	4.0
933.BbE	166514.0	15.0
933.N.2.3.S.E.2	186355.0	2.0
933.T.2.3.H.P.5	175721.0	2.0
933.N.1.3.S.E.4	175776.0	2.0
933.LuA	77432.0	34.0
933.N.1.2.S.E.4	167148.0	1.0
933.N.2.3.S.E.1	167873.0	3.0
933.T.3.1.S.E.5	185562.0	1.0
933.N.1.1.S.E.1	160758.0	1.0
933.LuD	127063.0	64.0
933.BbC	136331.0	4.0
933.N.2.3.S.E.4	146692.0	1.0
933.N.1.3.S.E.1	176176.0	2.0
933.N.1.1.H.E.5	143050.0	1.0
933.N.2.2.S.E.3	104346.0	64.0
10180.F5I	126521.0	9.0
10180.D5I	71834.0	7.0
10180.F11IV	77741.0	10.0
10180.A15II	528980.0	25.0
10180.B4III	94673.0	13.0
10180.F9V	141634.0	1.0
10180.F1IV	133743.0	3.0
10180.J10IV	114835.0	5.0
10180.G6V	109110.0	2.0
10180.K6III	110337.0	13.0
10180.F2I	152453.0	17.0
10180.A14V	395800.0	1.0
10180.D4IV	85121.0	1.0
10180.I4I	227071.0	13.0
10180.F2II	74720.0	2.0
10180.D2III	72809.0	4.0
10180.L6I	98202.0	15.0
10180.A8II	224342.0	2.0
10180.A15I	536264.0	60.0
10180.J1I	119001.0	7.0
10180.J6IV	131605.0	2.0
10180.G5I	194234.0	5.0
10180.F12II	291838.0	64.0
10180.G8II	127905.0	10.0
10180.A3V	114640.0	2.0
10180.D1II	231613.0	20.0
10180.A3III	42056.0	2.0
10180.F4I	136159.0	9.0
10180.L5II	153261.0	3.0
10180.F10II	159064.0	62.0
10180.F1III	213787.0	5.0
10180.I9II	99260.0	6.0
10180.G4IV	183424.0	3.0
10180.A2I	80362.0	3.0
10180.G5V	158218.0	9.0
10180.B4I	77955.0	3.0
10180.F11II	144265.0	53.0
10180.J2I	133918.0	2.0
10180.B5III	82558.0	6.0
10180.J2II	97612.0	4.0
10180.F5III	134591.0	9.0
10180.A12III	98526.0	2.0
10180.A17III	70085.0	4.0
10180.A6I	121405.0	20.0
10180.F4III	164394.0	2.0
10180.F12I	228315.0	4.0
10180.J10II	98482.0	20.0
10180.J1II	142082.0	9.0
10180.J4III	57013.0	1.0
755.SSFA.L1.D40.19.07.11.lane1.NoIndex.L001	64481.0	1.0
755.LSSF.ALPHA.D10.16.06.11.lane1.NoIndex.L001	67166.0	1.0
755.LSSF.EPSILON.D10.22.07.11.lane1.NoIndex.L001	65428.0	2.0
755.LSSF.THETA.D1.22.07.11.lane1.NoIndex.L001	47622.0	1.0
755.EF.DELTA.30.06.11.lane1.NoIndex.L001	43194.0	1.0
755.LSSF.ALPHA.D10.30.06.11.lane1.NoIndex.L001	71974.0	1.0
755.SSFA.L1.D50.10.05.11.lane1.NoIndex.L001	81632.0	1.0
755.SSFA.L2.D1.10.05.11.lane1.NoIndex.L001	61355.0	1.0
755.LSSF.DELTA.D1.14.07.11.lane1.NoIndex.L001	54044.0	1.0
755.LSSF.BETA.D10.08.07.11.lane1.NoIndex.L001	68407.0	1.0
755.SSFA.L1.D1.19.07.11.lane1.NoIndex.L001	53695.0	3.0
755.LSSF.ETA.D15.22.07.11.lane1.NoIndex.L001	51606.0	1.0
755.LSSF.EPSILON.D15.22.07.11.lane1.NoIndex.L001	54395.0	2.0
755.LSSF.DELTA.D5.26.05.11.lane1.NoIndex.L001	35953.0	1.0
755.LSSF.GAMMA.D15.14.07.11.lane1.NoIndex.L001	66461.0	1.0
755.LSSF.DELTA.D10.08.07.11.lane1.NoIndex.L001	57191.0	1.0
755.LSSF.ALPHA.D5.08.07.11.lane1.NoIndex.L001	61892.0	1.0
755.LSSF.ETA.D45.22.07.11.lane1.NoIndex.L001	48775.0	1.0
755.LSSF.BETA.D10.22.07.11.lane1.NoIndex.L001	63458.0	3.0
755.LSSF.GAMMA.D10.30.06.11.lane1.NoIndex.L001	69713.0	1.0
755.LSSF.BETA.D5.22.07.11.lane1.NoIndex.L001	55883.0	1.0
755.LSSF.BETA.D1.14.07.11.lane1.NoIndex.L001	81246.0	1.0
755.LSSF.GAMMA.D45.08.07.11.lane1.NoIndex.L001	75108.0	1.0
755.LSSF.DELTA.D5.16.06.11.lane1.NoIndex.L001	46976.0	1.0
755.LSSF.GAMMA.D15.08.07.11.lane1.NoIndex.L001	71338.0	1.0
755.SSFA.L3.D3.19.04.11.lane1.NoIndex.L001	25931.0	1.0
755.LSSF.DELTA.D1.23.06.11.lane1.NoIndex.L001	47417.0	2.0
755.LSSF.ZETA.D1.22.07.11.lane1.NoIndex.L001	49975.0	1.0
755.LSSF.DELTA.D15.23.06.11.lane1.NoIndex.L001	48005.0	2.0
755.LSSF.ALPHA.D1.30.06.11.lane1.NoIndex.L001	70011.0	3.0
755.EFB.06.07.11.lane1.NoIndex.L001	72548.0	1.0
755.LSSF.ZETA.D20.22.07.11.lane1.NoIndex.L001	58851.0	5.0
755.LSSF.BETA.D45.08.07.11.lane1.NoIndex.L001	73019.0	1.0
755.INB.06.07.11.lane1.NoIndex.L001	62328.0	1.0
755.SSFA.L2.D1.19.07.11.lane1.NoIndex.L001	47100.0	1.0
755.LSSF.BETA.D45.14.07.11.lane1.NoIndex.L001	81399.0	1.0
755.SSFB.L1.D5.06.07.11.lane1.NoIndex.L001	67103.0	1.0
755.LSSF.GAMMA.D1.14.07.11.lane1.NoIndex.L001	56927.0	2.0
755.LSSF.THETA.D5.22.07.11.lane1.NoIndex.L001	40458.0	1.0
755.LSSF.BETA.D30.30.06.11.lane1.NoIndex.L001	76605.0	1.0
755.LSSF.ALPHA.D5.30.06.11.lane1.NoIndex.L001	76657.0	3.0
755.LSSF.ZETA.D5.22.07.11.lane1.NoIndex.L001	56211.0	1.0
755.LSSF.BETA.D5.08.07.11.lane1.NoIndex.L001	76319.0	1.0
755.SSFA.L2.D1.17.05.11.lane1.NoIndex.L001	28706.0	1.0
755.LSSF.GAMMA.D15.22.07.11.lane1.NoIndex.L001	70805.0	3.0
755.LSSF.ETA.D30.22.07.11.lane1.NoIndex.L001	43308.0	2.0
755.SSFA.L2.D50.31.05.11.lane1.NoIndex.L001	61262.0	1.0
755.LSSF.BETA.D1.22.07.11.lane1.NoIndex.L001	85016.0	2.0
755.LSSF.BETA.D10.14.07.11.lane1.NoIndex.L001	75029.0	2.0
755.LSSF.ETA.D10.22.07.11.lane1.NoIndex.L001	49991.0	2.0
755.LSSF.DELTA.D5.08.07.11.lane1.NoIndex.L001	47972.0	1.0
755.LSSF.DELTA.D1.22.07.11.lane1.NoIndex.L001	45340.0	2.0
755.SSFA.L2.D5.31.05.11.lane1.NoIndex.L001	49217.0	1.0
755.EF.GAMMA.30.06.11.lane1.NoIndex.L001	51394.0	5.0
755.LSSF.BETA.D20.14.07.11.lane1.NoIndex.L001	67091.0	2.0
755.LSSF.GAMMA.D1.22.07.11.lane1.NoIndex.L001	84998.0	1.0
755.LSSF.GAMMA.D10.08.07.11.lane1.NoIndex.L001	81982.0	1.0
755.SSFA.L1.D1.17.05.11.lane1.NoIndex.L001	27074.0	1.0
755.EF.THETA.30.06.11.lane3.NoIndex.L003	23363.0	1.0
755.LSSF.GAMMA.D20.08.07.11.lane1.NoIndex.L001	64327.0	2.0
755.SSFA.L3.D5.19.04.11.lane1.NoIndex.L001	55467.0	1.0
755.LSSF.DELTA.D45.22.07.11.lane1.NoIndex.L001	53605.0	1.0
755.LSSF.GAMMA.D45.14.07.11.lane1.NoIndex.L001	59824.0	3.0
755.LSSF.BETA.D30.22.07.11.lane1.NoIndex.L001	68479.0	1.0
755.SSFA.L2.D1.03.05.11.lane1.NoIndex.L001	65641.0	2.0
755.LSSF.ALPHA.D5.22.07.11.lane1.NoIndex.L001	54726.0	2.0
755.LSSF.DELTA.D15.22.07.11.lane1.NoIndex.L001	53263.0	1.0
755.LSSF.DELTA.D1.16.06.11.lane1.NoIndex.L001	52614.0	1.0
755.LSSF.GAMMA.D45.22.07.11.lane1.NoIndex.L001	48011.0	1.0
755.LSSF.ALPHA.D30.16.06.11.lane1.NoIndex.L001	51747.0	1.0
755.LSSF.GAMMA.D10.22.07.11.lane1.NoIndex.L001	66071.0	3.0
755.SSFA.L2.D50.17.05.11.lane1.NoIndex.L001	68481.0	3.0
755.LSSF.BETA.D30.08.07.11.lane1.NoIndex.L001	72354.0	1.0
755.LSSF.DELTA.D10.22.07.11.lane1.NoIndex.L001	55665.0	1.0
755.LSSF.ALPHA.D10.22.07.11.lane1.NoIndex.L001	65151.0	5.0
755.LSSF.GAMMA.D5.22.07.11.lane1.NoIndex.L001	45656.0	2.0
1041.S019.100	76836.0	2.0
1041.S019.50	95578.0	1.0
894.MR499.lane3.NoIndex.L003	25555.0	2.0
894.OS578.lane3.NoIndex.L003	25389.0	1.0
894.SV1758.lane5.NoIndex.L005	41646.0	1.0
894.MR491.lane3.NoIndex.L003	21046.0	3.0
894.YY1817.lane5.NoIndex.L005	33795.0	2.0
894.OS1702.lane5.NoIndex.L005	23357.0	1.0
894.OS1256.lane5.NoIndex.L005	45798.0	1.0
894.MR228.lane3.NoIndex.L003	26667.0	1.0
894.MR519.lane3.NoIndex.L003	24258.0	2.0
894.OS459.lane3.NoIndex.L003	22450.0	11.0
894.YY987.lane5.NoIndex.L005	54817.0	28.0
894.OR431.lane3.NoIndex.L003	23124.0	1.0
894.MR508.lane3.NoIndex.L003	24825.0	1.0
894.YY1075.lane5.NoIndex.L005	39772.0	1.0
894.MR520.lane3.NoIndex.L003	23089.0	1.0
894.Arm1982.lane2.NoIndex.L002	51172.0	1.0
894.MR522.lane3.NoIndex.L003	22016.0	6.0
894.SV1732.lane5.NoIndex.L005	32908.0	3.0
894.OS538.lane3.NoIndex.L003	23176.0	1.0
894.MR515.lane3.NoIndex.L003	24102.0	1.0
894.OS1695.lane5.NoIndex.L005	33834.0	1.0
894.MR497.lane3.NoIndex.L003	24002.0	3.0
894.OS556.lane3.NoIndex.L003	24551.0	1.0
894.MR495.lane3.NoIndex.L003	22846.0	1.0
894.UY1383.lane5.NoIndex.L005	32592.0	3.0
894.OS442.lane3.NoIndex.L003	28177.0	1.0
894.MR514.lane3.NoIndex.L003	27647.0	3.0
894.YY1165.lane5.NoIndex.L005	33496.0	2.0
894.MR283.lane3.NoIndex.L003	23863.0	1.0
894.OS1236.lane5.NoIndex.L005	30799.0	1.0
894.YY953.lane3.NoIndex.L003	23363.0	1.0
894.MR310.lane3.NoIndex.L003	25183.0	1.0
894.OS544.lane3.NoIndex.L003	19283.0	1.0
894.OS567.lane3.NoIndex.L003	23591.0	1.0
894.OS565.lane3.NoIndex.L003	21747.0	2.0
894.OS1244.lane5.NoIndex.L005	36643.0	1.0
638.RMK.ENR.24.2	135347.0	2.0
638.RMK.ENR.11.1	483735.0	1.0
638.VAN65.120210.1	247373.0	36.0
638.RMK.ENR.3.1	494799.0	64.0
638.RMK.ENR.14.1	401972.0	1.0
638.RMK.ENR.1.1	255367.0	12.0
638.RMK.ENR.8.2	249718.0	17.0
638.VAN45.120210.1	544637.0	13.0
638.ELB15.111810.2	350726.0	1.0
638.VAN45.120210.2	256565.0	17.0
638.RMK.ENR.17.1	495704.0	1.0
638.FRX7.120910.2	593535.0	42.0
1198.SWE06.KBA2.SS1.5	169479.0	2.0
1198.SWE20.KBB1.SS5.5	165409.0	1.0
1198.SWE25.KBB2.SS5.5	133766.0	1.0
1198.SWE16.KBB1.SS1.5	237679.0	1.0
1198.NOR03.STA1.CORE1.3of4	197624.0	3.0
1198.ARG06.ORi08.InfralitoralC	197199.0	18.0
1198.ARG04.ORi08.InfralitoralA	121128.0	111.0
1198.SWE03.KBA1.3.5	188523.0	1.0
1198.SWE30.KBB3.SS5.5	199429.0	1.0
1198.SWE15.KBA3.SS5.5	217981.0	1.0
1198.SWE21.KBB2.SS1.5	196176.0	2.0
1198.SWE17.KBB1.SS2.5	230508.0	2.0
1198.SWE14.KBA3.SS4.5	242899.0	1.0
1198.NOR02.STA1.CORE1.2of4	241400.0	1.0
1198.SWE05.KBA1.5.5	184743.0	1.0
1198.SWE08.KBA2.SS3.5	240233.0	1.0
1198.SWE01.KBA1.1.5	202880.0	1.0
1198.ARG05.ORi08.InfralitoralB	186018.0	157.0
1198.SWE19.KBB1.SS4.5	141401.0	1.0
1198.SWE09.KBA2.SS4.5	180417.0	1.0
1198.SWE18.KBB1.SS3.5	177476.0	1.0
945.P9.C5.lane3.NoIndex.L003	25389.0	1.0
945.P8.H10.lane2.NoIndex.L002	41345.0	4.0
945.P8.D12.lane2.NoIndex.L002	47547.0	1.0
945.P12.G7.lane5.NoIndex.L005	44716.0	1.0
1038.DIRT08	170074.0	21.0
1038.HR2	115844.0	7.0
1038.MR2	161449.0	11.0
1038.DC2	115368.0	5.0
1038.DIRT12	140324.0	1.0
1038.HR3	118319.0	30.0
1038.SP2	175476.0	12.0
1038.MF2.1	157966.0	7.0
1038.DC1	141797.0	3.0
1038.DIRT14	132012.0	4.0
1038.HR1	142650.0	4.0
1038.DC3	148734.0	7.0
1038.MR1	181938.0	11.0
1038.MR3	144078.0	24.0
1038.MF2.2	116144.0	8.0
1038.MF1	121771.0	7.0
1038.SP1	149734.0	3.0
722.NP2.2.s.2.1.sequence	76536.0	18.0
722.NP2.7.s.8.1.sequence	120652.0	45.0
722.AQC7cm.1.s.1.1.sequence	1095.0	1.0
722.TRRsed1.3.s.3.1.sequence	9374.0	1.0
722.NP2.1.s.1.1.sequence	96405.0	51.0
722.NP2.6.s.7.1.sequence	156767.0	55.0
722.TRRsed1.7.s.8.1.sequence	11390.0	2.0
722.TRRsed1.5.s.6.1.sequence	14552.0	4.0
722.TRRsed1.6.s.7.1.sequence	14488.0	3.0
722.AQC4cm.6.s.7.1.sequence	388.0	1.0
722.NP2.5.s.6.1.sequence	153935.0	44.0
722.NP2.4.s.4.1.sequence	88357.0	33.0
722.TRRsed1.4.s.4.1.sequence	9103.0	2.0
722.NP2.3.s.3.1.sequence	94413.0	23.0
722.TRRsed1.1.s.1.1.sequence	8540.0	2.0
829.Pd	98200.0	84.0
1197.SE.20100927.GY.NF014.BC.066.a	177748.0	78.0
1197.SE.20101008.GY.LBNL11.BC.186.a	168205.0	58.0
1197.SE.20101008.GY.ALTFF012.BC.182	178998.0	14.0
1197.SE.20101003.GY.FF004.BC.174	174694.0	65.0
1197.SE.20101001.GY.ALTNF001.BC.139	184840.0	2.0
1197.SE.20101012.GY.D007S.BC.249	187733.0	205.0
1197.SD.20100919.GY.FFC4.BC.011.a	144885.0	53.0
1197.SE.20101018.GY.D021S.BC.398.a	139520.0	55.0
1197.SE.20101019.GY.LBNL10.BC.501	136821.0	57.0
1197.SE.20101017.GY.D038SW.BC.331.a	196460.0	1.0
1197.SU.20100919.GY.FFC7.BC.007	151912.0	200.0
1197.SE.20101009.GY.D017S.BC.209	133553.0	79.0
1197.SE.20100927.GY.ALTNF015.BC.070	246056.0	39.0
1197.SE.20101020.GY.LBNL12.BC.520.a	99093.0	1.0
1197.SE.20100928.GY.LBNL05.BC.101.a	117751.0	3.0
1197.SE.20101019.GY.LBNL14.BC.406.a	214056.0	24.0
1197.SE.20101010.GY.D062S.BC.233	143934.0	23.0
1197.SE.20101017.GY.D040S.BC.315	165462.0	13.0
1197.SE.20101017.GY.D038SW.BC.331	267900.0	1.0
1197.SE.20101018.GY.D021S.BC.398	155132.0	63.0
1197.SE.20101008.GY.LBNL11.BC.186	106266.0	26.0
1197.SE.20101018.GY.D004S.BC.386	222418.0	166.0
1197.SE.20100927.GY.NF013.BC.062.a	241176.0	41.0
1197.SE.20101009.GY.FF003.BC.221	186199.0	25.0
1197.SE.20101001.GY.NF006MOD.BC.143	241012.0	61.0
1197.SE.20101001.GY.LBNL1.BC.120	155121.0	8.0
1197.SE.20101020.GY.LBNL12.BC.520	186296.0	2.0
1197.SE.20101012.GY.D008S.BC.253	167333.0	145.0
1197.SE.20101002.GY.FF005.BC.147	191074.0	50.0
1197.SE.20101009.GY.FF001.BC.229	164029.0	1.0
1197.SE.20100927.GY.ALTNF015.BC.070.a	209589.0	40.0
