	N	N_genus
945.P10.E10.lane3.NoIndex.L003	27988.0	1.0
945.P11.D6.lane3.NoIndex.L003	21274.0	1.0
945.P9.E12.lane3.NoIndex.L003	22737.0	25.0
945.P12.B10.lane5.NoIndex.L005	52284.0	1.0
945.P14.F12.lane3.NoIndex.L003	25547.0	7.0
945.P11.H6.lane3.NoIndex.L003	28202.0	2.0
945.P10.E3.lane3.NoIndex.L003	23133.0	12.0
945.P9.B1.lane2.NoIndex.L002	31091.0	1.0
945.P7.C7.lane2.NoIndex.L002	37208.0	1.0
945.P8.E6.lane2.NoIndex.L002	62468.0	5.0
945.P11.B7.lane3.NoIndex.L003	26554.0	3.0
945.P8.G9.lane2.NoIndex.L002	9992.0	15.0
945.P9.D10.lane3.NoIndex.L003	19011.0	2.0
945.P9.E6.lane3.NoIndex.L003	27619.0	5.0
945.P2.C2.lane2.NoIndex.L002	34690.0	1.0
945.P6.G2.lane2.NoIndex.L002	75191.0	2.0
945.P5.A1.lane2.NoIndex.L002	51097.0	1.0
945.P12.B3.lane3.NoIndex.L003	24920.0	1.0
945.P10.A10.lane3.NoIndex.L003	26106.0	1.0
945.P6.A2.lane2.NoIndex.L002	38810.0	1.0
945.P1.E12.lane2.NoIndex.L002	27245.0	1.0
945.P11.G5.lane3.NoIndex.L003	29033.0	3.0
945.P9.C11.lane3.NoIndex.L003	25828.0	3.0
945.P8.H4.lane2.NoIndex.L002	43502.0	7.0
945.P10.H9.lane3.NoIndex.L003	26793.0	3.0
945.P8.B5.lane2.NoIndex.L002	38165.0	1.0
945.P7.D1.lane2.NoIndex.L002	15894.0	4.0
945.P3.A5.lane2.NoIndex.L002	50888.0	1.0
945.P3.E6.lane2.NoIndex.L002	65864.0	1.0
945.P9.D3.lane2.NoIndex.L002	51209.0	1.0
945.P8.F12.lane2.NoIndex.L002	49708.0	1.0
945.P12.G4.lane5.NoIndex.L005	35777.0	1.0
945.P7.G12.lane2.NoIndex.L002	27105.0	3.0
945.P4.A10.lane2.NoIndex.L002	48474.0	1.0
945.P9.H11.lane3.NoIndex.L003	21567.0	2.0
945.P9.B5.lane3.NoIndex.L003	24537.0	1.0
945.P10.F3.lane3.NoIndex.L003	18787.0	4.0
945.P8.C10.lane2.NoIndex.L002	27482.0	5.0
945.P9.G6.lane3.NoIndex.L003	26884.0	16.0
945.P9.B2.lane2.NoIndex.L002	22945.0	1.0
945.P12.B1.lane3.NoIndex.L003	22174.0	6.0
945.P7.E7.lane2.NoIndex.L002	41185.0	2.0
945.P11.B3.lane3.NoIndex.L003	29260.0	2.0
945.P11.D8.lane3.NoIndex.L003	17673.0	1.0
945.P3.B2.lane2.NoIndex.L002	50257.0	1.0
945.P6.A1.lane2.NoIndex.L002	65996.0	1.0
945.P2.H7.lane2.NoIndex.L002	53277.0	1.0
945.P9.B10.lane3.NoIndex.L003	24553.0	3.0
945.P10.H7.lane3.NoIndex.L003	26384.0	513.0
945.P9.B4.lane3.NoIndex.L003	25599.0	17.0
945.P8.D12.lane2.NoIndex.L002	47547.0	1.0
945.P10.E7.lane3.NoIndex.L003	33851.0	7.0
945.P6.H4.lane2.NoIndex.L002	59688.0	1.0
945.P9.F10.lane3.NoIndex.L003	20654.0	14.0
945.P4.G6.lane2.NoIndex.L002	58479.0	3.0
945.P2.F7.lane2.NoIndex.L002	59101.0	1.0
945.P10.B4.lane3.NoIndex.L003	32843.0	3.0
945.P9.F7.lane3.NoIndex.L003	21392.0	21.0
945.P12.H8.lane5.NoIndex.L005	35906.0	1.0
945.P8.C4.lane2.NoIndex.L002	37264.0	1.0
945.P4.G7.lane2.NoIndex.L002	30705.0	1.0
945.P4.D3.lane2.NoIndex.L002	51975.0	1.0
945.P12.A7.lane5.NoIndex.L005	46569.0	2.0
945.P5.F8.lane2.NoIndex.L002	75261.0	2.0
945.P9.B6.lane3.NoIndex.L003	25425.0	9.0
945.P9.B12.lane3.NoIndex.L003	23964.0	11.0
945.P5.D8.lane2.NoIndex.L002	72300.0	1.0
945.P7.H8.lane2.NoIndex.L002	42723.0	1.0
945.P9.D7.lane3.NoIndex.L003	24362.0	3.0
945.P14.E9.lane3.NoIndex.L003	23319.0	5.0
945.P11.G11.lane3.NoIndex.L003	18907.0	6.0
945.P9.E7.lane3.NoIndex.L003	23094.0	26.0
945.P14.G12.lane3.NoIndex.L003	24716.0	1.0
945.P12.C3.lane3.NoIndex.L003	26120.0	3.0
945.P11.D2.lane3.NoIndex.L003	18737.0	1.0
945.P9.C4.lane3.NoIndex.L003	22880.0	5.0
945.P14.C12.lane3.NoIndex.L003	25711.0	5.0
945.P2.D5.lane2.NoIndex.L002	50923.0	1.0
945.P5.F5.lane2.NoIndex.L002	88708.0	1.0
945.P10.C1.lane3.NoIndex.L003	7591.0	8.0
945.P12.F10.lane5.NoIndex.L005	41284.0	1.0
945.P3.A9.lane2.NoIndex.L002	55609.0	1.0
945.P6.F8.lane2.NoIndex.L002	80559.0	2.0
945.P9.G5.lane3.NoIndex.L003	23466.0	13.0
945.P4.C11.lane2.NoIndex.L002	44174.0	1.0
945.P12.E5.lane5.NoIndex.L005	39855.0	3.0
945.P1.F1.lane2.NoIndex.L002	38339.0	1.0
945.P2.H3.lane2.NoIndex.L002	56654.0	3.0
945.P13.A4.lane5.NoIndex.L005	56428.0	1.0
945.P10.F9.lane3.NoIndex.L003	23698.0	1.0
945.P6.G10.lane2.NoIndex.L002	37605.0	3.0
945.P12.G2.lane3.NoIndex.L003	23804.0	3.0
945.P11.F5.lane3.NoIndex.L003	23069.0	3.0
945.P12.C2.lane3.NoIndex.L003	27243.0	1.0
945.P10.A4.lane3.NoIndex.L003	29010.0	10.0
945.P2.B6.lane2.NoIndex.L002	59240.0	1.0
945.P7.A8.lane2.NoIndex.L002	40549.0	3.0
945.P8.C7.lane2.NoIndex.L002	28489.0	1.0
945.P14.D10.lane3.NoIndex.L003	25959.0	1.0
945.P10.F5.lane3.NoIndex.L003	26226.0	2.0
945.P11.H3.lane3.NoIndex.L003	34622.0	1.0
945.P11.G8.lane3.NoIndex.L003	22984.0	1.0
945.P7.D7.lane2.NoIndex.L002	27157.0	1.0
945.P4.E8.lane2.NoIndex.L002	71921.0	1.0
945.P10.D2.lane3.NoIndex.L003	23772.0	9.0
945.P6.B9.lane2.NoIndex.L002	71117.0	1.0
945.P9.F5.lane3.NoIndex.L003	23352.0	6.0
945.P9.G1.lane2.NoIndex.L002	37927.0	3.0
945.P10.B2.lane3.NoIndex.L003	20181.0	1.0
945.P8.B2.lane2.NoIndex.L002	31938.0	1.0
945.P6.F2.lane2.NoIndex.L002	50410.0	1.0
945.P10.D1.lane3.NoIndex.L003	24005.0	5.0
945.P7.B6.lane2.NoIndex.L002	34539.0	1.0
945.P3.D12.lane2.NoIndex.L002	62815.0	1.0
945.P4.E11.lane2.NoIndex.L002	67852.0	3.0
945.P5.A5.lane2.NoIndex.L002	77940.0	1.0
945.P5.G11.lane2.NoIndex.L002	74376.0	2.0
945.P4.G10.lane2.NoIndex.L002	39184.0	1.0
945.P7.A1.lane2.NoIndex.L002	55175.0	1.0
945.P5.C8.lane2.NoIndex.L002	70467.0	1.0
945.P10.A7.lane3.NoIndex.L003	32371.0	4.0
945.P4.D5.lane2.NoIndex.L002	75033.0	12.0
945.P10.F6.lane3.NoIndex.L003	25558.0	1.0
945.P7.D9.lane2.NoIndex.L002	43369.0	1.0
945.P2.H8.lane2.NoIndex.L002	44148.0	1.0
945.P1.D5.lane2.NoIndex.L002	77647.0	1.0
945.P1.H1.lane2.NoIndex.L002	61831.0	1.0
945.P2.H6.lane2.NoIndex.L002	61055.0	1.0
945.P6.A8.lane2.NoIndex.L002	53309.0	14.0
945.P10.E2.lane3.NoIndex.L003	20991.0	7.0
945.P3.B9.lane2.NoIndex.L002	76017.0	1.0
945.P7.E4.lane2.NoIndex.L002	29293.0	1.0
945.P9.B8.lane3.NoIndex.L003	19087.0	4.0
945.P8.B11.lane2.NoIndex.L002	35166.0	1.0
945.P10.D7.lane3.NoIndex.L003	28389.0	1.0
945.P1.C7.lane2.NoIndex.L002	39583.0	1.0
945.P9.B9.lane3.NoIndex.L003	22470.0	2.0
945.P7.B11.lane2.NoIndex.L002	22424.0	3.0
945.P1.C10.lane2.NoIndex.L002	54678.0	1.0
945.P9.B7.lane3.NoIndex.L003	22032.0	1.0
945.P1.F3.lane2.NoIndex.L002	66957.0	1.0
945.P3.F11.lane2.NoIndex.L002	50350.0	2.0
945.P8.E4.lane2.NoIndex.L002	17159.0	2.0
945.P10.F2.lane3.NoIndex.L003	24490.0	2.0
945.P5.F1.lane2.NoIndex.L002	32197.0	2.0
945.P9.F6.lane3.NoIndex.L003	17694.0	2.0
945.P12.F3.lane3.NoIndex.L003	20765.0	1.0
945.P6.F5.lane2.NoIndex.L002	54131.0	7.0
945.P12.E12.lane5.NoIndex.L005	47548.0	1.0
945.P1.D2.lane2.NoIndex.L002	25952.0	2.0
945.P8.G3.lane2.NoIndex.L002	39104.0	1.0
945.P10.H10.lane3.NoIndex.L003	31122.0	3.0
945.P9.A3.lane2.NoIndex.L002	35902.0	1.0
945.P4.A7.lane2.NoIndex.L002	62880.0	2.0
945.P1.E7.lane2.NoIndex.L002	36544.0	1.0
945.P13.D2.lane5.NoIndex.L005	30715.0	1.0
945.P11.F1.lane3.NoIndex.L003	18170.0	2.0
945.P11.F11.lane3.NoIndex.L003	20191.0	2.0
945.P6.B7.lane2.NoIndex.L002	55260.0	6.0
945.P4.G2.lane2.NoIndex.L002	73019.0	1.0
945.P11.H12.lane3.NoIndex.L003	18488.0	6.0
945.P11.A10.lane3.NoIndex.L003	22178.0	1.0
945.P8.F3.lane2.NoIndex.L002	117383.0	1.0
945.P8.A2.lane2.NoIndex.L002	29104.0	2.0
945.P6.D6.lane2.NoIndex.L002	65693.0	2.0
945.P12.G3.lane3.NoIndex.L003	22490.0	2.0
945.P12.G7.lane5.NoIndex.L005	44716.0	1.0
945.P14.C11.lane3.NoIndex.L003	27133.0	14.0
945.P8.D1.lane2.NoIndex.L002	28650.0	2.0
945.P1.A7.lane2.NoIndex.L002	55960.0	1.0
945.P14.H10.lane3.NoIndex.L003	24280.0	26.0
945.P5.G1.lane2.NoIndex.L002	39815.0	9.0
945.P9.F11.lane3.NoIndex.L003	21903.0	2.0
945.P11.D12.lane3.NoIndex.L003	24479.0	4.0
945.P10.E4.lane3.NoIndex.L003	31455.0	2.0
945.P8.G12.lane2.NoIndex.L002	25374.0	1.0
945.P8.A5.lane2.NoIndex.L002	56561.0	4.0
945.P4.B12.lane2.NoIndex.L002	63423.0	1.0
945.P5.G3.lane2.NoIndex.L002	60176.0	1.0
945.P14.B10.lane3.NoIndex.L003	25642.0	1.0
945.P2.G11.lane2.NoIndex.L002	27733.0	1.0
945.P14.C10.lane3.NoIndex.L003	31142.0	12.0
945.P2.G10.lane2.NoIndex.L002	49444.0	1.0
945.P11.E8.lane3.NoIndex.L003	26349.0	1.0
945.P6.D3.lane2.NoIndex.L002	35805.0	1.0
945.P7.E2.lane2.NoIndex.L002	72723.0	1.0
945.P7.A9.lane2.NoIndex.L002	42657.0	1.0
1038.DIRT08	170074.0	2.0
1038.HR2	115844.0	10.0
1038.MR2	161449.0	6.0
1038.DC2	115368.0	1.0
1038.DIRT12	140324.0	3.0
1038.HR3	118319.0	45.0
1038.SP2	175476.0	1.0
1038.MF2.1	157966.0	9.0
1038.DC1	141797.0	1.0
1038.SP3	151557.0	1.0
1038.DIRT14	132012.0	1.0
1038.HR1	142650.0	3.0
1038.DC3	148734.0	1.0
1038.MR1	181938.0	4.0
1038.MR3	144078.0	3.0
1038.MF2.2	116144.0	4.0
1038.MF1	121771.0	2.0
1038.SP1	149734.0	4.0
722.NP2.2.s.2.1.sequence	76536.0	1.0
722.NP2.7.s.8.1.sequence	120652.0	2.0
722.NP2.6.s.7.1.sequence	156767.0	5.0
722.NP2.5.s.6.1.sequence	153935.0	1.0
722.NP2.3.s.3.1.sequence	94413.0	3.0
2182.CPZF24C	24066.0	1.0
829.Pd	98200.0	2.0
1197.SE.20101019.GY.LBNL14.BC.406	360113.0	1.0
1197.SE.20100927.GY.LBNL17.BC.074	138537.0	1.0
990.KA3U.C.06	111237.0	4.0
990.KA1U.E.21	70010.0	5.0
990.KA3U.B.11	83816.0	4.0
990.KA1F.D.25	73793.0	3.0
990.KA1F.B.25	124311.0	3.0
990.KA3F.C.15	130020.0	43.0
990.KA1U.D.02	100122.0	2.0
990.KA3U.A.17	147679.0	4.0
990.KA1F.A.08	50671.0	2.0
990.KA2F.B.17	126110.0	9.0
990.KA2U.C.03	90493.0	4.0
990.KA3U.A.09	120132.0	8.0
990.KA1F.C.02	95252.0	11.0
990.KA1F.D.14	86481.0	21.0
990.KA2F.C.23	99017.0	8.0
990.KA2F.C.16	83434.0	6.0
990.KA2U.E.15	94280.0	3.0
990.KA3U.A.24	60323.0	2.0
990.KA3F.E.12	176846.0	52.0
990.KA1F.E.07	87511.0	10.0
990.KA1U.A.10	120588.0	4.0
990.KA3F.D.15	48082.0	9.0
990.KA3U.C.01	63723.0	3.0
990.KA3U.B.20	115753.0	3.0
990.KA1F.A.07	137710.0	5.0
990.KA3U.E.22	134105.0	19.0
990.KA3F.D.24	180446.0	110.0
990.KA3U.C.15	57298.0	2.0
990.KA2F.B.14	42224.0	12.0
990.KA2U.C.06	61348.0	1.0
990.KA1U.A.08	125193.0	13.0
990.KA2U.C.04	137018.0	40.0
990.KA3F.A.15	61729.0	1.0
990.KA2F.B.25	136038.0	2.0
990.KA1F.B.18	139025.0	13.0
990.KA3U.C.02	51351.0	8.0
990.KA3F.B.10	61754.0	2.0
990.KA1U.B.24	72106.0	1.0
990.KA1F.E.17	91993.0	10.0
990.KA3F.C.04	101976.0	7.0
990.KA3F.D.11	110086.0	22.0
990.KA2U.E.02	93066.0	5.0
990.KA2U.B.05	141915.0	4.0
990.KA1U.C.08	87649.0	13.0
990.KA3U.D.09	106201.0	9.0
990.KA1F.E.13	82195.0	4.0
990.KA1F.C.07	63048.0	4.0
990.KA2F.A.08	76905.0	5.0
990.KA3U.E.20	144823.0	7.0
990.KA1U.C.12	95783.0	15.0
990.KA2F.A.13	51228.0	39.0
990.KA2F.E.11	866452.0	46.0
990.KA1U.B.14	109200.0	9.0
990.KA1F.B.16	128887.0	15.0
990.KA2F.A.18	44312.0	1.0
990.KA2U.C.11	76292.0	3.0
990.KA1F.E.23	101306.0	21.0
990.KA1U.D.16	96842.0	17.0
990.KA2F.B.24	54589.0	6.0
990.KA1F.C.20	88761.0	23.0
990.KA2U.D.25	106834.0	6.0
990.KA1F.C.03	70002.0	3.0
990.KA3U.D.04	88510.0	162.0
990.KA2U.E.10	112952.0	22.0
990.KA1F.A.02	70551.0	6.0
990.KA3U.C.24	93305.0	9.0
990.KA1U.A.20	202655.0	9.0
990.KA2U.E.04	51214.0	6.0
990.KA1F.D.19	167244.0	6.0
990.KA2U.B.21	115833.0	23.0
990.KA1F.B.14	176416.0	61.0
990.KA3F.B.03	191271.0	6.0
990.KA1U.C.15	87652.0	1.0
990.KA3F.D.22	170592.0	20.0
990.KA1F.E.20	64357.0	1.0
990.KA3U.B.05	95640.0	48.0
990.KA1U.A.06	117466.0	5.0
990.KA3U.A.10	130150.0	5.0
990.KA2U.D.24	132437.0	6.0
990.KA3U.B.23	129180.0	5.0
990.KA2U.C.25	150860.0	46.0
990.KA3U.B.16	95496.0	6.0
990.KA3F.B.25	125540.0	11.0
990.KA1U.D.13	431670.0	35.0
990.KA1F.B.24	135528.0	10.0
990.KA1U.B.21	54958.0	13.0
990.KA2F.B.16	62234.0	5.0
990.KA3U.A.03	152186.0	2.0
990.KA2F.E.06	109698.0	22.0
990.KA1U.C.16	83874.0	2.0
990.KA1U.E.10	114690.0	17.0
990.KA2U.B.17	56731.0	4.0
990.KA2U.E.19	65628.0	9.0
990.KA2F.C.18	60711.0	15.0
990.KA3U.D.22	79564.0	7.0
990.KA2F.C.11	93319.0	6.0
990.KA1U.E.22	90777.0	31.0
990.KA2U.D.23	72020.0	8.0
990.KA2F.D.04	62785.0	14.0
990.KA1F.C.13	66698.0	14.0
990.KA2U.A.06	58485.0	23.0
990.KA3U.E.05	116408.0	9.0
990.KA3F.B.02	78742.0	2.0
990.KA3F.E.02	176006.0	20.0
990.KA2F.C.03	42062.0	9.0
990.KA3F.E.15	163318.0	18.0
990.KA1U.A.11	91445.0	4.0
990.KA1U.E.16	199316.0	22.0
990.KA1F.A.17	113753.0	29.0
990.KA1U.B.19	112023.0	48.0
990.KA2F.A.10	73024.0	14.0
990.KA1U.A.22	258323.0	34.0
990.KA3U.E.08	81919.0	1.0
990.KA3F.A.04	78114.0	27.0
990.KA1U.B.06	71456.0	15.0
990.KA3U.D.25	53581.0	12.0
990.KA3F.A.23	64464.0	13.0
990.KA3U.A.01	71219.0	4.0
990.KA1U.E.06	75402.0	2.0
990.KA3F.B.01	74101.0	9.0
990.KA3U.B.01	98744.0	29.0
990.KA1U.C.20	106655.0	6.0
990.KA2U.B.22	55632.0	4.0
990.KA1U.E.11	95535.0	16.0
990.KA2U.E.23	106567.0	1.0
990.KA1F.D.03	64791.0	4.0
990.KA2U.A.09	77756.0	6.0
990.KA2F.E.21	51824.0	14.0
990.KA2F.B.19	65677.0	11.0
990.KA1U.A.01	87632.0	6.0
990.KA1F.A.18	165057.0	31.0
990.KA1F.C.22	118548.0	20.0
990.KA1F.E.22	57971.0	25.0
990.KA1U.D.10	124172.0	3.0
990.KA1F.B.03	84655.0	11.0
990.KA1U.B.22	59019.0	6.0
990.KA3U.C.21	63998.0	31.0
990.KA3F.D.13	105002.0	25.0
990.KA1U.B.08	72883.0	7.0
990.KA3U.D.06	66771.0	4.0
990.KA3F.C.01	93440.0	42.0
990.KA3U.D.11	64317.0	5.0
990.KA3U.A.06	172647.0	5.0
990.KA3U.C.13	79486.0	1.0
990.KA2U.E.03	78735.0	61.0
990.KA3F.C.02	147277.0	19.0
990.KA3U.A.25	69780.0	9.0
990.KA2F.A.05	56055.0	2.0
990.KA2F.D.11	81318.0	9.0
990.KA2U.B.25	108497.0	9.0
990.KA1U.D.01	189735.0	8.0
990.KA1U.B.03	50226.0	11.0
990.KA2F.D.16	104592.0	11.0
990.KA3U.E.17	97780.0	5.0
990.KA2U.E.06	99064.0	1.0
990.KA3F.C.18	78691.0	18.0
990.KA2U.A.18	76608.0	12.0
990.KA3F.D.05	84417.0	17.0
990.KA3U.E.03	118290.0	1.0
990.KA3F.B.05	77895.0	18.0
990.KA3F.B.08	49793.0	3.0
990.KA2F.C.05	77372.0	11.0
990.KA2F.D.13	99359.0	12.0
990.KA3F.D.18	121187.0	83.0
990.KA1F.B.21	78761.0	4.0
990.KA2F.D.20	66359.0	12.0
990.KA3U.A.18	148158.0	6.0
990.KA2F.B.13	87673.0	6.0
990.KA3F.D.06	56829.0	4.0
990.KA1F.B.11	106623.0	19.0
990.KA2U.D.13	62118.0	9.0
990.KA1U.B.01	82053.0	8.0
990.KA2U.E.18	89445.0	15.0
990.KA3F.C.24	123485.0	21.0
990.KA1U.C.05	108548.0	2.0
990.KA2F.C.09	124839.0	12.0
990.KA2U.A.15	88957.0	9.0
990.KA2F.D.01	66987.0	6.0
990.KA1U.B.12	43341.0	1.0
990.KA2U.A.11	78696.0	81.0
990.KA2F.C.13	124623.0	25.0
990.KA1U.E.15	67338.0	10.0
990.KA2U.D.01	43163.0	15.0
990.KA2F.B.23	95367.0	20.0
990.KA1F.B.05	85863.0	20.0
990.KA1U.A.12	151351.0	2.0
990.KA2U.D.11	108933.0	50.0
990.KA1U.E.25	86197.0	8.0
990.KA3U.E.24	117046.0	4.0
990.KA2U.A.13	74041.0	14.0
990.KA3F.E.05	139205.0	6.0
990.KA3U.A.16	119736.0	8.0
990.KA3F.D.14	55051.0	21.0
990.KA2F.E.01	69468.0	2.0
990.KA2U.A.12	90988.0	6.0
990.KA1F.A.16	38818.0	5.0
990.KA1F.E.02	136636.0	13.0
990.KA3F.A.08	48373.0	3.0
990.KA1U.A.19	67830.0	3.0
990.KA2F.D.15	5322.0	2.0
990.KA1U.B.11	125259.0	22.0
990.KA2F.D.07	324585.0	7.0
990.KA3U.D.01	85432.0	12.0
990.KA3F.D.02	120703.0	48.0
990.KA1F.C.19	110647.0	11.0
990.KA1F.A.20	112203.0	13.0
990.KA2F.E.14	151232.0	3.0
990.KA1U.C.14	71400.0	3.0
990.KA1F.D.10	125174.0	4.0
990.KA1F.D.12	80207.0	5.0
990.KA3F.B.13	61301.0	5.0
990.KA2U.A.08	88347.0	167.0
990.KA3U.A.13	66934.0	8.0
990.KA2U.D.14	97634.0	4.0
990.KA3F.A.24	142780.0	7.0
990.KA3U.A.21	152048.0	6.0
990.KA2F.B.05	168320.0	8.0
990.KA1U.E.17	50594.0	5.0
990.KA2U.E.11	52065.0	82.0
990.KA2U.D.12	115330.0	21.0
990.KA1U.D.12	96560.0	11.0
990.KA2U.B.15	49401.0	3.0
990.KA1U.D.05	101513.0	5.0
990.KA1F.A.15	131785.0	17.0
990.KA1F.A.05	45586.0	5.0
990.KA2F.A.21	82709.0	3.0
990.KA3U.C.25	76889.0	10.0
990.KA1U.A.16	132424.0	9.0
990.KA1U.E.12	91412.0	2.0
990.KA1F.D.09	155675.0	34.0
990.KA2U.B.13	82669.0	9.0
990.KA1F.D.07	69593.0	1.0
990.KA2U.E.13	60669.0	7.0
990.KA2U.B.18	75790.0	4.0
990.KA1F.B.04	94144.0	23.0
990.KA1F.C.15	74738.0	10.0
990.KA1U.E.03	72729.0	2.0
990.KA2U.B.20	94554.0	8.0
990.KA3F.E.08	136606.0	62.0
990.KA2U.B.11	92598.0	14.0
990.KA2U.D.22	76323.0	22.0
990.KA1U.C.25	95992.0	4.0
990.KA1U.A.17	143292.0	33.0
990.KA2F.C.04	72318.0	36.0
990.KA1F.D.02	120957.0	4.0
990.KA1U.C.11	90820.0	3.0
990.KA3U.A.22	59947.0	7.0
990.KA2F.D.08	95602.0	3.0
990.KA1F.A.09	71168.0	5.0
990.KA2F.A.07	43972.0	9.0
990.KA2U.A.25	70366.0	9.0
990.KA3F.B.23	81451.0	17.0
990.KA1F.C.01	46776.0	2.0
990.KA1U.E.20	85134.0	18.0
990.KA3U.D.03	54992.0	1.0
990.KA1U.A.14	47996.0	8.0
990.KA2F.C.01	84306.0	44.0
990.KA1U.D.03	25830.0	1.0
990.KA3U.E.21	56290.0	1.0
990.KA1F.E.11	33352.0	2.0
990.KA2U.A.07	129542.0	19.0
990.KA1U.C.19	93378.0	21.0
990.KA1F.D.23	104445.0	21.0
990.KA2F.B.08	209318.0	3.0
990.KA2U.E.22	54793.0	1.0
990.KA2U.B.10	93114.0	12.0
990.KA3U.C.10	86037.0	9.0
990.KA3U.A.12	135720.0	17.0
990.KA2U.E.24	92786.0	1.0
990.KA2F.A.02	71864.0	11.0
990.KA1F.A.10	66273.0	10.0
990.KA3U.A.14	120700.0	7.0
990.KA2F.E.04	143285.0	20.0
990.KA3F.A.19	73552.0	7.0
990.KA1F.B.09	218734.0	29.0
990.KA1U.E.05	93139.0	18.0
990.KA3U.A.11	443920.0	7.0
990.KA1F.B.23	119471.0	12.0
990.KA1F.E.19	73183.0	19.0
990.KA2F.C.14	44202.0	5.0
990.KA1F.A.19	120821.0	21.0
990.KA2U.E.25	81170.0	6.0
990.KA2U.B.12	42423.0	9.0
990.KA3U.D.21	51201.0	12.0
990.KA1U.E.13	70320.0	2.0
990.KA1F.D.16	108295.0	21.0
990.KA1F.D.04	118718.0	7.0
990.KA2F.A.06	108363.0	8.0
990.KA3F.B.09	70854.0	5.0
990.KA2F.B.09	156735.0	4.0
990.KA3U.B.17	87662.0	18.0
990.KA3F.E.24	60907.0	14.0
990.KA2F.D.10	78445.0	6.0
990.KA3F.B.20	79937.0	3.0
990.KA1U.D.21	70835.0	8.0
990.KA1F.D.01	33510.0	3.0
990.KA2F.E.09	105419.0	3.0
990.KA3F.B.06	83860.0	4.0
990.KA2U.D.02	78309.0	28.0
990.KA3F.A.25	91298.0	57.0
990.KA2F.B.01	59758.0	6.0
990.KA1U.D.23	111754.0	43.0
990.KA3F.A.07	100909.0	26.0
990.KA3U.B.24	79699.0	6.0
990.KA3U.B.18	65367.0	10.0
990.KA2F.E.23	160610.0	9.0
990.KA1F.C.06	117201.0	10.0
990.KA2U.C.10	111421.0	5.0
990.KA3F.B.17	65504.0	3.0
990.KA3U.C.07	557525.0	32.0
990.KA1F.A.01	162238.0	14.0
990.KA3F.D.03	112945.0	15.0
990.KA1U.A.03	169478.0	14.0
990.KA3F.B.19	94149.0	11.0
990.KA3F.D.16	119232.0	35.0
990.KA2U.C.15	61023.0	3.0
990.KA3F.B.14	66020.0	7.0
990.KA1U.E.02	53549.0	4.0
990.KA3U.B.02	78326.0	367.0
990.KA1U.C.21	92662.0	15.0
990.KA2F.D.17	94311.0	11.0
990.KA2F.A.20	64552.0	44.0
990.KA2U.A.24	88792.0	12.0
990.KA1F.B.07	114278.0	4.0
990.KA3F.A.11	123950.0	32.0
990.KA2F.D.19	122340.0	15.0
990.KA1F.E.12	107601.0	64.0
990.KA2F.C.06	97338.0	2.0
990.KA3F.C.17	100801.0	14.0
990.KA1F.C.16	85806.0	6.0
990.KA1F.C.09	75232.0	10.0
990.KA2F.E.12	57692.0	9.0
990.KA1U.B.05	93517.0	3.0
990.KA3U.B.14	144062.0	5.0
990.KA2U.A.21	107864.0	2.0
990.KA2F.D.25	101390.0	3.0
990.KA3U.D.20	64354.0	30.0
990.KA2F.C.21	69179.0	1.0
990.KA1F.B.20	44918.0	2.0
990.KA1F.B.08	106819.0	18.0
990.KA3F.C.25	74987.0	5.0
990.KA1F.A.06	148356.0	12.0
990.KA1F.C.08	95761.0	16.0
990.KA2U.A.16	126290.0	34.0
990.KA2F.E.25	200864.0	24.0
990.KA2U.D.08	59457.0	5.0
990.KA3F.E.10	57689.0	3.0
990.KA2F.A.04	78793.0	16.0
990.KA2F.E.15	89019.0	15.0
990.KA1F.D.11	115954.0	23.0
990.KA1U.B.15	89056.0	5.0
990.KA3F.C.06	122098.0	12.0
990.KA3U.B.15	82433.0	6.0
990.KA2F.A.01	70584.0	25.0
990.KA1F.C.12	121015.0	10.0
990.KA3F.E.17	128169.0	114.0
990.KA1F.C.23	162915.0	20.0
990.KA2F.E.05	95172.0	17.0
990.KA3F.E.01	124910.0	14.0
990.KA3U.C.11	52013.0	25.0
990.KA2F.C.07	120848.0	23.0
990.KA1U.E.14	76436.0	19.0
990.KA1F.B.12	80506.0	11.0
990.KA1F.D.15	93131.0	96.0
990.KA3F.C.22	98321.0	59.0
990.KA3F.A.01	105796.0	10.0
990.KA3U.B.04	147409.0	29.0
990.KA3F.B.04	82820.0	10.0
990.KA2U.D.07	59687.0	41.0
990.KA1F.E.21	78504.0	28.0
990.KA2U.C.18	178125.0	3.0
990.KA3F.D.25	98770.0	45.0
990.KA2F.C.19	96863.0	20.0
990.KA1F.D.21	68243.0	2.0
990.KA3U.E.14	57573.0	21.0
990.KA1F.C.17	94542.0	14.0
990.KA3F.D.08	114869.0	5.0
990.KA2F.A.23	59170.0	8.0
990.KA3U.D.13	155116.0	18.0
990.KA3U.C.08	48472.0	9.0
990.KA3U.C.22	72950.0	1.0
990.KA3U.D.18	67689.0	3.0
990.KA2U.D.09	266522.0	12.0
990.KA2U.A.04	104798.0	25.0
990.KA2F.D.03	22668.0	2.0
990.KA2U.B.06	94713.0	4.0
990.KA2F.B.12	90023.0	5.0
990.KA3F.E.13	89997.0	10.0
990.KA3F.D.17	200187.0	90.0
990.KA1F.A.04	127132.0	11.0
990.KA1U.C.22	97929.0	3.0
990.KA3U.C.20	76749.0	8.0
