	N	N_genus
894.OS636.lane3.NoIndex.L003	22470.0	57.0
894.MR187.lane3.NoIndex.L003	36885.0	100.0
894.MR501.lane3.NoIndex.L003	29190.0	9.0
894.MR214.lane3.NoIndex.L003	26898.0	1.0
894.GV1910.lane2.NoIndex.L002	64219.0	415.0
894.UY772.lane3.NoIndex.L003	19397.0	2.0
894.UY688.lane3.NoIndex.L003	27573.0	1.0
894.OS567.lane3.NoIndex.L003	23591.0	7.0
894.OR379.lane3.NoIndex.L003	22091.0	5.0
894.YY1648.lane5.NoIndex.L005	26806.0	80.0
894.OS471.lane3.NoIndex.L003	26520.0	25.0
894.OS472.lane3.NoIndex.L003	22646.0	38.0
894.SL850.lane3.NoIndex.L003	22204.0	2.0
894.OS1712.lane5.NoIndex.L005	35537.0	392.0
894.OS565.lane3.NoIndex.L003	21747.0	1.0
894.OS1244.lane5.NoIndex.L005	36643.0	48.0
894.YY1102.lane5.NoIndex.L005	30206.0	19.0
894.YY1120.lane5.NoIndex.L005	27837.0	20.0
894.YY1810.lane5.NoIndex.L005	33356.0	286.0
894.YY1085.lane5.NoIndex.L005	31804.0	179.0
894.YY1846.lane2.NoIndex.L002	55536.0	7.0
894.YY1820.lane5.NoIndex.L005	32292.0	192.0
894.OS1934.lane2.NoIndex.L002	57312.0	1.0
894.YY960.lane5.NoIndex.L005	30556.0	4.0
894.OS582.lane3.NoIndex.L003	21903.0	20.0
894.OR398.lane3.NoIndex.L003	28779.0	1.0
894.OS566.lane3.NoIndex.L003	23137.0	1.0
894.YY1157.lane5.NoIndex.L005	31757.0	2.0
894.MR509.lane3.NoIndex.L003	28107.0	12.0
894.YY1164.lane5.NoIndex.L005	21193.0	8.0
894.UY675.lane3.NoIndex.L003	30928.0	14.0
894.UY1379.lane5.NoIndex.L005	35268.0	9.0
894.OS760.lane3.NoIndex.L003	33478.0	15.0
894.SV1400.lane5.NoIndex.L005	36979.0	6.0
894.OR422.lane3.NoIndex.L003	28366.0	13.0
894.YY1827.lane2.NoIndex.L002	58676.0	1020.0
894.UY666.lane3.NoIndex.L003	17694.0	6.0
894.SV1721.lane5.NoIndex.L005	31741.0	1.0
894.OR390.lane3.NoIndex.L003	29295.0	2.0
1198.SWE12.KBA3.SS2.5	203079.0	1.0
1198.SWE17.KBB1.SS2.5	230508.0	1.0
1198.NOR10.STA1.CORE3.3of3	198569.0	2.0
945.P9.C10.lane3.NoIndex.L003	23602.0	4.0
945.P9.D12.lane3.NoIndex.L003	20993.0	2.0
945.P9.C5.lane3.NoIndex.L003	25389.0	21.0
945.P5.B12.lane2.NoIndex.L002	42969.0	1.0
945.P6.F7.lane2.NoIndex.L002	69874.0	2.0
945.P9.F9.lane3.NoIndex.L003	19916.0	20.0
945.P10.C5.lane3.NoIndex.L003	31935.0	1.0
945.P9.C8.lane3.NoIndex.L003	25917.0	5.0
945.P9.F1.lane2.NoIndex.L002	41162.0	6.0
945.P8.A8.lane2.NoIndex.L002	49989.0	8.0
945.P9.F4.lane3.NoIndex.L003	24217.0	1.0
945.P8.G4.lane2.NoIndex.L002	32664.0	5.0
945.P13.F1.lane5.NoIndex.L005	41668.0	1.0
945.P9.E3.lane2.NoIndex.L002	50702.0	1.0
945.P10.B1.lane3.NoIndex.L003	24465.0	18.0
945.P9.E4.lane3.NoIndex.L003	21197.0	24.0
945.P8.B8.lane2.NoIndex.L002	40968.0	3.0
945.P6.A11.lane2.NoIndex.L002	40028.0	7.0
945.P12.G1.lane3.NoIndex.L003	21746.0	62.0
945.P11.B5.lane3.NoIndex.L003	22450.0	2.0
945.P9.H1.lane2.NoIndex.L002	31923.0	4.0
945.P7.B10.lane2.NoIndex.L002	31277.0	2.0
945.P8.H10.lane2.NoIndex.L002	41345.0	2.0
945.P7.A2.lane2.NoIndex.L002	49766.0	5.0
945.P9.B11.lane3.NoIndex.L003	20684.0	1.0
945.P11.E9.lane3.NoIndex.L003	19397.0	2.0
945.P7.A11.lane2.NoIndex.L002	20973.0	4.0
945.P14.A12.lane3.NoIndex.L003	19084.0	16.0
945.P11.F3.lane3.NoIndex.L003	27573.0	1.0
945.P14.F10.lane3.NoIndex.L003	28601.0	168.0
945.P9.A12.lane3.NoIndex.L003	21295.0	2.0
945.P11.B1.lane3.NoIndex.L003	25013.0	17.0
945.P12.H3.lane3.NoIndex.L003	22816.0	5.0
945.P9.D4.lane3.NoIndex.L003	25464.0	40.0
945.P8.B1.lane2.NoIndex.L002	37938.0	4.0
945.P6.E7.lane2.NoIndex.L002	21703.0	3.0
945.P7.G1.lane2.NoIndex.L002	49363.0	18.0
945.P7.C10.lane2.NoIndex.L002	17045.0	2.0
945.P12.D2.lane3.NoIndex.L003	21344.0	50.0
945.P6.B11.lane2.NoIndex.L002	35025.0	2.0
945.P11.F6.lane3.NoIndex.L003	24776.0	6.0
945.P8.B12.lane2.NoIndex.L002	48239.0	1.0
945.P7.H12.lane2.NoIndex.L002	27833.0	8.0
945.P9.A2.lane2.NoIndex.L002	36683.0	34.0
945.P14.F11.lane3.NoIndex.L003	26245.0	2.0
945.P9.G12.lane3.NoIndex.L003	20558.0	1.0
945.P11.C10.lane3.NoIndex.L003	17231.0	3.0
945.P4.H2.lane2.NoIndex.L002	46710.0	7.0
945.P9.G9.lane3.NoIndex.L003	23025.0	2.0
945.P11.A12.lane3.NoIndex.L003	28632.0	1.0
945.P6.A9.lane2.NoIndex.L002	67137.0	2.0
945.P8.H7.lane2.NoIndex.L002	52025.0	1.0
945.P8.H1.lane2.NoIndex.L002	36220.0	3.0
945.P9.G3.lane3.NoIndex.L003	23289.0	2.0
945.P9.F12.lane3.NoIndex.L003	20421.0	1.0
945.P8.B7.lane2.NoIndex.L002	37156.0	3.0
945.P5.B10.lane2.NoIndex.L002	63182.0	1.0
945.P7.D4.lane2.NoIndex.L002	25833.0	1.0
945.P9.E12.lane3.NoIndex.L003	22737.0	1.0
945.P11.G7.lane3.NoIndex.L003	22204.0	2.0
945.P9.E6.lane3.NoIndex.L003	27619.0	2.0
945.P10.A10.lane3.NoIndex.L003	26106.0	2.0
945.P11.D9.lane3.NoIndex.L003	27338.0	2.0
945.P11.G5.lane3.NoIndex.L003	29033.0	216.0
945.P11.D3.lane3.NoIndex.L003	28994.0	3.0
945.P10.H9.lane3.NoIndex.L003	26793.0	3.0
945.P12.E4.lane3.NoIndex.L003	22928.0	1.0
945.P7.D1.lane2.NoIndex.L002	15894.0	1.0
945.P9.D3.lane2.NoIndex.L002	51209.0	1.0
945.P7.F1.lane2.NoIndex.L002	54035.0	4.0
945.P9.H11.lane3.NoIndex.L003	21567.0	50.0
945.P7.B8.lane2.NoIndex.L002	27891.0	1.0
945.P7.E9.lane2.NoIndex.L002	39280.0	2.0
945.P9.G6.lane3.NoIndex.L003	26884.0	2.0
945.P12.B1.lane3.NoIndex.L003	22174.0	13.0
945.P7.E7.lane2.NoIndex.L002	41185.0	1.0
945.P10.G6.lane3.NoIndex.L003	28269.0	8.0
945.P11.B3.lane3.NoIndex.L003	29260.0	2.0
945.P10.H6.lane3.NoIndex.L003	17670.0	2.0
945.P9.B10.lane3.NoIndex.L003	24553.0	2.0
945.P10.H7.lane3.NoIndex.L003	26384.0	1.0
945.P9.B4.lane3.NoIndex.L003	25599.0	35.0
945.P6.F6.lane2.NoIndex.L002	70548.0	2.0
945.P6.H4.lane2.NoIndex.L002	59688.0	3.0
945.P9.F10.lane3.NoIndex.L003	20654.0	31.0
945.P6.H7.lane2.NoIndex.L002	28829.0	1.0
945.P10.B4.lane3.NoIndex.L003	32843.0	3.0
945.P9.F7.lane3.NoIndex.L003	21392.0	3.0
945.P13.E1.lane5.NoIndex.L005	45501.0	1.0
945.P9.B6.lane3.NoIndex.L003	25425.0	6.0
945.P9.B12.lane3.NoIndex.L003	23964.0	98.0
945.P3.F9.lane2.NoIndex.L002	45429.0	10.0
945.P8.D5.lane2.NoIndex.L002	44687.0	1.0
945.P14.H12.lane3.NoIndex.L003	20746.0	18.0
945.P9.D7.lane3.NoIndex.L003	24362.0	42.0
945.P14.E9.lane3.NoIndex.L003	23319.0	13.0
945.P9.E7.lane3.NoIndex.L003	23094.0	11.0
945.P12.C3.lane3.NoIndex.L003	26120.0	38.0
945.P9.C4.lane3.NoIndex.L003	22880.0	39.0
945.P14.C12.lane3.NoIndex.L003	25711.0	14.0
945.P10.E8.lane3.NoIndex.L003	18785.0	1.0
945.P8.G8.lane2.NoIndex.L002	44559.0	1.0
945.P9.G5.lane3.NoIndex.L003	23466.0	32.0
945.P11.F5.lane3.NoIndex.L003	23069.0	20.0
945.P10.A4.lane3.NoIndex.L003	29010.0	8.0
945.P7.A8.lane2.NoIndex.L002	40549.0	3.0
945.P8.C7.lane2.NoIndex.L002	28489.0	1.0
945.P14.D10.lane3.NoIndex.L003	25959.0	3.0
945.P14.B11.lane3.NoIndex.L003	19196.0	1.0
945.P10.G2.lane3.NoIndex.L003	20407.0	1.0
945.P11.H3.lane3.NoIndex.L003	34622.0	1.0
945.P2.C9.lane2.NoIndex.L002	52525.0	1.0
945.P11.G8.lane3.NoIndex.L003	22984.0	12.0
945.P10.D2.lane3.NoIndex.L003	23772.0	6.0
945.P10.E5.lane3.NoIndex.L003	26034.0	9.0
945.P9.F5.lane3.NoIndex.L003	23352.0	19.0
945.P10.D1.lane3.NoIndex.L003	24005.0	9.0
945.P10.D6.lane3.NoIndex.L003	19481.0	1.0
945.P14.B12.lane3.NoIndex.L003	33478.0	15.0
945.P7.A1.lane2.NoIndex.L002	55175.0	13.0
945.P10.A7.lane3.NoIndex.L003	32371.0	19.0
945.P2.G12.lane2.NoIndex.L002	49668.0	1.0
945.P10.F6.lane3.NoIndex.L003	25558.0	4.0
945.P7.D9.lane2.NoIndex.L002	43369.0	1.0
945.P10.E2.lane3.NoIndex.L003	20991.0	16.0
945.P7.E4.lane2.NoIndex.L002	29293.0	3.0
945.P8.B11.lane2.NoIndex.L002	35166.0	2.0
945.P10.D7.lane3.NoIndex.L003	28389.0	1.0
945.P9.B9.lane3.NoIndex.L003	22470.0	57.0
945.P12.F6.lane5.NoIndex.L005	41484.0	1.0
945.P10.B7.lane3.NoIndex.L003	30928.0	14.0
945.P12.D3.lane3.NoIndex.L003	25701.0	33.0
945.P14.E11.lane3.NoIndex.L003	23320.0	9.0
945.P10.F2.lane3.NoIndex.L003	24490.0	2.0
945.P9.F6.lane3.NoIndex.L003	17694.0	6.0
945.P8.A11.lane2.NoIndex.L002	35181.0	9.0
945.P8.G3.lane2.NoIndex.L002	39104.0	1.0
945.P13.G1.lane5.NoIndex.L005	32888.0	1.0
945.P11.F1.lane3.NoIndex.L003	18170.0	6.0
945.P8.F1.lane2.NoIndex.L002	32646.0	1.0
945.P3.G11.lane2.NoIndex.L002	78968.0	7.0
945.P2.E11.lane2.NoIndex.L002	39331.0	6.0
945.P11.A10.lane3.NoIndex.L003	22178.0	16.0
945.P14.D12.lane3.NoIndex.L003	21629.0	145.0
945.P14.C11.lane3.NoIndex.L003	27133.0	2.0
945.P11.A11.lane3.NoIndex.L003	21939.0	4.0
945.P11.H9.lane3.NoIndex.L003	22251.0	1.0
945.P5.G1.lane2.NoIndex.L002	39815.0	1.0
945.P5.E4.lane2.NoIndex.L002	54850.0	1.0
945.P6.D7.lane2.NoIndex.L002	64336.0	1.0
945.P9.F11.lane3.NoIndex.L003	21903.0	20.0
945.P11.D12.lane3.NoIndex.L003	24479.0	1.0
945.P8.A5.lane2.NoIndex.L002	56561.0	3.0
945.P12.A2.lane3.NoIndex.L003	21888.0	29.0
945.P14.B10.lane3.NoIndex.L003	25642.0	4.0
945.P14.C10.lane3.NoIndex.L003	31142.0	1.0
945.P11.E8.lane3.NoIndex.L003	26349.0	1.0
945.P14.G11.lane3.NoIndex.L003	27457.0	17.0
945.P10.C12.lane3.NoIndex.L003	17129.0	1.0
1038.DIRT08	170074.0	13.0
1038.MR2	161449.0	18.0
1038.DC2	115368.0	27.0
1038.DIRT12	140324.0	1.0
1038.CH1	140705.0	3.0
1038.HR3	118319.0	6.0
1038.CH3	128696.0	8.0
1038.SP2	175476.0	14.0
1038.MF2.1	157966.0	7.0
1038.DC1	141797.0	8.0
1038.SP3	151557.0	3.0
1038.DIRT14	132012.0	1.0
1038.HR1	142650.0	3.0
1038.DC3	148734.0	6.0
1038.CH2	164056.0	3.0
1038.MR1	181938.0	13.0
1038.MR3	144078.0	12.0
1038.MF2.2	116144.0	2.0
1038.MF1	121771.0	2.0
1038.SP1	149734.0	7.0
990.KA3U.C.06	111237.0	3.0
990.KA3U.B.11	83816.0	2.0
990.KA1F.D.25	73793.0	1.0
990.KA1F.B.25	124311.0	2.0
990.KA3F.C.15	130020.0	3.0
990.KA1U.D.02	100122.0	1.0
990.KA3U.A.17	147679.0	6.0
990.KA1F.A.08	50671.0	5.0
990.KA2F.B.17	126110.0	7.0
990.KA2U.C.03	90493.0	4.0
990.KA3U.A.09	120132.0	1.0
990.KA1F.C.02	95252.0	1.0
990.KA2F.C.23	99017.0	5.0
990.KA2F.C.16	83434.0	1.0
990.KA2U.E.15	94280.0	4.0
990.KA3U.A.24	60323.0	1.0
990.KA2F.D.21	94942.0	1.0
990.KA3F.E.12	176846.0	6.0
990.KA1F.E.07	87511.0	3.0
990.KA1U.A.10	120588.0	3.0
990.KA3U.B.20	115753.0	38.0
990.KA1F.A.07	137710.0	2.0
990.KA3U.E.22	134105.0	11.0
990.KA3F.D.24	180446.0	2.0
990.KA2F.B.14	42224.0	15.0
990.KA2U.C.06	61348.0	1.0
990.KA1U.A.08	125193.0	3.0
990.KA2U.C.04	137018.0	10.0
990.KA2F.B.25	136038.0	10.0
990.KA1F.B.18	139025.0	6.0
990.KA1U.B.24	72106.0	8.0
990.KA1F.E.17	91993.0	1.0
990.KA3F.C.04	101976.0	1.0
990.KA3F.D.11	110086.0	1.0
990.KA2U.E.02	93066.0	1.0
990.KA2U.B.05	141915.0	10.0
990.KA1U.C.08	87649.0	15.0
990.KA3U.D.09	106201.0	2.0
990.KA1F.C.07	63048.0	2.0
990.KA2F.A.08	76905.0	5.0
990.KA3U.E.20	144823.0	10.0
990.KA1U.C.12	95783.0	7.0
990.KA2F.A.13	51228.0	6.0
990.KA2F.E.11	866452.0	63.0
990.KA1U.B.14	109200.0	2.0
990.KA1F.B.16	128887.0	6.0
990.KA2F.A.18	44312.0	1.0
990.KA1F.E.23	101306.0	8.0
990.KA1U.D.16	96842.0	27.0
990.KA2F.B.24	54589.0	3.0
990.KA1F.C.20	88761.0	1.0
990.KA2U.D.25	106834.0	6.0
990.KA1F.C.03	70002.0	3.0
990.KA3U.D.04	88510.0	9.0
990.KA3U.C.24	93305.0	4.0
990.KA1U.A.20	202655.0	7.0
990.KA2U.E.04	51214.0	2.0
990.KA1F.D.19	167244.0	1.0
990.KA2U.B.21	115833.0	3.0
990.KA1F.B.14	176416.0	7.0
990.KA1U.C.15	87652.0	1.0
990.KA3F.D.22	170592.0	10.0
990.KA3U.B.05	95640.0	12.0
990.KA1U.A.06	117466.0	2.0
990.KA3U.A.10	130150.0	9.0
990.KA2U.D.24	132437.0	9.0
990.KA3U.B.23	129180.0	3.0
990.KA2U.C.25	150860.0	39.0
990.KA3U.B.16	95496.0	5.0
990.KA3F.B.25	125540.0	6.0
990.KA1U.D.13	431670.0	10.0
990.KA1F.B.24	135528.0	15.0
990.KA1U.B.21	54958.0	4.0
990.KA2F.E.06	109698.0	21.0
990.KA1U.C.16	83874.0	12.0
990.KA1U.E.10	114690.0	1.0
990.KA2U.B.17	56731.0	2.0
990.KA2U.E.19	65628.0	3.0
990.KA2F.C.18	60711.0	2.0
990.KA1U.E.23	57915.0	1.0
990.KA3U.D.22	79564.0	6.0
990.KA2F.C.11	93319.0	1.0
990.KA1U.E.22	90777.0	5.0
990.KA2U.D.23	72020.0	7.0
990.KA1F.C.13	66698.0	3.0
990.KA2U.A.06	58485.0	1.0
990.KA3U.E.05	116408.0	12.0
990.KA1U.A.11	91445.0	2.0
990.KA1U.E.16	199316.0	8.0
990.KA1F.A.17	113753.0	2.0
990.KA1U.B.19	112023.0	3.0
990.KA2F.A.10	73024.0	1.0
990.KA1U.A.22	258323.0	11.0
990.KA1U.B.06	71456.0	4.0
990.KA3U.D.25	53581.0	2.0
990.KA3U.A.01	71219.0	1.0
990.KA1U.E.06	75402.0	1.0
990.KA3U.B.01	98744.0	4.0
990.KA2U.B.22	55632.0	1.0
990.KA2U.E.23	106567.0	2.0
990.KA2U.A.09	77756.0	5.0
990.KA2F.E.21	51824.0	1.0
990.KA2F.B.19	65677.0	1.0
990.KA1U.A.01	87632.0	20.0
990.KA1F.A.18	165057.0	2.0
990.KA1F.C.22	118548.0	6.0
990.KA1U.D.10	124172.0	2.0
990.KA1U.B.22	59019.0	6.0
990.KA3U.C.21	63998.0	4.0
990.KA3F.D.13	105002.0	3.0
990.KA3U.D.06	66771.0	3.0
990.KA3F.C.01	93440.0	2.0
990.KA3U.D.11	64317.0	3.0
990.KA3U.C.13	79486.0	1.0
990.KA2U.E.03	78735.0	2.0
990.KA3F.C.02	147277.0	11.0
990.KA3U.A.25	69780.0	4.0
990.KA2F.A.05	56055.0	3.0
990.KA2F.D.11	81318.0	13.0
990.KA2U.B.25	108497.0	8.0
990.KA1U.D.01	189735.0	1.0
990.KA1U.B.03	50226.0	8.0
990.KA2F.D.16	104592.0	5.0
990.KA3U.E.17	97780.0	2.0
990.KA2U.E.06	99064.0	1.0
990.KA3F.C.18	78691.0	2.0
990.KA2U.A.18	76608.0	7.0
990.KA3U.E.03	118290.0	4.0
990.KA2F.C.05	77372.0	2.0
990.KA2F.D.13	99359.0	9.0
990.KA2F.D.20	66359.0	6.0
990.KA3U.A.18	148158.0	3.0
990.KA2F.B.13	87673.0	2.0
990.KA1F.B.11	106623.0	1.0
990.KA2U.D.13	62118.0	4.0
990.KA1U.B.01	82053.0	4.0
990.KA3F.C.24	123485.0	2.0
990.KA2U.C.09	106458.0	2.0
990.KA1U.C.05	108548.0	9.0
990.KA2F.C.09	124839.0	4.0
990.KA2U.A.15	88957.0	29.0
990.KA2F.D.01	66987.0	1.0
990.KA1U.B.12	43341.0	1.0
990.KA2U.A.11	78696.0	11.0
990.KA2F.C.13	124623.0	1.0
990.KA1U.E.15	67338.0	1.0
990.KA2U.D.01	43163.0	3.0
990.KA2F.B.23	95367.0	13.0
990.KA1F.B.05	85863.0	2.0
990.KA1U.A.12	151351.0	2.0
990.KA2U.D.11	108933.0	16.0
990.KA1U.E.25	86197.0	6.0
990.KA2U.A.13	74041.0	12.0
990.KA3U.A.16	119736.0	2.0
990.KA3F.D.14	55051.0	1.0
990.KA2F.E.01	69468.0	3.0
990.KA2U.A.12	90988.0	38.0
990.KA1F.A.16	38818.0	1.0
990.KA1F.E.02	136636.0	2.0
990.KA2F.D.07	324585.0	12.0
990.KA3U.D.01	85432.0	3.0
990.KA3F.D.02	120703.0	4.0
990.KA1F.C.19	110647.0	1.0
990.KA1F.A.20	112203.0	1.0
990.KA2F.E.14	151232.0	8.0
990.KA1U.C.14	71400.0	1.0
990.KA1F.D.10	125174.0	3.0
990.KA1F.D.12	80207.0	1.0
990.KA2U.A.08	88347.0	27.0
990.KA3U.A.13	66934.0	1.0
990.KA2U.D.14	97634.0	7.0
990.KA2U.A.20	83513.0	2.0
990.KA3F.A.24	142780.0	5.0
990.KA3U.A.21	152048.0	1.0
990.KA2F.B.05	168320.0	7.0
990.KA2U.D.12	115330.0	3.0
990.KA1U.D.12	96560.0	16.0
990.KA2U.B.15	49401.0	1.0
990.KA2F.A.21	82709.0	3.0
990.KA3U.C.25	76889.0	4.0
990.KA1U.A.16	132424.0	1.0
990.KA1U.E.12	91412.0	1.0
990.KA1F.D.09	155675.0	6.0
990.KA2U.B.13	82669.0	1.0
990.KA2U.E.13	60669.0	1.0
990.KA2U.B.18	75790.0	10.0
990.KA1F.C.15	74738.0	5.0
990.KA1U.E.03	72729.0	4.0
990.KA2U.B.20	94554.0	1.0
990.KA3F.E.08	136606.0	1.0
990.KA2U.B.11	92598.0	22.0
990.KA2U.D.22	76323.0	2.0
990.KA1U.A.17	143292.0	4.0
990.KA2F.C.04	72318.0	1.0
990.KA1F.D.02	120957.0	5.0
990.KA1U.C.11	90820.0	11.0
990.KA3U.A.22	59947.0	2.0
990.KA2F.D.08	95602.0	1.0
990.KA1F.A.09	71168.0	1.0
990.KA2F.A.07	43972.0	13.0
990.KA2U.A.25	70366.0	3.0
990.KA3F.B.23	81451.0	1.0
990.KA1U.E.20	85134.0	1.0
990.KA3U.D.03	54992.0	1.0
990.KA1U.A.14	47996.0	3.0
990.KA2F.C.01	84306.0	20.0
990.KA3U.E.21	56290.0	9.0
990.KA2U.A.07	129542.0	60.0
990.KA1U.C.19	93378.0	9.0
990.KA1F.D.23	104445.0	4.0
990.KA3U.D.16	17240.0	1.0
990.KA2F.B.08	209318.0	2.0
990.KA2U.E.22	54793.0	1.0
990.KA3U.C.10	86037.0	1.0
990.KA3U.A.12	135720.0	2.0
990.KA2U.E.24	92786.0	7.0
990.KA2F.A.02	71864.0	11.0
990.KA3U.A.14	120700.0	5.0
990.KA2F.E.04	143285.0	12.0
990.KA1U.E.05	93139.0	151.0
990.KA3U.A.11	443920.0	11.0
990.KA1F.B.23	119471.0	1.0
990.KA1F.A.19	120821.0	12.0
990.KA1U.C.01	92681.0	5.0
990.KA2U.E.25	81170.0	1.0
990.KA1F.D.04	118718.0	1.0
990.KA2F.A.06	108363.0	1.0
990.KA3F.B.09	70854.0	3.0
990.KA2F.B.09	156735.0	6.0
990.KA3U.B.17	87662.0	2.0
990.KA3F.E.24	60907.0	1.0
990.KA3F.B.20	79937.0	1.0
990.KA1U.D.21	70835.0	39.0
990.KA2F.E.09	105419.0	5.0
990.KA3F.B.06	83860.0	1.0
990.KA2U.D.02	78309.0	7.0
990.KA2F.B.01	59758.0	1.0
990.KA1U.D.23	111754.0	27.0
990.KA3F.A.07	100909.0	1.0
990.KA3U.B.24	79699.0	8.0
990.KA3U.B.18	65367.0	2.0
990.KA2F.E.23	160610.0	13.0
990.KA1F.C.06	117201.0	7.0
990.KA2U.C.10	111421.0	5.0
990.KA3U.C.07	557525.0	8.0
990.KA1F.A.01	162238.0	1.0
990.KA3F.D.03	112945.0	1.0
990.KA1U.A.03	169478.0	5.0
990.KA3F.B.19	94149.0	1.0
990.KA3F.D.16	119232.0	1.0
990.KA1U.E.02	53549.0	5.0
990.KA3U.B.02	78326.0	87.0
990.KA1U.C.21	92662.0	15.0
990.KA2F.D.17	94311.0	1.0
990.KA2F.A.20	64552.0	1.0
990.KA1F.B.07	114278.0	2.0
990.KA3F.A.11	123950.0	2.0
990.KA2F.D.19	122340.0	5.0
990.KA1F.E.12	107601.0	1.0
990.KA2F.C.06	97338.0	3.0
990.KA3F.C.17	100801.0	2.0
990.KA1F.C.16	85806.0	5.0
990.KA2F.E.12	57692.0	6.0
990.KA1U.B.05	93517.0	7.0
990.KA3U.B.14	144062.0	24.0
990.KA2U.A.21	107864.0	7.0
990.KA2F.D.25	101390.0	2.0
990.KA3U.D.20	64354.0	4.0
990.KA1F.B.20	44918.0	1.0
990.KA1F.B.08	106819.0	1.0
990.KA3F.C.25	74987.0	3.0
990.KA1F.A.06	148356.0	3.0
990.KA1F.C.08	95761.0	5.0
990.KA2U.A.16	126290.0	2.0
990.KA2F.E.25	200864.0	21.0
990.KA2U.D.08	59457.0	9.0
990.KA2F.A.04	78793.0	1.0
990.KA2F.E.15	89019.0	16.0
990.KA1F.D.11	115954.0	1.0
990.KA2F.A.15	42705.0	2.0
990.KA1U.B.15	89056.0	6.0
990.KA3F.C.06	122098.0	2.0
990.KA3U.B.15	82433.0	4.0
990.KA2F.A.01	70584.0	9.0
990.KA1F.C.12	121015.0	10.0
990.KA1F.C.23	162915.0	4.0
990.KA2F.E.05	95172.0	6.0
990.KA3U.C.11	52013.0	4.0
990.KA2F.C.07	120848.0	1.0
990.KA2U.C.07	81146.0	1.0
990.KA1U.E.14	76436.0	5.0
990.KA3F.C.22	98321.0	2.0
990.KA3U.B.04	147409.0	8.0
990.KA2U.D.07	59687.0	4.0
990.KA1F.E.21	78504.0	2.0
990.KA2U.C.18	178125.0	2.0
990.KA2F.C.19	96863.0	2.0
990.KA3U.E.14	57573.0	2.0
990.KA3F.D.08	114869.0	3.0
990.KA2F.A.23	59170.0	2.0
990.KA3U.D.13	155116.0	19.0
990.KA3U.C.08	48472.0	1.0
990.KA3U.C.22	72950.0	6.0
990.KA3U.D.18	67689.0	2.0
990.KA2U.D.09	266522.0	32.0
990.KA2U.A.04	104798.0	13.0
990.KA2U.B.06	94713.0	4.0
990.KA2F.B.12	90023.0	2.0
990.KA2F.B.10	42025.0	2.0
990.KA1U.C.22	97929.0	11.0
990.KA3U.C.20	76749.0	2.0
990.KA3F.B.12	94167.0	1.0
990.KA2F.D.22	101332.0	10.0
990.KA2U.A.14	60994.0	12.0
990.KA3U.C.23	110247.0	23.0
990.KA1U.B.07	38789.0	5.0
990.KA2U.C.01	88948.0	1.0
990.KA2U.C.16	109303.0	7.0
990.KA2U.B.01	109318.0	1.0
990.KA1F.E.25	78156.0	3.0
990.KA1F.D.24	141562.0	4.0
990.KA3F.A.17	130273.0	2.0
990.KA3U.D.14	100275.0	7.0
990.KA1F.B.22	114450.0	2.0
990.KA3F.C.08	86152.0	5.0
990.KA2U.C.24	60682.0	2.0
990.KA2F.D.05	69046.0	2.0
990.KA2F.A.25	58572.0	2.0
990.KA1F.A.24	140250.0	2.0
990.KA2F.D.14	127313.0	6.0
990.KA1F.E.14	97807.0	1.0
990.KA3F.C.14	380657.0	20.0
990.KA3U.C.04	134036.0	6.0
990.KA2F.C.25	71324.0	1.0
990.KA1F.A.25	113782.0	3.0
990.KA2U.B.08	113508.0	6.0
990.KA3U.A.23	50401.0	4.0
990.KA2F.E.03	142586.0	6.0
990.KA2U.E.21	101250.0	3.0
990.KA3U.E.16	190623.0	4.0
990.KA3F.C.12	251804.0	6.0
990.KA3F.C.10	144653.0	1.0
990.KA2U.B.03	63575.0	2.0
990.KA1F.B.17	204763.0	1.0
990.KA2U.C.12	62975.0	1.0
990.KA2U.E.05	82385.0	3.0
990.KA3U.D.17	72666.0	1.0
990.KA1U.D.20	66573.0	8.0
990.KA3F.D.09	144806.0	1.0
990.KA2F.E.18	145244.0	2.0
990.KA2F.E.10	79782.0	2.0
990.KA3F.A.10	99630.0	1.0
990.KA3F.A.21	94252.0	3.0
990.KA3U.E.07	51638.0	3.0
990.KA2U.E.01	79999.0	2.0
990.KA2F.E.13	100343.0	10.0
990.KA1F.E.09	93440.0	1.0
990.KA3F.E.14	102284.0	1.0
990.KA2U.D.04	49144.0	5.0
990.KA3F.C.16	171227.0	1.0
990.KA3F.B.15	76961.0	2.0
990.KA1F.A.14	78626.0	1.0
990.KA2U.C.14	116386.0	1.0
990.KA2F.A.14	106769.0	23.0
990.KA1F.C.10	79664.0	2.0
990.KA3U.D.19	47937.0	10.0
990.KA2U.E.09	98981.0	2.0
990.KA2U.D.20	135795.0	7.0
990.KA2F.B.20	59733.0	2.0
990.KA3U.B.09	80422.0	3.0
990.KA1U.D.06	59113.0	2.0
990.KA2U.D.05	73439.0	6.0
990.KA2U.A.17	92248.0	1.0
990.KA1U.E.09	103164.0	7.0
990.KA1U.A.07	189429.0	10.0
990.KA2U.D.16	89728.0	4.0
990.KA1F.A.03	184190.0	28.0
990.KA2U.C.19	146414.0	5.0
990.KA2U.C.13	60928.0	1.0
990.KA2F.B.07	48195.0	7.0
990.KA3F.B.21	80558.0	4.0
990.KA1F.A.23	85347.0	6.0
990.KA2U.D.10	51490.0	27.0
990.KA1F.B.06	95107.0	1.0
