	N	N_genus
755.SSFA.L3.D50.20.09.11.lane1.NoIndex.L001	47774.0	44.0
755.SSF.uneven.mix4.lane3.NoIndex.L003	26875.0	1.0
755.LSSF.GAMMA.D45.16.06.11.lane1.NoIndex.L001	52818.0	4049.0
755.SSFA.L1.D3.14.06.11.lane1.NoIndex.L001	68722.0	420.0
755.SSFB.L3.D30.20.09.11.lane1.NoIndex.L001	52964.0	185.0
755.SSFA.L3.D50.19.04.11.lane1.NoIndex.L001	60943.0	216.0
755.SSFA.L3.D5.17.05.11.lane1.NoIndex.L001	47750.0	7218.0
755.LSSF.GAMMA.D10.14.07.11.lane1.NoIndex.L001	68759.0	2339.0
755.LSSF.BETA.D45.14.07.11.lane1.NoIndex.L001	81399.0	4115.0
755.SSFB.L1.2.D50.21.06.11.lane1.NoIndex.L001	68464.0	10660.0
755.LSSF.GAMMA.D1.23.06.11.lane1.NoIndex.L001	53141.0	4501.0
755.LSSF.GAMMA.D45.02.06.11.lane1.NoIndex.L001	65323.0	4906.0
755.LSSF.GAMMA.D5.26.05.11.lane1.NoIndex.L001	50684.0	740.0
755.SSFB.L3.3.D50.21.06.11.lane1.NoIndex.L001	61815.0	5336.0
755.SSFA.L1.D5.03.05.11.lane1.NoIndex.L001	3.0	1.0
755.SSFB.L1.D5.06.07.11.lane1.NoIndex.L001	67103.0	451.0
755.LSSF.ALPHA.D45.14.07.11.lane1.NoIndex.L001	56551.0	1447.0
755.SSFB.L1.D3.03.05.11.lane1.NoIndex.L001	41686.0	414.0
755.SSFA.L3.D30.10.05.11.lane1.NoIndex.L001	74974.0	158.0
755.SSFB.L1.D30.20.09.11.lane1.NoIndex.L001	54721.0	55.0
755.MP.Mock.bacteria.1.lane3.NoIndex.L003	19547.0	1.0
755.SSFB.L3.D1.07.06.11.lane1.NoIndex.L001	43684.0	227.0
755.SSFA.L3.D20.10.05.11.lane1.NoIndex.L001	71492.0	173.0
755.SSFB.L1.D3.26.07.11.lane1.NoIndex.L001	56518.0	4216.0
755.INB.18.10.11.lane1.NoIndex.L001	32615.0	306.0
755.SSFA.L3.D50.06.07.11.lane1.NoIndex.L001	49901.0	148.0
755.SSFA.L3.D50.12.07.11.lane1.NoIndex.L001	44486.0	73.0
755.LSSF.GAMMA.D1.14.07.11.lane1.NoIndex.L001	56927.0	2139.0
755.LSSF.DELTA.D45.09.06.11.lane1.NoIndex.L001	49420.0	2560.0
755.LSSF.THETA.D5.22.07.11.lane1.NoIndex.L001	40458.0	1533.0
755.EFB.07.06.11.lane1.NoIndex.L001	70421.0	52.0
755.LSSF.THETA.D20.22.07.11.lane3.NoIndex.L003	7573.0	2.0
755.SSFB.L3.D1.26.07.11.lane1.NoIndex.L001	54573.0	3018.0
755.SSFA.L3.D10.17.05.11.lane1.NoIndex.L001	40987.0	7679.0
755.SSFB.L1.D50.14.06.11.lane1.NoIndex.L001	77572.0	116.0
755.SSFB.L3.D3.07.06.11.lane1.NoIndex.L001	52331.0	249.0
755.SSFB.L1.D10.14.06.11.lane1.NoIndex.L001	35220.0	115.0
755.SSFA.L3.D30.21.06.11.lane1.NoIndex.L001	122.0	1.0
755.SSFB.L3.D5.26.07.11.lane1.NoIndex.L001	59430.0	5071.0
755.LSSF.DELTA.D15.02.06.11.lane1.NoIndex.L001	40180.0	189.0
755.SSFB.L1.D1.17.05.11.lane1.NoIndex.L001	67516.0	18202.0
755.SSFA.L1.D10.18.10.11.lane1.NoIndex.L001	43178.0	26.0
755.LSSF.BETA.D20.16.06.11.lane1.NoIndex.L001	69393.0	4531.0
755.SSFB.L1.D10.26.07.11.lane1.NoIndex.L001	65352.0	7132.0
755.SSFA.L2.D40.20.09.11.lane1.NoIndex.L001	54229.0	63.0
755.SSFA.MIX.1.19.04.11.lane3.NoIndex.L003	32748.0	121.0
755.SSFB.L1.D20.20.09.11.lane1.NoIndex.L001	50956.0	34.0
755.LSSF.GAMMA.D45.30.06.11.lane1.NoIndex.L001	54874.0	4743.0
755.SSFA.L2.D5.19.04.11.lane1.NoIndex.L001	32654.0	70.0
755.LSSF.THETA.D10.22.07.11.lane3.NoIndex.L003	35270.0	282.0
755.SSFB.L1.D20.28.06.11.lane1.NoIndex.L001	54275.0	96.0
755.LSSF.BETA.D30.30.06.11.lane1.NoIndex.L001	76605.0	7707.0
755.SSFA.L3.D50.14.06.11.lane1.NoIndex.L001	29589.0	497.0
755.INB.14.06.11.lane1.NoIndex.L001	55365.0	197.0
755.SSFA.L3.D3.06.07.11.lane1.NoIndex.L001	48.0	1.0
755.SSFA.L2.D3.21.06.11.lane1.NoIndex.L001	38426.0	375.0
755.SSFA.L1.D50.31.05.11.lane1.NoIndex.L001	64666.0	7454.0
755.LSSF.ALPHA.D5.30.06.11.lane1.NoIndex.L001	76657.0	3305.0
755.SSFB.L3.D50.06.07.11.lane1.NoIndex.L001	58837.0	317.0
755.LSSF.GAMMA.D20.14.07.11.lane1.NoIndex.L001	64561.0	2094.0
755.SSFA.L2.D30.17.05.11.lane1.NoIndex.L001	57392.0	6563.0
755.LSSF.ZETA.D5.22.07.11.lane1.NoIndex.L001	56211.0	1901.0
755.EFA.19.07.11.lane1.NoIndex.L001	70677.0	731.0
755.SSFA.L2.D40.28.06.11.lane1.NoIndex.L001	52981.0	248.0
755.LSSF.DELTA.D1.30.06.11.lane1.NoIndex.L001	54324.0	1422.0
755.SSFB.L1.D10.12.07.11.lane1.NoIndex.L001	63810.0	278.0
755.SSFB.L1.D3.14.06.11.lane1.NoIndex.L001	39136.0	88.0
755.SSFB.L3.D50.21.06.11.lane1.NoIndex.L001	48897.0	133.0
755.SSFA.L3.D20.31.05.11.lane1.NoIndex.L001	52629.0	13319.0
755.EFA.10.05.11.lane1.NoIndex.L001	84991.0	2491.0
755.SSFA.L3.D1.31.05.11.lane1.NoIndex.L001	79.0	7.0
755.LSSF.DELTA.D10.30.06.11.lane1.NoIndex.L001	56169.0	1578.0
755.LSSF.ALPHA.D30.22.07.11.lane1.NoIndex.L001	61531.0	282.0
755.SSFB.L1.D30.14.06.11.lane1.NoIndex.L001	53075.0	89.0
755.SSFB.L1.2.D20.21.06.11.lane1.NoIndex.L001	54080.0	11756.0
755.SSFB.L3.D3.19.07.11.lane1.NoIndex.L001	47397.0	128.0
755.SSFB.L3.D20.06.07.11.lane1.NoIndex.L001	68402.0	566.0
755.LSSF.GAMMA.D5.23.06.11.lane1.NoIndex.L001	48744.0	4293.0
755.SSFA.L2.D1.20.09.11.lane1.NoIndex.L001	57742.0	215.0
755.SSFB.L3.D3.21.06.11.lane1.NoIndex.L001	53780.0	106.0
755.SSFB.L1.D3.21.06.11.lane1.NoIndex.L001	79935.0	1543.0
755.SSFB.L3.D40.26.07.11.lane1.NoIndex.L001	53268.0	5485.0
755.SSFB.L1.D30.31.05.11.lane1.NoIndex.L001	65354.0	21696.0
755.INB.31.05.11.lane1.NoIndex.L001	65581.0	737.0
755.SSFA.L3.D1.03.05.11.lane1.NoIndex.L001	59046.0	86.0
755.LSSF.BETA.D5.08.07.11.lane1.NoIndex.L001	76319.0	1157.0
755.SSFA.L2.D10.19.04.11.lane1.NoIndex.L001	32551.0	143.0
755.INA.20.09.11.lane1.NoIndex.L001	55587.0	1937.0
755.SSFB.L1.D3.18.10.11.lane1.NoIndex.L001	51588.0	141.0
755.LSSF.EPSILON.D20.22.07.11.lane1.NoIndex.L001	92619.0	1797.0
755.EFB.21.06.11.lane1.NoIndex.L001	46197.0	110.0
755.INA.24.08.11.lane1.NoIndex.L001	55098.0	613.0
755.SSFA.L1.D5.17.05.11.lane1.NoIndex.L001	54122.0	3696.0
755.LSSF.BETA.D15.02.06.11.lane1.NoIndex.L001	52417.0	2299.0
755.SSFB.L3.3.D40.21.06.11.lane1.NoIndex.L001	57317.0	5529.0
755.LSSF.GAMMA.D20.16.06.11.lane1.NoIndex.L001	56314.0	3430.0
755.SSFA.L2.D40.06.07.11.lane1.NoIndex.L001	39284.0	69.0
755.LSSF.ZETA.D15.22.07.11.lane1.NoIndex.L001	37831.0	1243.0
755.SSFB.L3.D40.12.07.11.lane1.NoIndex.L001	61598.0	239.0
755.SSFA.L2.D3.19.07.11.lane1.NoIndex.L001	40885.0	220.0
755.SSFB.L3.D20.10.05.11.lane1.NoIndex.L001	24378.0	173.0
755.SSFA.L2.D20.14.06.11.lane1.NoIndex.L001	77861.0	184.0
755.SSFB.L3.3.D10.21.06.11.lane1.NoIndex.L001	59577.0	8922.0
755.SSFA.L3.D3.10.05.11.lane1.NoIndex.L001	73668.0	1001.0
755.SSFA.L2.D1.17.05.11.lane1.NoIndex.L001	28706.0	6128.0
755.SSFA.L3.D3.12.07.11.lane1.NoIndex.L001	49087.0	117.0
755.SSFA.L1.D10.14.06.11.lane1.NoIndex.L001	64565.0	461.0
755.EFB.17.05.11.lane1.NoIndex.L001	57752.0	1233.0
755.SSFB.L3.D40.18.10.11.lane1.NoIndex.L001	43503.0	39.0
755.LSSF.ALPHA.D45.09.06.11.lane1.NoIndex.L001	57861.0	324.0
755.SSFB.L3.D1.24.08.11.lane1.NoIndex.L001	49479.0	158.0
755.SSFA.L3.D50.18.10.11.lane1.NoIndex.L001	45989.0	441.0
755.SSFA.L1.D40.10.05.11.lane1.NoIndex.L001	74820.0	143.0
755.SSFA.L2.D40.19.04.11.lane1.NoIndex.L001	57922.0	265.0
755.SSFB.L1.D1.28.06.11.lane1.NoIndex.L001	35729.0	74.0
755.SSFA.L3.3.D1.21.06.11.lane1.NoIndex.L001	40667.0	5576.0
755.LSSF.ALPHA.D10.09.06.11.lane1.NoIndex.L001	43757.0	397.0
755.LSSF.BETA.D5.26.05.11.lane1.NoIndex.L001	76013.0	2339.0
755.EF.BETA.30.06.11.lane1.NoIndex.L001	67695.0	1743.0
755.SSFB.L3.3.D30.21.06.11.lane1.NoIndex.L001	33280.0	170.0
755.SSFA.L1.D20.19.07.11.lane1.NoIndex.L001	39503.0	78.0
755.SSFB.L3.D20.12.07.11.lane1.NoIndex.L001	40656.0	99.0
755.SSFA.L2.D1.14.06.11.lane1.NoIndex.L001	60813.0	239.0
755.LSSF.BETA.D20.30.06.11.lane1.NoIndex.L001	76689.0	5111.0
755.LSSF.GAMMA.D15.22.07.11.lane1.NoIndex.L001	70805.0	1992.0
755.SSFB.L1.D20.12.07.11.lane1.NoIndex.L001	46603.0	106.0
755.SSFB.L3.D20.28.06.11.lane1.NoIndex.L001	38011.0	79.0
755.SSFA.L1.D50.19.04.11.lane1.NoIndex.L001	41011.0	77.0
755.SSFA.L2.D10.26.07.11.lane1.NoIndex.L001	54300.0	6108.0
755.SSFB.L1.D50.17.05.11.lane1.NoIndex.L001	55226.0	5355.0
755.LSSF.DELTA.D45.23.06.11.lane1.NoIndex.L001	47544.0	264.0
755.LSSF.EPSILON.D5.22.07.11.lane1.NoIndex.L001	57110.0	2213.0
755.EFB.28.06.11.lane1.NoIndex.L001	55662.0	3947.0
755.SSFA.L3.3.D10.21.06.11.lane1.NoIndex.L001	42278.0	340.0
755.LSSF.BETA.D45.02.06.11.lane1.NoIndex.L001	74859.0	8147.0
755.LSSF.ETA.D30.22.07.11.lane1.NoIndex.L001	43308.0	922.0
755.LSSF.BETA.D45.09.06.11.lane1.NoIndex.L001	65349.0	5757.0
755.SSFA.L1.2.D1.21.06.11.lane1.NoIndex.L001	39569.0	146.0
755.SSFA.L1.D3.21.06.11.lane1.NoIndex.L001	49329.0	125.0
755.LSSF.GAMMA.D15.30.06.11.lane1.NoIndex.L001	64084.0	3879.0
755.LSSF.GAMMA.D30.22.07.11.lane1.NoIndex.L001	53520.0	1209.0
755.SSFA.L2.D5.06.07.11.lane1.NoIndex.L001	42120.0	158.0
755.LSSF.ZETA.D45.22.07.11.lane1.NoIndex.L001	38166.0	579.0
755.SSFB.L1.D1.12.07.11.lane1.NoIndex.L001	61840.0	248.0
755.SSFA.L2.D50.20.09.11.lane1.NoIndex.L001	49413.0	48.0
755.SSFA.L2.D20.24.08.11.lane1.NoIndex.L001	39544.0	124.0
755.SSFA.L2.D10.31.05.11.lane1.NoIndex.L001	33168.0	948.0
755.SSFB.L3.D50.28.06.11.lane1.NoIndex.L001	43171.0	71.0
755.SSFA.L1.2.D5.21.06.11.lane1.NoIndex.L001	56342.0	74.0
755.SSFA.L3.D40.26.07.11.lane1.NoIndex.L001	66418.0	2754.0
755.SSFA.L2.D30.06.07.11.lane1.NoIndex.L001	47377.0	157.0
755.LSSF.ALPHA.D20.09.06.11.lane1.NoIndex.L001	49376.0	296.0
755.EF.ZETA.30.06.11.lane3.NoIndex.L003	31450.0	377.0
755.SSFA.L2.D1.31.05.11.lane1.NoIndex.L001	17.0	1.0
755.LSSF.ALPHA.D5.14.07.11.lane1.NoIndex.L001	68938.0	2352.0
755.EF.BETA.02.06.11.lane1.NoIndex.L001	67668.0	1714.0
755.SSFA.L2.D30.12.07.11.lane1.NoIndex.L001	58836.0	113.0
755.SSFA.L3.2.D40.21.06.11.lane1.NoIndex.L001	48179.0	384.0
755.LSSF.DELTA.D10.16.06.11.lane1.NoIndex.L001	55972.0	808.0
755.SSFA.L2.D50.31.05.11.lane1.NoIndex.L001	61262.0	2785.0
755.LSSF.ALPHA.D10.08.07.11.lane1.NoIndex.L001	65909.0	493.0
755.SSFA.L3.D10.20.09.11.lane1.NoIndex.L001	33905.0	61.0
755.LSSF.BETA.D15.16.06.11.lane1.NoIndex.L001	69271.0	5731.0
755.SSFB.L3.D10.28.06.11.lane1.NoIndex.L001	41125.0	87.0
755.SSFA.L3.D5.12.07.11.lane1.NoIndex.L001	46942.0	128.0
755.LSSF.DELTA.D45.14.07.11.lane1.NoIndex.L001	63390.0	3850.0
755.SSFA.L3.D10.14.06.11.lane1.NoIndex.L001	48922.0	213.0
755.LSSF.BETA.D1.26.05.11.lane1.NoIndex.L001	64482.0	1343.0
755.LSSF.BETA.D20.23.06.11.lane1.NoIndex.L001	68072.0	3839.0
755.LSSF.DELTA.D5.02.06.11.lane1.NoIndex.L001	26127.0	86.0
755.LSSF.GAMMA.D20.22.07.11.lane1.NoIndex.L001	66585.0	1678.0
755.LSSF.BETA.D45.30.06.11.lane1.NoIndex.L001	76171.0	4746.0
755.LSSF.ALPHA.D45.22.07.11.lane1.NoIndex.L001	54612.0	207.0
755.LSSF.BETA.D1.23.06.11.lane1.NoIndex.L001	71026.0	6197.0
755.SSFA.L3.D3.14.06.11.lane1.NoIndex.L001	28856.0	107.0
755.LSSF.BETA.D1.09.06.11.lane1.NoIndex.L001	65980.0	1986.0
755.SSFA.L3.D50.19.07.11.lane1.NoIndex.L001	52758.0	268.0
755.SSFA.L3.D1.20.09.11.lane1.NoIndex.L001	50092.0	149.0
755.LSSF.BETA.D1.22.07.11.lane1.NoIndex.L001	85016.0	1583.0
755.LSSF.DELTA.D15.26.05.11.lane1.NoIndex.L001	36442.0	273.0
755.SSFA.L2.D40.03.05.11.lane1.NoIndex.L001	13.0	1.0
755.SSFA.L2.D30.24.08.11.lane1.NoIndex.L001	41219.0	210.0
755.SSFB.L1.D5.26.07.11.lane1.NoIndex.L001	40704.0	7428.0
755.SSFA.L1.3.D5.21.06.11.lane1.NoIndex.L001	61179.0	172.0
755.SSFB.L3.2.D50.21.06.11.lane1.NoIndex.L001	59244.0	7088.0
755.SSFB.L3.D1.14.06.11.lane1.NoIndex.L001	52761.0	583.0
755.LSSF.ALPHA.D15.30.06.11.lane1.NoIndex.L001	56713.0	745.0
755.SSFB.L3.D40.7.06.11.lane1.NoIndex.L001	16014.0	68.0
755.SSFB.L3.D40.10.05.11.lane1.NoIndex.L001	35262.0	74.0
755.EF.EPSILON.09.06.11.lane3.NoIndex.L003	25642.0	1.0
755.SSFA.L3.3.D50.21.06.11.lane1.NoIndex.L001	52043.0	672.0
755.SSFB.L1.D10.24.08.11.lane1.NoIndex.L001	36815.0	61.0
755.SSFB.L1.D3.17.05.11.lane1.NoIndex.L001	54593.0	14349.0
755.SSFB.L3.D3.26.07.11.lane1.NoIndex.L001	52513.0	3380.0
755.LSSF.DELTA.D45.16.06.11.lane1.NoIndex.L001	50838.0	311.0
755.EFB.20.09.11.lane1.NoIndex.L001	52961.0	2826.0
755.INB.17.05.11.lane1.NoIndex.L001	83109.0	9243.0
755.SSFA.L1.D40.14.06.11.lane1.NoIndex.L001	88079.0	553.0
755.SSFB.L1.D1.21.06.11.lane1.NoIndex.L001	76508.0	3715.0
755.LSSF.BETA.D10.14.07.11.lane1.NoIndex.L001	75029.0	3465.0
755.LSSF.ALPHA.D1.14.07.11.lane1.NoIndex.L001	57763.0	2004.0
755.SSFA.L3.D50.21.06.11.lane1.NoIndex.L001	114.0	2.0
755.SSFB.L3.D50.18.10.11.lane1.NoIndex.L001	46703.0	88.0
755.EFA.12.07.11.lane1.NoIndex.L001	45062.0	150.0
755.SSFB.L1.D20.19.07.11.lane1.NoIndex.L001	55126.0	209.0
755.LSSF.ETA.D10.22.07.11.lane1.NoIndex.L001	49991.0	357.0
755.SSFA.L2.D1.06.07.11.lane1.NoIndex.L001	58661.0	203.0
755.LSSF.DELTA.D5.14.07.11.lane1.NoIndex.L001	51751.0	1687.0
755.LSSF.GAMMA.D30.02.06.11.lane1.NoIndex.L001	60565.0	2847.0
755.SSFB.L1.D40.31.05.11.lane1.NoIndex.L001	61786.0	19243.0
755.SSFB.L1.D5.19.07.11.lane1.NoIndex.L001	61024.0	186.0
755.SSFA.L2.D3.07.06.11.lane3.NoIndex.L003	30951.0	28.0
755.LSSF.GAMMA.D1.30.06.11.lane1.NoIndex.L001	64395.0	1785.0
755.SSFB.L1.D40.21.06.11.lane1.NoIndex.L001	43536.0	233.0
755.SSFB.L1.D5.20.09.11.lane1.NoIndex.L001	46223.0	73.0
755.LSSF.DELTA.D30.09.06.11.lane1.NoIndex.L001	53187.0	3546.0
755.LSSF.BETA.D1.02.06.11.lane1.NoIndex.L001	72386.0	1739.0
755.LSSF.GAMMA.D30.16.06.11.lane1.NoIndex.L001	63873.0	4736.0
755.SSFB.L1.D10.06.07.11.lane1.NoIndex.L001	51137.0	260.0
755.SSFA.L2.D40.14.06.11.lane1.NoIndex.L001	6.0	1.0
755.SSFA.L2.D50.06.07.11.lane1.NoIndex.L001	48394.0	146.0
755.SSFB.L1.D50.06.07.11.lane1.NoIndex.L001	55573.0	75.0
755.LSSF.DELTA.D30.08.07.11.lane1.NoIndex.L001	51600.0	354.0
755.LSSF.DELTA.D10.26.05.11.lane1.NoIndex.L001	46413.0	153.0
755.LSSF.DELTA.D5.08.07.11.lane1.NoIndex.L001	47972.0	610.0
755.SSFA.L3.D30.14.06.11.lane1.NoIndex.L001	44282.0	656.0
755.SSFA.L3.D40.21.06.11.lane1.NoIndex.L001	32936.0	212.0
755.LSSF.ALPHA.D30.23.06.11.lane1.NoIndex.L001	62439.0	263.0
755.LSSF.BETA.D10.02.06.11.lane1.NoIndex.L001	57879.0	2267.0
755.LSSF.DELTA.D15.16.06.11.lane1.NoIndex.L001	50434.0	334.0
755.SSFB.L1.D50.31.05.11.lane1.NoIndex.L001	64953.0	26116.0
755.SSFA.L2.D10.17.05.11.lane1.NoIndex.L001	76.0	16.0
755.LSSF.BETA.D15.09.06.11.lane1.NoIndex.L001	88718.0	5855.0
755.SSFB.L1.D40.14.06.11.lane1.NoIndex.L001	47701.0	71.0
755.SSFB.L3.D10.14.06.11.lane1.NoIndex.L001	52291.0	460.0
755.LSSF.GAMMA.D15.26.05.11.lane1.NoIndex.L001	51199.0	1464.0
755.SSFB.L1.D50.03.05.11.lane1.NoIndex.L001	78640.0	353.0
755.LSSF.DELTA.D45.30.06.11.lane1.NoIndex.L001	55031.0	241.0
755.SSFB.L1.D20.24.08.11.lane1.NoIndex.L001	25559.0	27.0
755.INB.10.05.11.lane1.NoIndex.L001	64501.0	2237.0
755.LSSF.DELTA.D10.14.07.11.lane1.NoIndex.L001	44895.0	1979.0
755.EF.GAMMA.02.06.11.lane1.NoIndex.L001	68575.0	1554.0
755.SSFB.L3.D3.14.06.11.lane1.NoIndex.L001	57765.0	546.0
755.LSSF.ALPHA.D1.08.07.11.lane1.NoIndex.L001	68546.0	658.0
755.LSSF.GAMMA.D5.30.06.11.lane1.NoIndex.L001	64255.0	1890.0
755.SSFA.L2.D50.12.07.11.lane1.NoIndex.L001	60010.0	92.0
755.INB.19.07.11.lane1.NoIndex.L001	72474.0	1897.0
755.LSSF.DELTA.D1.22.07.11.lane1.NoIndex.L001	45340.0	282.0
755.LSSF.GAMMA.D20.30.06.11.lane1.NoIndex.L001	54135.0	5858.0
755.SSFA.L2.D5.31.05.11.lane1.NoIndex.L001	49217.0	5225.0
755.LSSF.GAMMA.D15.09.06.11.lane1.NoIndex.L001	65477.0	4177.0
755.SSFB.L1.D30.19.07.11.lane1.NoIndex.L001	61420.0	152.0
755.SSFA.L2.D1.19.04.11.lane1.NoIndex.L001	74399.0	567.0
755.INA.31.05.11.lane1.NoIndex.L001	69892.0	2845.0
755.SSFA.L3.D50.28.06.11.lane1.NoIndex.L001	48017.0	122.0
755.SSFA.L2.D50.26.07.11.lane1.NoIndex.L001	61495.0	929.0
755.LSSF.BETA.D5.02.06.11.lane1.NoIndex.L001	59749.0	997.0
755.EF.GAMMA.30.06.11.lane1.NoIndex.L001	51394.0	1449.0
755.SSFA.L2.D30.19.07.11.lane1.NoIndex.L001	43934.0	143.0
755.INB.26.07.11.lane1.NoIndex.L001	69425.0	2286.0
755.LSSF.BETA.D15.23.06.11.lane1.NoIndex.L001	43273.0	2000.0
755.LSSF.DELTA.D30.30.06.11.lane1.NoIndex.L001	59898.0	481.0
755.SSFB.L3.D50.24.08.11.lane1.NoIndex.L001	47382.0	159.0
755.LSSF.GAMMA.D10.16.06.11.lane1.NoIndex.L001	55287.0	2977.0
755.LSSF.DELTA.D1.02.06.11.lane1.NoIndex.L001	47452.0	145.0
755.SSFB.L1.D1.24.08.11.lane1.NoIndex.L001	42220.0	105.0
755.SSFB.L1.3.D1.21.06.11.lane1.NoIndex.L001	53715.0	2501.0
755.INB.07.06.11.lane1.NoIndex.L001	60956.0	1769.0
755.SSFB.L1.D50.26.07.11.lane1.NoIndex.L001	62641.0	4504.0
755.SSFB.L3.D3.28.06.11.lane1.NoIndex.L001	46613.0	112.0
755.SSFA.L1.D10.19.04.11.lane1.NoIndex.L001	34775.0	19.0
755.SSFA.L3.D10.06.07.11.lane1.NoIndex.L001	39361.0	162.0
755.LSSF.GAMMA.D20.26.05.11.lane1.NoIndex.L001	50170.0	1649.0
755.INB.12.07.11.lane1.NoIndex.L001	70790.0	701.0
755.SSFA.L3.D40.07.06.11.lane1.NoIndex.L001	63122.0	613.0
755.SSFB.L3.D30.31.05.11.lane1.NoIndex.L001	59107.0	23787.0
755.SSFA.L3.D1.14.06.11.lane1.NoIndex.L001	40018.0	126.0
755.LSSF.BETA.D20.14.07.11.lane1.NoIndex.L001	67091.0	2265.0
755.SSFB.L1.D10.19.07.11.lane1.NoIndex.L001	58453.0	243.0
755.SSFA.L3.2.D30.21.06.11.lane1.NoIndex.L001	47115.0	1580.0
755.SSFB.L3.D3.12.07.11.lane1.NoIndex.L001	51980.0	101.0
755.SSFA.L1.D1.10.05.11.lane1.NoIndex.L001	66406.0	182.0
755.EFB.24.08.11.lane1.NoIndex.L001	68408.0	319.0
755.SSFA.L3.D5.28.06.11.lane1.NoIndex.L001	51068.0	178.0
755.SSFA.L3.D1.19.07.11.lane1.NoIndex.L001	54719.0	301.0
755.SSFA.L3.D1.10.05.11.lane1.NoIndex.L001	72334.0	727.0
755.LSSF.BETA.D5.14.07.11.lane1.NoIndex.L001	86504.0	3305.0
755.LSSF.DELTA.D30.23.06.11.lane1.NoIndex.L001	47910.0	311.0
755.LSSF.GAMMA.D20.02.06.11.lane1.NoIndex.L001	57660.0	2622.0
755.EF.ZETA.26.05.11.lane3.NoIndex.L003	25676.0	2.0
755.SSFA.L1.D3.17.05.11.lane1.NoIndex.L001	67460.0	6109.0
755.EF.THETA.22.07.11.lane3.NoIndex.L003	27527.0	15.0
755.SSFA.L1.D5.19.04.11.lane1.NoIndex.L001	35011.0	54.0
755.SSFB.L3.D1.17.05.11.lane1.NoIndex.L001	63733.0	941.0
755.LSSF.BETA.D15.22.07.11.lane1.NoIndex.L001	61502.0	445.0
755.SSFA.L3.D20.06.07.11.lane1.NoIndex.L001	33.0	1.0
755.SSFA.L1.D20.21.06.11.lane1.NoIndex.L001	46842.0	76.0
755.SSFB.L3.D40.31.05.11.lane1.NoIndex.L001	68859.0	23759.0
755.SSFA.L3.D3.03.05.11.lane1.NoIndex.L001	43413.0	56.0
755.SSFB.L1.D20.10.05.11.lane1.NoIndex.L001	56899.0	152.0
755.LSSF.BETA.D20.26.05.11.lane1.NoIndex.L001	57279.0	4552.0
755.SSFB.L3.D50.07.06.11.lane1.NoIndex.L001	42821.0	214.0
755.SSFA.L2.D1.07.06.11.lane3.NoIndex.L003	29005.0	149.0
755.SSFB.L3.D50.26.07.11.lane1.NoIndex.L001	58186.0	5098.0
755.INA.19.04.11.lane1.NoIndex.L001	65893.0	92.0
755.SSFB.L3.D5.21.06.11.lane1.NoIndex.L001	59585.0	184.0
755.SSFB.L1.D20.03.05.11.lane1.NoIndex.L001	60918.0	701.0
755.LSSF.GAMMA.D1.22.07.11.lane1.NoIndex.L001	84998.0	2938.0
755.SSFB.L1.D10.17.05.11.lane1.NoIndex.L001	58072.0	17345.0
755.LSSF.GAMMA.D10.08.07.11.lane1.NoIndex.L001	81982.0	2543.0
755.SSFB.L1.D1.07.06.11.lane1.NoIndex.L001	45838.0	149.0
755.SSFA.L1.D1.17.05.11.lane1.NoIndex.L001	27074.0	3023.0
755.LSSF.ALPHA.D20.16.06.11.lane1.NoIndex.L001	61976.0	347.0
755.SSFB.L3.D10.21.06.11.lane1.NoIndex.L001	145.0	6.0
755.SSFB.L3.D10.07.06.11.lane1.NoIndex.L001	41941.0	92.0
755.SSFB.L3.D20.24.08.11.lane1.NoIndex.L001	45217.0	78.0
755.EF.THETA.30.06.11.lane3.NoIndex.L003	23363.0	8.0
755.LSSF.BETA.D20.22.07.11.lane1.NoIndex.L001	65451.0	1048.0
755.LSSF.ALPHA.D1.16.06.11.lane1.NoIndex.L001	55678.0	2602.0
755.SSFB.L1.D40.28.06.11.lane1.NoIndex.L001	50521.0	84.0
755.LSSF.BETA.D5.09.06.11.lane1.NoIndex.L001	54980.0	1086.0
755.SSFA.L1.D40.19.04.11.lane1.NoIndex.L001	57426.0	116.0
755.SSFB.L3.D20.18.10.11.lane1.NoIndex.L001	50425.0	86.0
755.LSSF.DELTA.D15.30.06.11.lane1.NoIndex.L001	50246.0	663.0
755.SSFB.L1.D1.31.05.11.lane1.NoIndex.L001	130160.0	32079.0
755.SSFB.L3.D5.19.07.11.lane1.NoIndex.L001	46109.0	116.0
755.LSSF.GAMMA.D20.08.07.11.lane1.NoIndex.L001	64327.0	2754.0
755.SSFA.L3.D5.19.04.11.lane1.NoIndex.L001	55467.0	108.0
755.SSFB.L3.D30.28.06.11.lane1.NoIndex.L001	38999.0	71.0
755.SSFA.L1.D50.17.05.11.lane1.NoIndex.L001	66508.0	4014.0
755.SSFB.L3.D10.31.05.11.lane1.NoIndex.L001	103.0	9.0
755.SSFA.L1.D40.21.06.11.lane1.NoIndex.L001	38505.0	46.0
755.SSFA.L3.D10.19.07.11.lane1.NoIndex.L001	40324.0	178.0
755.SSFB.L3.D5.28.06.11.lane1.NoIndex.L001	49743.0	90.0
755.SSFB.L3.D10.26.07.11.lane1.NoIndex.L001	57167.0	5502.0
755.SSFA.L3.D50.07.06.11.lane1.NoIndex.L001	59693.0	505.0
755.SSFA.L2.D1.21.06.11.lane1.NoIndex.L001	22333.0	266.0
