	N	N_genus
2192.H06b.Kitchen.Floor.3194.lane2.NoIndex.L002	105882.0	12.0
2192.H07b.Bathroom.Door.Knob.4110.lane6.NoIndex.L006	56137.0	12.0
2192.H05b.Kitchen.Counter.2689.lane5.NoIndex.L005	97011.0	24.0
2192.H01a.Foot.203.lane2.NoIndex.L002	67869.0	3.0
2192.H05b.Foot.2840.lane5.NoIndex.L005	73695.0	10.0
2192.H02a.Nose.849.lane6.NoIndex.L006	86682.0	2.0
2192.H06b.Kitchen.Counter.3313.lane5.NoIndex.L005	66307.0	19.0
2192.H04a.Dog.Foot.1823.lane6.NoIndex.L006	59798.0	11.0
2192.H05b.Front.Door.Knob.2765.lane6.NoIndex.L006	64540.0	44.0
2192.H05b.Front.Door.Knob.2837.lane1.NoIndex.L001	62305.0	1.0
2192.H01a.Hand.34.lane1.NoIndex.L001	110518.0	2.0
2192.H01a.Kitchen.Counter.169.lane2.NoIndex.L002	55888.0	1.0
2192.H02a.Foot.656.lane2.NoIndex.L002	88997.0	10.0
2192.H04a.Kitchen.Floor.1802.lane5.NoIndex.L005	87544.0	13.0
2192.H07b.Front.Door.Knob.3941.lane2.NoIndex.L002	74927.0	16.0
2192.H06b.Kitchen.Counter.3121.lane5.NoIndex.L005	74161.0	3.0
2192.H06b.Bathroom.Door.Knob.3198.lane2.NoIndex.L002	102171.0	3.0
2192.H05b.Front.Door.Knob.2957.lane1.NoIndex.L001	74242.0	3.0
2192.H06a.Front.Door.Knob.3005.lane1.NoIndex.L001	69479.0	2.0
2192.H03a.Nose.1452.lane6.NoIndex.L006	93633.0	11.0
2192.H05a.Hand.2431.lane6.NoIndex.L006	75796.0	14.0
2192.H06b.Bathroom.Door.Knob.3294.lane5.NoIndex.L005	55803.0	4.0
2192.H07b.Nose.4161.lane1.NoIndex.L001	100921.0	1.0
2192.H05b.Bathroom.Door.Knob.2646.lane5.NoIndex.L005	69500.0	1.0
2192.H05b.Foot.2768.lane5.NoIndex.L005	70610.0	4.0
2192.H05b.Foot.2888.lane5.NoIndex.L005	59897.0	13.0
2192.H06b.Kitchen.Floor.3050.lane1.NoIndex.L001	78328.0	44.0
2192.H06b.Kitchen.Counter.3169.lane5.NoIndex.L005	67751.0	2.0
2192.H01a.Front.Door.Knob.317.lane2.NoIndex.L002	66714.0	10.0
2192.H02a.Nose.729.lane6.NoIndex.L006	100895.0	21.0
2192.H01a.Nose.108.lane6.NoIndex.L006	60120.0	14.0
2192.H06b.Bedroom.Floor.3364.lane5.NoIndex.L005	66232.0	4.0
2192.H03a.Foot.1451.lane6.NoIndex.L006	67596.0	2.0
2192.H02a.Bedroom.Floor.652.lane2.NoIndex.L002	65016.0	1.0
2192.H05b.Kitchen.Counter.2857.lane1.NoIndex.L001	65832.0	2.0
2192.H07b.Hand.4018.lane6.NoIndex.L006	94654.0	1.0
2192.H07b.Kitchen.Counter.3985.lane2.NoIndex.L002	86884.0	15.0
2192.H04a.Dog.Foot.1889.lane6.NoIndex.L006	85442.0	1.0
2192.H03a.Foot.1424.lane6.NoIndex.L006	96407.0	1.0
2192.H04a.Hand.2002.lane6.NoIndex.L006	78412.0	50.0
2192.H04a.Nose.1959.lane6.NoIndex.L006	75925.0	19.0
2192.H03a.Front.Door.Knob.1325.lane5.NoIndex.L005	96326.0	23.0
2192.H07b.Kitchen.Counter.4153.lane6.NoIndex.L006	54836.0	2.0
2192.H05a.Kitchen.Counter.5000.lane6.NoIndex.L006	90952.0	8.0
2192.H06b.Foot.3350.lane6.NoIndex.L006	72022.0	11.0
2192.H07b.Bedroom.Floor.4156.lane6.NoIndex.L006	64082.0	3.0
2192.H01a.Nose.33.lane6.NoIndex.L006	69246.0	7.0
2192.H04a.Foot.1856.lane6.NoIndex.L006	77921.0	33.0
2192.H06a.Nose.3009.lane6.NoIndex.L006	76297.0	10.0
2192.H05b.Bedroom.Floor.2404.lane2.NoIndex.L002	120693.0	4.0
2192.H04a.Dog.Nose.2013.lane5.NoIndex.L005	64370.0	1.0
2192.H02a.Bathroom.Door.Knob.894.lane2.NoIndex.L002	71828.0	2.0
2192.H03a.Bedroom.Floor.1396.lane5.NoIndex.L005	138817.0	19.0
2192.H07b.Foot.4043.lane6.NoIndex.L006	63914.0	31.0
2192.H03a.Nose.1308.lane6.NoIndex.L006	53771.0	7.0
2192.H04a.Nose.2004.lane5.NoIndex.L005	100509.0	9.0
2192.H03a.Kitchen.Floor.1370.lane5.NoIndex.L005	92184.0	8.0
2192.H04a.Dog.Nose.1821.lane6.NoIndex.L006	74035.0	11.0
2192.H07b.Foot.3875.lane6.NoIndex.L006	78080.0	2.0
2192.H07a.Foot.3680.lane6.NoIndex.L006	67927.0	6.0
2192.H06a.Kitchen.Light.Switch.3027.lane1.NoIndex.L001	61697.0	1.0
2192.H04a.Dog.Foot.1820.lane6.NoIndex.L006	63397.0	30.0
2192.H01a.Foot.155.lane2.NoIndex.L002	62045.0	2.0
2192.H06b.Front.Door.Knob.3245.lane2.NoIndex.L002	85342.0	32.0
2192.H01a.Nose.111.lane6.NoIndex.L006	62498.0	9.0
2192.H01a.Nose.39.lane6.NoIndex.L006	67942.0	2.0
2192.H05b.Nose.2964.lane5.NoIndex.L005	48347.0	1.0
2192.H07b.Hand.4135.lane6.NoIndex.L006	67750.0	2.0
2192.H01a.Nose.231.lane6.NoIndex.L006	54065.0	17.0
2192.H01a.Foot.251.lane2.NoIndex.L002	84667.0	2.0
2192.H04a.Kitchen.Floor.1826.lane5.NoIndex.L005	88263.0	7.0
2192.H07b.Cat.Paw.3853.lane6.NoIndex.L006	76397.0	6.0
2192.H06b.Nose.3345.lane6.NoIndex.L006	65952.0	4.0
2192.H05b.Bathroom.Door.Knob.2982.lane1.NoIndex.L001	86026.0	8.0
2192.H06b.Foot.3224.lane6.NoIndex.L006	66990.0	13.0
2192.H01a.Foot.59.lane1.NoIndex.L001	108330.0	1.0
2192.H01a.Foot.320.lane2.NoIndex.L002	84376.0	1.0
2192.H04a.Dog.Foot.1937.lane6.NoIndex.L006	75323.0	1.0
2192.H07b.Cat.Paw.4021.lane6.NoIndex.L006	69398.0	6.0
2192.H05b.Nose.2937.lane5.NoIndex.L005	64434.0	9.0
2192.H05b.Bathroom.Door.Knob.2670.lane5.NoIndex.L005	74840.0	1.0
2192.H04a.Dog.Foot.1895.lane6.NoIndex.L006	88705.0	1.0
2192.H07b.Bathroom.Door.Knob.3966.lane2.NoIndex.L002	65905.0	6.0
2192.H01a.Kitchen.Floor.170.lane2.NoIndex.L002	62103.0	4.0
2192.H06b.Nose.3348.lane6.NoIndex.L006	71687.0	2.0
2192.H03a.Hand.1429.lane6.NoIndex.L006	73978.0	15.0
2192.H07b.Nose.4044.lane1.NoIndex.L001	90708.0	1.0
2192.H05b.Kitchen.Counter.2833.lane1.NoIndex.L001	62822.0	22.0
2192.H01a.Kitchen.Light.Switch.219.lane2.NoIndex.L002	52608.0	1.0
2192.H07a.Hand.3679.lane6.NoIndex.L006	80031.0	3.0
2192.H07b.Nose.4068.lane1.NoIndex.L001	88866.0	10.0
2192.H06b.Hand.3346.lane6.NoIndex.L006	69587.0	24.0
2192.H04a.Kitchen.Counter.1921.lane6.NoIndex.L006	99410.0	3.0
2192.H04a.Foot.1838.lane6.NoIndex.L006	76727.0	21.0
2192.H05b.Bedroom.Floor.2668.lane5.NoIndex.L005	76957.0	4.0
2192.H04a.Nose.1839.lane6.NoIndex.L006	68263.0	2.0
2192.H05b.Front.Door.Knob.2981.lane1.NoIndex.L001	69211.0	8.0
2192.H06b.Hand.3127.lane5.NoIndex.L005	65319.0	2.0
2192.H06b.Foot.3326.lane6.NoIndex.L006	112075.0	13.0
2192.H03a.Hand.1423.lane6.NoIndex.L006	93924.0	10.0
2192.H06b.Kitchen.Counter.3217.lane2.NoIndex.L002	97833.0	8.0
2192.H03a.Nose.1524.lane6.NoIndex.L006	63000.0	1.0
2192.H05b.Kitchen.Floor.2786.lane6.NoIndex.L006	70089.0	4.0
2192.H06b.Kitchen.Counter.3073.lane1.NoIndex.L001	57203.0	2.0
2192.H04a.Foot.1811.lane6.NoIndex.L006	77367.0	3.0
2192.H07b.Bathroom.Door.Knob.4182.lane6.NoIndex.L006	15419.0	1.0
2192.H06b.Front.Door.Knob.3125.lane5.NoIndex.L005	56185.0	6.0
2192.H03a.Bathroom.Door.Knob.1398.lane5.NoIndex.L005	95318.0	10.0
2192.H04a.Dog.Nose.1938.lane6.NoIndex.L006	97663.0	4.0
2192.H07b.Nose.3993.lane1.NoIndex.L001	129907.0	3.0
2192.H03a.Front.Door.Knob.1397.lane5.NoIndex.L005	80577.0	33.0
2192.H06b.Bedroom.Floor.3244.lane2.NoIndex.L002	91536.0	23.0
2192.H02a.Bathroom.Door.Knob.702.lane2.NoIndex.L002	96652.0	2.0
2192.H02a.Foot.824.lane2.NoIndex.L002	75276.0	5.0
2192.H03a.Foot.1211.lane5.NoIndex.L005	70025.0	3.0
2192.H04a.Dog.Foot.2081.lane6.NoIndex.L006	78540.0	8.0
2192.H04a.Dog.Nose.2064.lane6.NoIndex.L006	83743.0	13.0
2192.H03a.Foot.1286.lane6.NoIndex.L006	65275.0	11.0
2192.H03a.Bathroom.Door.Knob.1518.lane5.NoIndex.L005	103377.0	1.0
2192.H04a.Hand.1885.lane6.NoIndex.L006	81016.0	22.0
2192.H05b.Kitchen.Counter.2977.lane1.NoIndex.L001	70116.0	5.0
2192.H07a.Cat.Paw.3661.lane6.NoIndex.L006	71799.0	4.0
2192.H02a.Foot.752.lane2.NoIndex.L002	75368.0	1.0
2192.H05b.Bedroom.Floor.2884.lane1.NoIndex.L001	73966.0	110.0
2192.H06b.Hand.3106.lane5.NoIndex.L005	68809.0	9.0
2192.H07b.Kitchen.Floor.4154.lane6.NoIndex.L006	52612.0	22.0
2192.H05b.Nose.2772.lane5.NoIndex.L005	41995.0	1.0
2192.H07b.Kitchen.Light.Switch.3987.lane2.NoIndex.L002	92203.0	2.0
2192.H06b.Hand.3178.lane5.NoIndex.L005	53687.0	15.0
2192.H01a.Kitchen.Floor.218.lane2.NoIndex.L002	57861.0	6.0
2192.H03a.Foot.1448.lane6.NoIndex.L006	60720.0	1.0
2192.H02a.Front.Door.Knob.701.lane2.NoIndex.L002	80738.0	19.0
2192.H07b.Nose.4164.lane1.NoIndex.L001	122771.0	3.0
2192.H04a.Dog.Nose.1989.lane6.NoIndex.L006	72961.0	26.0
2192.H05b.Foot.2675.lane5.NoIndex.L005	86565.0	3.0
2192.H06b.Nose.3369.lane6.NoIndex.L006	76026.0	6.0
2192.H02a.Kitchen.Counter.721.lane2.NoIndex.L002	81554.0	2.0
2192.H03a.Kitchen.Counter.1273.lane5.NoIndex.L005	112084.0	4.0
2192.H01a.Nose.324.lane6.NoIndex.L006	64898.0	73.0
2192.H05b.Kitchen.Light.Switch.2739.lane5.NoIndex.L005	81365.0	2.0
2192.H04a.Hand.1813.lane6.NoIndex.L006	73154.0	9.0
2192.H03a.Bathroom.Door.Knob.1350.lane5.NoIndex.L005	86578.0	6.0
2192.H05b.Front.Door.Knob.2933.lane1.NoIndex.L001	76547.0	31.0
2192.H05b.Foot.2672.lane5.NoIndex.L005	65250.0	1.0
2192.H05b.Bathroom.Door.Knob.2622.lane5.NoIndex.L005	76469.0	3.0
2192.H04a.Kitchen.Counter.1801.lane5.NoIndex.L005	81428.0	5.0
2192.H01a.Nose.204.lane6.NoIndex.L006	42602.0	16.0
2192.H06b.Bathroom.Door.Knob.3150.lane5.NoIndex.L005	62774.0	3.0
2192.H06b.Nose.3231.lane6.NoIndex.L006	74497.0	3.0
2192.H06b.Nose.3297.lane6.NoIndex.L006	72911.0	8.0
2192.H07b.Foot.4139.lane6.NoIndex.L006	78804.0	1.0
2192.H01a.Foot.41.lane1.NoIndex.L001	121001.0	3.0
2192.H05b.Kitchen.Floor.2450.lane2.NoIndex.L002	53078.0	1.0
2192.H01a.Kitchen.Light.Switch.27.lane1.NoIndex.L001	72085.0	2.0
2192.H04a.Dog.Nose.2106.lane6.NoIndex.L006	89266.0	31.0
2192.H06b.Nose.3252.lane6.NoIndex.L006	74885.0	1.0
2192.H05b.Hand.2911.lane5.NoIndex.L005	70785.0	3.0
2192.H05b.Kitchen.Counter.2905.lane1.NoIndex.L001	68653.0	1.0
2192.H01a.Nose.255.lane6.NoIndex.L006	50821.0	3.0
2192.H01a.Foot.86.lane1.NoIndex.L001	112416.0	5.0
2192.H06b.Nose.3057.lane6.NoIndex.L006	71339.0	3.0
2192.H05b.Kitchen.Counter.2809.lane6.NoIndex.L006	69306.0	27.0
2192.H03a.Bedroom.Floor.1348.lane5.NoIndex.L005	106408.0	9.0
2192.H05b.Foot.2744.lane5.NoIndex.L005	68099.0	3.0
2192.H07b.Foot.3971.lane6.NoIndex.L006	84139.0	2.0
2192.H07b.Bathroom.Door.Knob.3846.lane2.NoIndex.L002	99438.0	1.0
2192.H04a.Hand.1903.lane6.NoIndex.L006	53835.0	1.0
2192.H01a.Nose.303.lane6.NoIndex.L006	15869.0	3.0
2192.H05b.Bedroom.Floor.2740.lane5.NoIndex.L005	71820.0	8.0
2192.H04a.Bathroom.Door.Knob.1854.lane5.NoIndex.L005	104914.0	2.0
2192.H04a.Nose.1884.lane6.NoIndex.L006	88763.0	30.0
2192.H06b.Nose.3081.lane6.NoIndex.L006	67598.0	2.0
2192.H07b.Cat.Fur.4022.lane6.NoIndex.L006	78874.0	2.0
2192.H07b.Front.Door.Knob.3845.lane2.NoIndex.L002	66980.0	1.0
2192.H07a.Hand.3778.lane6.NoIndex.L006	60541.0	13.0
2192.H01a.Hand.280.lane2.NoIndex.L002	73822.0	3.0
2192.H01a.Foot.233.lane2.NoIndex.L002	78288.0	6.0
2192.H07a.Nose.3753.lane6.NoIndex.L006	71869.0	3.0
2192.H07b.Nose.4140.lane1.NoIndex.L001	109148.0	4.0
2192.H03a.Foot.1232.lane5.NoIndex.L005	68996.0	6.0
2192.H02a.Nose.705.lane6.NoIndex.L006	63917.0	22.0
2192.H03a.Front.Door.Knob.1421.lane5.NoIndex.L005	88492.0	15.0
2192.H04a.Foot.1907.lane6.NoIndex.L006	68856.0	1.0
2192.H07b.Foot.3944.lane6.NoIndex.L006	71994.0	5.0
2192.H04a.Dog.Nose.1893.lane6.NoIndex.L006	83573.0	14.0
2192.H07b.Bedroom.Floor.4180.lane6.NoIndex.L006	69208.0	5.0
2192.H06a.Kitchen.Floor.3026.lane1.NoIndex.L001	47340.0	3.0
2192.H07b.Hand.3970.lane6.NoIndex.L006	68233.0	1.0
2192.H01a.Kitchen.Floor.2.lane1.NoIndex.L001	74383.0	12.0
2192.H06b.Hand.3253.lane6.NoIndex.L006	68556.0	2.0
2192.H03a.Foot.1406.lane6.NoIndex.L006	82057.0	39.0
2192.H02a.Nose.609.lane6.NoIndex.L006	79466.0	27.0
2192.H07b.Kitchen.Counter.3865.lane2.NoIndex.L002	99237.0	1.0
2192.H03a.Foot.1403.lane6.NoIndex.L006	67019.0	1.0
2192.H01a.Front.Door.Knob.293.lane2.NoIndex.L002	58702.0	2.0
2192.H06b.Bathroom.Door.Knob.3318.lane5.NoIndex.L005	50046.0	2.0
2192.H03a.Hand.1237.lane5.NoIndex.L005	72269.0	4.0
2192.H05b.Kitchen.Floor.2978.lane1.NoIndex.L001	60652.0	7.0
2192.H07b.Bathroom.Door.Knob.3870.lane2.NoIndex.L002	69965.0	147.0
2192.H05a.Bedroom.Floor.5003.lane6.NoIndex.L006	82716.0	12.0
2192.H05b.Front.Door.Knob.2669.lane5.NoIndex.L005	66734.0	2.0
2192.H04a.Hand.1882.lane6.NoIndex.L006	62881.0	6.0
2192.H03a.Foot.1456.lane6.NoIndex.L006	53775.0	34.0
2192.H04a.Dog.Nose.2088.lane6.NoIndex.L006	91111.0	43.0
2192.H06b.Hand.3133.lane5.NoIndex.L005	67511.0	12.0
2192.H03a.Hand.1375.lane6.NoIndex.L006	84633.0	2.0
2192.H01a.Nose.81.lane6.NoIndex.L006	121828.0	94.0
2192.H01a.Hand.37.lane1.NoIndex.L001	108848.0	6.0
2192.H05b.Hand.2791.lane5.NoIndex.L005	73125.0	6.0
2192.H06b.Hand.3154.lane5.NoIndex.L005	47153.0	1.0
2192.H04a.Hand.1855.lane6.NoIndex.L006	49835.0	5.0
2192.H04a.Foot.1934.lane6.NoIndex.L006	60736.0	8.0
2192.H03a.Foot.1430.lane6.NoIndex.L006	81018.0	61.0
2192.H03a.Hand.1282.lane6.NoIndex.L006	84555.0	13.0
2192.H07b.Hand.3871.lane6.NoIndex.L006	65133.0	1.0
2192.H05b.Foot.2483.lane6.NoIndex.L006	70955.0	3.0
2192.H07b.Foot.4088.lane6.NoIndex.L006	59122.0	42.0
2192.H06b.Hand.3229.lane6.NoIndex.L006	62152.0	1.0
2192.H04a.Dog.Nose.2058.lane6.NoIndex.L006	77995.0	2.0
2192.H07b.Hand.3874.lane6.NoIndex.L006	68094.0	1.0
2192.H05b.Kitchen.Floor.2738.lane5.NoIndex.L005	84894.0	3.0
2192.H06b.Nose.3105.lane6.NoIndex.L006	72835.0	7.0
2192.H02a.Kitchen.Light.Switch.723.lane2.NoIndex.L002	88364.0	6.0
2192.H05b.Nose.2505.lane5.NoIndex.L005	80052.0	2.0
2192.H05b.Foot.2456.lane6.NoIndex.L006	79949.0	19.0
2192.H03a.Kitchen.Counter.1417.lane5.NoIndex.L005	66107.0	5.0
2192.H03a.Foot.1256.lane5.NoIndex.L005	72297.0	2.0
2192.H05b.Foot.2747.lane5.NoIndex.L005	71716.0	8.0
2192.H05b.Kitchen.Light.Switch.2883.lane1.NoIndex.L001	45821.0	17.0
2192.H05b.Foot.2867.lane5.NoIndex.L005	76831.0	55.0
2192.H04a.Dog.Nose.1890.lane6.NoIndex.L006	89538.0	5.0
2192.H07b.Kitchen.Light.Switch.4011.lane2.NoIndex.L002	79774.0	65.0
2192.H03a.Nose.1380.lane6.NoIndex.L006	68512.0	46.0
2192.H06a.Front.Door.Knob.3029.lane1.NoIndex.L001	67368.0	8.0
2192.H07a.Foot.3656.lane6.NoIndex.L006	90335.0	13.0
2192.H04a.Dog.Nose.1968.lane6.NoIndex.L006	77898.0	4.0
2192.H07a.Foot.3728.lane6.NoIndex.L006	53302.0	10.0
2192.H03a.Bathroom.Door.Knob.1230.lane5.NoIndex.L005	128484.0	7.0
2192.H04a.Foot.2051.lane5.NoIndex.L005	81497.0	1.0
2192.H07a.Kitchen.Floor.3626.lane5.NoIndex.L005	42028.0	2.0
2192.H05a.Kitchen.Light.Switch.5002.lane1.NoIndex.L001	85755.0	1.0
2192.H07a.Kitchen.Counter.3673.lane2.NoIndex.L002	98660.0	49.0
2192.H05b.Hand.2770.lane5.NoIndex.L005	56823.0	3.0
2192.H06b.Bedroom.Floor.3220.lane2.NoIndex.L002	118215.0	5.0
2192.H01a.Foot.227.lane2.NoIndex.L002	88211.0	9.0
2192.H01a.Foot.83.lane1.NoIndex.L001	129359.0	1.0
2192.H04a.Foot.1910.lane6.NoIndex.L006	57891.0	23.0
2192.H06b.Front.Door.Knob.3197.lane2.NoIndex.L002	86235.0	9.0
2192.H03a.Front.Door.Knob.1205.lane5.NoIndex.L005	107223.0	17.0
2192.H05a.Nose.2433.lane5.NoIndex.L005	99882.0	4.0
2192.H06b.Bathroom.Door.Knob.3054.lane1.NoIndex.L001	73947.0	21.0
2192.H02a.Kitchen.Counter.697.lane2.NoIndex.L002	96897.0	6.0
2192.H03a.Bedroom.Floor.1516.lane5.NoIndex.L005	74298.0	20.0
2192.H05b.Front.Door.Knob.2885.lane1.NoIndex.L001	67682.0	48.0
2192.H04a.Dog.Foot.1916.lane6.NoIndex.L006	73792.0	34.0
2192.H04a.Kitchen.Floor.1898.lane6.NoIndex.L006	78385.0	11.0
2192.H07a.Foot.3731.lane6.NoIndex.L006	70677.0	15.0
2192.H01a.Hand.64.lane1.NoIndex.L001	81969.0	2.0
2192.H01a.Foot.329.lane2.NoIndex.L002	85092.0	12.0
2192.H04a.Bedroom.Floor.2092.lane2.NoIndex.L002	107050.0	3.0
2192.H06b.Nose.3084.lane6.NoIndex.L006	74595.0	1.0
2192.H06b.Foot.3131.lane5.NoIndex.L005	43740.0	5.0
2192.H01a.Foot.38.lane1.NoIndex.L001	88402.0	1.0
2192.H01a.Foot.206.lane2.NoIndex.L002	75333.0	3.0
2192.H05a.Foot.2435.lane6.NoIndex.L006	51861.0	13.0
2192.H07a.Foot.3635.lane6.NoIndex.L006	82687.0	3.0
2192.H03a.Nose.1473.lane6.NoIndex.L006	76232.0	5.0
2192.H04a.Nose.1929.lane6.NoIndex.L006	65866.0	5.0
2192.H05b.Hand.2986.lane5.NoIndex.L005	70455.0	1.0
2192.H07b.Bathroom.Door.Knob.3942.lane2.NoIndex.L002	69420.0	10.0
2192.H05b.Kitchen.Counter.2929.lane1.NoIndex.L001	73755.0	4.0
2192.H04a.Dog.Nose.1818.lane6.NoIndex.L006	76263.0	1.0
2192.H05b.Nose.2601.lane5.NoIndex.L005	66877.0	9.0
2192.H01a.Nose.330.lane6.NoIndex.L006	70904.0	1.0
2192.H05b.Hand.2647.lane5.NoIndex.L005	52069.0	4.0
2192.H07b.Bedroom.Floor.3964.lane2.NoIndex.L002	45938.0	20.0
2192.H06b.Kitchen.Floor.3266.lane2.NoIndex.L002	70329.0	5.0
2192.H06b.Bathroom.Door.Knob.3222.lane2.NoIndex.L002	104771.0	4.0
2192.H06b.Kitchen.Light.Switch.3075.lane1.NoIndex.L001	61932.0	2.0
2192.H04a.Dog.Foot.1964.lane6.NoIndex.L006	78699.0	2.0
2192.H03a.Hand.1213.lane5.NoIndex.L005	82278.0	1.0
2192.H03a.Foot.1310.lane6.NoIndex.L006	77022.0	53.0
2192.H05b.Hand.2674.lane5.NoIndex.L005	66320.0	1.0
2192.H01a.Foot.158.lane2.NoIndex.L002	88743.0	1.0
2192.H05b.Kitchen.Light.Switch.2859.lane1.NoIndex.L001	74784.0	2.0
2192.H05b.Foot.2816.lane5.NoIndex.L005	64338.0	4.0
2192.H04a.Dog.Nose.2112.lane6.NoIndex.L006	82706.0	8.0
2192.H05b.Hand.2866.lane5.NoIndex.L005	67492.0	1.0
2192.H06b.Foot.3206.lane6.NoIndex.L006	73621.0	15.0
2192.H01a.Hand.154.lane2.NoIndex.L002	100697.0	7.0
2192.H01a.Kitchen.Counter.49.lane1.NoIndex.L001	43118.0	1.0
2192.H04a.Bedroom.Floor.2044.lane2.NoIndex.L002	116268.0	5.0
2192.H02a.Foot.872.lane5.NoIndex.L005	56561.0	6.0
2192.H01a.Nose.129.lane6.NoIndex.L006	49356.0	5.0
2192.H04a.Kitchen.Counter.1873.lane6.NoIndex.L006	93821.0	1.0
2192.H07a.Nose.3729.lane6.NoIndex.L006	66720.0	3.0
2192.H05b.Kitchen.Counter.2713.lane5.NoIndex.L005	82792.0	55.0
2192.H05b.Hand.2503.lane6.NoIndex.L006	73592.0	7.0
2192.H03a.Kitchen.Light.Switch.1347.lane5.NoIndex.L005	95911.0	3.0
2192.H04a.Foot.1931.lane6.NoIndex.L006	86226.0	9.0
2192.H06b.Hand.3322.lane6.NoIndex.L006	72153.0	5.0
2192.H02a.Kitchen.Floor.722.lane2.NoIndex.L002	79586.0	60.0
2192.H07a.Front.Door.Knob.3749.lane2.NoIndex.L002	105890.0	47.0
2192.H07b.Hand.4183.lane6.NoIndex.L006	85803.0	1.0
2192.H01a.Hand.322.lane2.NoIndex.L002	78931.0	3.0
2192.H05b.Hand.2455.lane6.NoIndex.L006	56704.0	2.0
2192.H03a.Foot.1502.lane6.NoIndex.L006	73921.0	27.0
2192.H01a.Bedroom.Floor.4.lane1.NoIndex.L001	83053.0	15.0
2192.H03a.Nose.1503.lane6.NoIndex.L006	66339.0	2.0
2192.H05b.Nose.2628.lane5.NoIndex.L005	85817.0	2.0
2192.H07b.Foot.4016.lane6.NoIndex.L006	75867.0	24.0
2192.H06b.Kitchen.Counter.3049.lane1.NoIndex.L001	78454.0	1.0
2192.H07b.Cat.Fur.3974.lane6.NoIndex.L006	70649.0	1.0
2192.H03a.Kitchen.Floor.1514.lane5.NoIndex.L005	85021.0	44.0
2192.H01a.Kitchen.Floor.50.lane1.NoIndex.L001	82103.0	19.0
2192.H06b.Nose.3201.lane6.NoIndex.L006	74424.0	16.0
2192.H06b.Kitchen.Floor.3218.lane2.NoIndex.L002	91393.0	31.0
2192.H02a.Kitchen.Floor.794.lane2.NoIndex.L002	89217.0	22.0
2192.H01a.Nose.300.lane6.NoIndex.L006	50292.0	27.0
2192.H06b.Bathroom.Door.Knob.3078.lane1.NoIndex.L001	69686.0	1.0
2192.H04a.Dog.Foot.1844.lane6.NoIndex.L006	71310.0	33.0
2192.H03a.Hand.1327.lane6.NoIndex.L006	87344.0	1.0
2192.H06b.Foot.3275.lane6.NoIndex.L006	77652.0	28.0
2192.H01a.Kitchen.Floor.266.lane2.NoIndex.L002	73818.0	32.0
2192.H01a.Bedroom.Floor.148.lane1.NoIndex.L001	111227.0	13.0
2192.H01a.Kitchen.Counter.313.lane2.NoIndex.L002	61587.0	1.0
2192.H01a.Hand.304.lane2.NoIndex.L002	94066.0	8.0
2192.H07b.Front.Door.Knob.4157.lane6.NoIndex.L006	63589.0	6.0
2192.H03a.Hand.1255.lane5.NoIndex.L005	68165.0	5.0
2192.H03a.Nose.1263.lane6.NoIndex.L006	54617.0	3.0
2192.H06b.Foot.3062.lane5.NoIndex.L005	72046.0	5.0
2192.H07a.Hand.3754.lane6.NoIndex.L006	86670.0	11.0
2192.H07b.Kitchen.Counter.4129.lane6.NoIndex.L006	54202.0	97.0
2192.H07a.Bedroom.Floor.3676.lane2.NoIndex.L002	87920.0	7.0
2192.H06b.Front.Door.Knob.3365.lane5.NoIndex.L005	66595.0	7.0
2192.H03a.Hand.1309.lane6.NoIndex.L006	90776.0	6.0
2192.H04a.Dog.Nose.2016.lane5.NoIndex.L005	58963.0	7.0
2192.H01a.Hand.157.lane2.NoIndex.L002	79533.0	1.0
2192.H04a.Dog.Foot.2111.lane6.NoIndex.L006	65491.0	1.0
2192.H06b.Bedroom.Floor.3196.lane2.NoIndex.L002	100920.0	3.0
2192.H03a.Hand.1303.lane6.NoIndex.L006	79305.0	3.0
2192.H02a.Kitchen.Light.Switch.819.lane2.NoIndex.L002	60911.0	2.0
2192.H01a.Bedroom.Floor.268.lane2.NoIndex.L002	55296.0	1.0
2192.H07b.Foot.4064.lane6.NoIndex.L006	74524.0	3.0
2192.H04a.Dog.Foot.2105.lane6.NoIndex.L006	82614.0	21.0
2192.H07a.Nose.3780.lane1.NoIndex.L001	84739.0	8.0
2192.H06b.Nose.3321.lane6.NoIndex.L006	75847.0	2.0
2192.H06b.Bathroom.Door.Knob.3270.lane2.NoIndex.L002	80468.0	1.0
2192.H04a.Nose.1815.lane6.NoIndex.L006	32342.0	4.0
2192.H05b.Kitchen.Floor.2546.lane5.NoIndex.L005	64361.0	6.0
2192.H01a.Kitchen.Counter.25.lane1.NoIndex.L001	81020.0	10.0
2192.H01a.Nose.249.lane6.NoIndex.L006	64249.0	36.0
2192.H05b.Kitchen.Floor.2714.lane5.NoIndex.L005	71733.0	16.0
2192.H05b.Foot.2915.lane5.NoIndex.L005	54330.0	12.0
2192.H02a.Nose.825.lane6.NoIndex.L006	81175.0	23.0
2192.H04a.Hand.1906.lane6.NoIndex.L006	74499.0	27.0
2192.H03a.Bathroom.Door.Knob.1254.lane5.NoIndex.L005	89571.0	1.0
2192.H07b.Hand.4087.lane6.NoIndex.L006	75663.0	9.0
2192.H05b.Nose.2844.lane5.NoIndex.L005	68080.0	2.0
2192.H05b.Kitchen.Counter.2785.lane6.NoIndex.L006	61601.0	2.0
