	N	N_genus
894.MR272.lane3.NoIndex.L003	17718.0	612.0
894.UY90.lane3.NoIndex.L003	26475.0	268.0
894.MR312.lane3.NoIndex.L003	25548.0	174.0
894.UY933.lane3.NoIndex.L003	21666.0	35.0
894.MR313.lane3.NoIndex.L003	13582.0	475.0
894.YY1624.lane5.NoIndex.L005	23461.0	562.0
894.C1495.lane5.NoIndex.L005	39326.0	44.0
894.C1471.lane5.NoIndex.L005	33144.0	188.0
894.C1510.lane5.NoIndex.L005	32322.0	566.0
894.UY1338.lane5.NoIndex.L005	29539.0	865.0
894.C1478.lane5.NoIndex.L005	29268.0	542.0
894.UY1378.lane5.NoIndex.L005	43651.0	280.0
894.MR331.lane3.NoIndex.L003	23820.0	2140.0
894.OS452.lane3.NoIndex.L003	26896.0	86.0
894.MR204.lane3.NoIndex.L003	22022.0	35.0
894.MR210.lane3.NoIndex.L003	25010.0	81.0
894.OS581.lane3.NoIndex.L003	23025.0	392.0
894.MR275.lane3.NoIndex.L003	20170.0	331.0
894.MR320.lane3.NoIndex.L003	23027.0	156.0
894.OR377.lane3.NoIndex.L003	27173.0	134.0
894.MR324.lane3.NoIndex.L003	19903.0	95.0
894.OS569.lane3.NoIndex.L003	24837.0	16.0
894.MR209.lane3.NoIndex.L003	21549.0	26.0
894.SV1732.lane5.NoIndex.L005	32908.0	121.0
894.MR237.lane3.NoIndex.L003	25306.0	76.0
894.OS1709.lane5.NoIndex.L005	26239.0	69.0
894.OS565.lane3.NoIndex.L003	21747.0	7.0
894.MR321.lane3.NoIndex.L003	22786.0	503.0
894.MR522.lane3.NoIndex.L003	22016.0	71.0
894.MR277.lane3.NoIndex.L003	21603.0	462.0
894.OS544.lane3.NoIndex.L003	19283.0	115.0
894.YY1822.lane5.NoIndex.L005	28958.0	136.0
894.YY986.lane5.NoIndex.L005	24708.0	3785.0
894.UY1781.lane5.NoIndex.L005	35863.0	269.0
894.YY1645.lane5.NoIndex.L005	21066.0	3428.0
894.YY1120.lane5.NoIndex.L005	27837.0	162.0
894.YY1199.lane5.NoIndex.L005	26877.0	216.0
894.YY1642.lane5.NoIndex.L005	32479.0	126.0
894.SV1750.lane5.NoIndex.L005	26414.0	4.0
894.C1494.lane5.NoIndex.L005	34405.0	71.0
894.SV1279.lane5.NoIndex.L005	39540.0	564.0
894.YY1099.lane5.NoIndex.L005	29990.0	240.0
894.GV1905.lane2.NoIndex.L002	47803.0	193.0
894.C1473.lane5.NoIndex.L005	36778.0	3.0
894.UY66.lane3.NoIndex.L003	30073.0	4534.0
894.GV1662.lane5.NoIndex.L005	27862.0	28.0
894.YY1806.lane5.NoIndex.L005	29986.0	573.0
894.YY1821.lane5.NoIndex.L005	30163.0	147.0
894.F1447.lane5.NoIndex.L005	31475.0	8.0
894.OS579.lane3.NoIndex.L003	26884.0	287.0
894.MR520.lane3.NoIndex.L003	23089.0	55.0
894.OS1940.lane2.NoIndex.L002	54443.0	404.0
894.OS1248.lane5.NoIndex.L005	40971.0	1777.0
894.UY1361.lane5.NoIndex.L005	33634.0	672.0
894.SV2008.lane2.NoIndex.L002	45550.0	773.0
894.OS1968.lane2.NoIndex.L002	43017.0	235.0
894.OS1970.lane2.NoIndex.L002	35383.0	208.0
894.UY163.lane3.NoIndex.L003	19958.0	1664.0
894.UY1330.lane5.NoIndex.L005	44449.0	611.0
894.YY996.lane5.NoIndex.L005	33912.0	403.0
894.UY65.lane3.NoIndex.L003	26785.0	782.0
894.UY151.lane3.NoIndex.L003	19315.0	145.0
894.UY171.lane3.NoIndex.L003	20126.0	236.0
894.MR269.lane3.NoIndex.L003	20609.0	326.0
894.SV1526.lane5.NoIndex.L005	28287.0	159.0
894.YY1606.lane5.NoIndex.L005	44260.0	3335.0
894.SV1388.lane5.NoIndex.L005	39850.0	1327.0
894.C1507.lane5.NoIndex.L005	33303.0	365.0
894.SV1271.lane5.NoIndex.L005	36099.0	58.0
894.YY1647.lane5.NoIndex.L005	27379.0	874.0
894.YY1655.lane5.NoIndex.L005	28110.0	5408.0
894.OS1249.lane5.NoIndex.L005	40933.0	688.0
894.SV1744.lane5.NoIndex.L005	24562.0	2203.0
894.SV2011.lane2.NoIndex.L002	52860.0	53.0
894.OS1923.lane2.NoIndex.L002	64460.0	89.0
894.OR422.lane3.NoIndex.L003	28366.0	210.0
894.MR214.lane3.NoIndex.L003	26898.0	109.0
894.MR202.lane3.NoIndex.L003	24379.0	227.0
894.MR221.lane3.NoIndex.L003	28986.0	71.0
894.UY647.lane3.NoIndex.L003	20181.0	664.0
894.MR215.lane3.NoIndex.L003	19656.0	437.0
894.OR386.lane3.NoIndex.L003	13693.0	150.0
894.UY688.lane3.NoIndex.L003	27573.0	418.0
894.MR280.lane3.NoIndex.L003	22368.0	914.0
894.OS453.lane3.NoIndex.L003	22690.0	99.0
894.MR323.lane3.NoIndex.L003	19543.0	42.0
894.MR199.lane3.NoIndex.L003	23557.0	130.0
894.MR238.lane3.NoIndex.L003	22167.0	777.0
894.OR378.lane3.NoIndex.L003	21967.0	135.0
894.OS547.lane3.NoIndex.L003	25330.0	109.0
894.UY666.lane3.NoIndex.L003	17694.0	1112.0
894.MR308.lane3.NoIndex.L003	21316.0	42.0
894.OR389.lane3.NoIndex.L003	28545.0	195.0
894.MR256.lane3.NoIndex.L003	17834.0	3086.0
894.MR232.lane3.NoIndex.L003	23262.0	202.0
894.OS567.lane3.NoIndex.L003	23591.0	135.0
894.OR425.lane3.NoIndex.L003	25693.0	216.0
894.OR429.lane3.NoIndex.L003	31561.0	205.0
894.UY126.lane3.NoIndex.L003	21812.0	93.0
894.MR235.lane3.NoIndex.L003	19829.0	634.0
894.MR316.lane3.NoIndex.L003	22903.0	115.0
894.MR270.lane3.NoIndex.L003	20837.0	147.0
894.MR183.lane3.NoIndex.L003	20693.0	175.0
894.YY1585.lane5.NoIndex.L005	49675.0	112.0
894.F1438.lane5.NoIndex.L005	42745.0	325.0
894.C1488.lane5.NoIndex.L005	41286.0	100.0
894.SV1758.lane5.NoIndex.L005	41646.0	540.0
894.YY1202.lane5.NoIndex.L005	31171.0	56.0
894.UY1371.lane5.NoIndex.L005	37232.0	22.0
894.UY1788.lane5.NoIndex.L005	40238.0	49.0
894.SV1397.lane5.NoIndex.L005	37528.0	82.0
894.YY1818.lane5.NoIndex.L005	35130.0	117.0
894.YY1191.lane5.NoIndex.L005	23479.0	74.0
894.F1556.lane5.NoIndex.L005	40412.0	178.0
894.YY1105.lane5.NoIndex.L005	30250.0	525.0
894.C1485.lane5.NoIndex.L005	22970.0	10.0
894.YY1075.lane5.NoIndex.L005	39772.0	113.0
894.YY1175.lane5.NoIndex.L005	32218.0	224.0
894.OS549.lane3.NoIndex.L003	21999.0	312.0
894.OS578.lane3.NoIndex.L003	25389.0	58.0
894.OS566.lane3.NoIndex.L003	23137.0	54.0
894.YY1090.lane5.NoIndex.L005	21036.0	176.0
894.UY1331.lane5.NoIndex.L005	30237.0	47.0
894.SV1389.lane5.NoIndex.L005	38856.0	62.0
894.OS540.lane3.NoIndex.L003	27184.0	195.0
894.MR244.lane3.NoIndex.L003	14717.0	407.0
894.MR220.lane3.NoIndex.L003	21482.0	316.0
894.OS526.lane3.NoIndex.L003	23344.0	53.0
894.SL869.lane3.NoIndex.L003	29005.0	1651.0
894.MR188.lane3.NoIndex.L003	23458.0	100.0
894.OS637.lane3.NoIndex.L003	24643.0	264.0
894.OR398.lane3.NoIndex.L003	28779.0	151.0
894.MR239.lane3.NoIndex.L003	21523.0	897.0
894.MR194.lane3.NoIndex.L003	19902.0	4286.0
894.OS1930.lane2.NoIndex.L002	53557.0	266.0
894.UY696.lane3.NoIndex.L003	30496.0	784.0
894.MR306.lane3.NoIndex.L003	22995.0	656.0
894.OR380.lane3.NoIndex.L003	22754.0	43.0
894.OR400.lane3.NoIndex.L003	22783.0	80.0
894.MR299.lane3.NoIndex.L003	25766.0	705.0
894.F1439.lane5.NoIndex.L005	40180.0	217.0
894.OS810.lane3.NoIndex.L003	26554.0	3403.0
894.UY699.lane3.NoIndex.L003	33851.0	235.0
894.OR374.lane3.NoIndex.L003	19479.0	18.0
894.MR189.lane3.NoIndex.L003	21643.0	105.0
894.MR234.lane3.NoIndex.L003	33621.0	163.0
894.MR218.lane3.NoIndex.L003	26154.0	115.0
894.OR358.lane3.NoIndex.L003	54873.0	787.0
894.C1491.lane5.NoIndex.L005	42533.0	329.0
894.MR208.lane3.NoIndex.L003	26663.0	416.0
894.OR368.lane3.NoIndex.L003	18770.0	12.0
894.OR375.lane3.NoIndex.L003	21696.0	436.0
894.C1508.lane5.NoIndex.L005	31860.0	92.0
894.OS539.lane3.NoIndex.L003	28533.0	123.0
894.UY61.lane3.NoIndex.L003	25806.0	7374.0
894.SL816.lane3.NoIndex.L003	26423.0	1694.0
894.OR402.lane3.NoIndex.L003	50973.0	472.0
894.MR297.lane3.NoIndex.L003	23334.0	3275.0
894.F1459.lane5.NoIndex.L005	43554.0	151.0
894.SV1314.lane5.NoIndex.L005	48616.0	800.0
894.SV1775.lane5.NoIndex.L005	41627.0	498.0
894.F1564.lane5.NoIndex.L005	43437.0	566.0
894.C1486.lane5.NoIndex.L005	43563.0	1242.0
894.C1482.lane5.NoIndex.L005	39634.0	22.0
894.OS1704.lane5.NoIndex.L005	33673.0	235.0
894.UY47.lane3.NoIndex.L003	16351.0	2129.0
894.OS442.lane3.NoIndex.L003	28177.0	21.0
894.GV1660.lane5.NoIndex.L005	28032.0	157.0
894.OS438.lane3.NoIndex.L003	25686.0	73.0
894.UY140.lane3.NoIndex.L003	22611.0	341.0
894.OS553.lane3.NoIndex.L003	23989.0	448.0
894.SV1311.lane5.NoIndex.L005	46883.0	4803.0
894.OS590.lane3.NoIndex.L003	14404.0	480.0
894.OS633.lane3.NoIndex.L003	24217.0	543.0
894.OS582.lane3.NoIndex.L003	21903.0	146.0
894.UY694.lane3.NoIndex.L003	28601.0	126.0
894.YY1819.lane5.NoIndex.L005	32202.0	102.0
894.F1553.lane5.NoIndex.L005	44608.0	598.0
894.UY1793.lane5.NoIndex.L005	37480.0	172.0
894.OS756.lane3.NoIndex.L003	26106.0	2632.0
894.OS470.lane3.NoIndex.L003	21216.0	106.0
894.OR369.lane3.NoIndex.L003	26152.0	261.0
894.OS473.lane3.NoIndex.L003	26292.0	1723.0
894.OS592.lane3.NoIndex.L003	20407.0	1100.0
894.YY1122.lane5.NoIndex.L005	19333.0	3.0
894.SV1302.lane5.NoIndex.L005	45031.0	414.0
894.C1509.lane5.NoIndex.L005	36049.0	5550.0
894.YY974.lane5.NoIndex.L005	35212.0	383.0
894.UY73.lane3.NoIndex.L003	19073.0	4778.0
894.SV1530.lane5.NoIndex.L005	26426.0	2.0
894.GV1892.lane2.NoIndex.L002	49935.0	765.0
894.OS1935.lane2.NoIndex.L002	56025.0	3982.0
894.OS1956.lane2.NoIndex.L002	55191.0	466.0
894.OS1934.lane2.NoIndex.L002	57312.0	120.0
894.SV2005.lane2.NoIndex.L002	54888.0	493.0
894.OS1943.lane2.NoIndex.L002	59558.0	278.0
894.SV2004.lane2.NoIndex.L002	49132.0	507.0
894.OS1957.lane2.NoIndex.L002	52791.0	60.0
894.GV1889.lane2.NoIndex.L002	53080.0	910.0
894.GV1893.lane2.NoIndex.L002	54686.0	83.0
894.SV1997.lane2.NoIndex.L002	53244.0	837.0
894.UY17.lane3.NoIndex.L003	20608.0	667.0
894.SL874.lane3.NoIndex.L003	24785.0	7450.0
894.UY155.lane3.NoIndex.L003	20057.0	4480.0
894.UY168.lane3.NoIndex.L003	19004.0	802.0
894.UY169.lane3.NoIndex.L003	19521.0	1177.0
894.OR360.lane3.NoIndex.L003	18211.0	359.0
894.UY62.lane3.NoIndex.L003	29242.0	4835.0
894.OR363.lane3.NoIndex.L003	20237.0	273.0
894.UY650.lane3.NoIndex.L003	21017.0	2640.0
894.UY125.lane3.NoIndex.L003	23737.0	2240.0
894.UY733.lane3.NoIndex.L003	28239.0	615.0
894.UY790.lane3.NoIndex.L003	20795.0	1556.0
894.UY7.lane3.NoIndex.L003	26624.0	1705.0
894.UY11.lane3.NoIndex.L003	16305.0	1745.0
894.UY652.lane3.NoIndex.L003	18755.0	491.0
894.UY2.lane3.NoIndex.L003	24799.0	3967.0
894.UY12.lane3.NoIndex.L003	23935.0	6263.0
894.UY113.lane3.NoIndex.L003	26240.0	3355.0
894.UY76.lane3.NoIndex.L003	21687.0	4830.0
894.UY722.lane3.NoIndex.L003	19481.0	7701.0
894.UY727.lane3.NoIndex.L003	24795.0	131.0
894.OR418.lane3.NoIndex.L003	23659.0	856.0
894.OR405.lane3.NoIndex.L003	23730.0	804.0
894.SV1307.lane5.NoIndex.L005	42058.0	92.0
894.YY1185.lane5.NoIndex.L005	31296.0	312.0
894.UY1328.lane5.NoIndex.L005	29799.0	584.0
894.SV1310.lane5.NoIndex.L005	39604.0	697.0
894.F1428.lane5.NoIndex.L005	31279.0	767.0
894.SV1759.lane5.NoIndex.L005	25391.0	852.0
894.SV1753.lane5.NoIndex.L005	33332.0	1670.0
894.SV1752.lane5.NoIndex.L005	27415.0	2198.0
894.UY1336.lane5.NoIndex.L005	37233.0	2179.0
894.YY1582.lane5.NoIndex.L005	32306.0	1894.0
894.UY1347.lane5.NoIndex.L005	36098.0	792.0
894.OS1222.lane5.NoIndex.L005	28919.0	243.0
894.F1437.lane5.NoIndex.L005	31171.0	1103.0
894.YY1193.lane5.NoIndex.L005	30543.0	426.0
894.YY1118.lane5.NoIndex.L005	31050.0	627.0
894.F1435.lane5.NoIndex.L005	29291.0	715.0
894.SV1317.lane5.NoIndex.L005	40227.0	4954.0
894.OS1232.lane5.NoIndex.L005	40657.0	1461.0
894.OS1690.lane5.NoIndex.L005	31585.0	9646.0
894.GV1667.lane5.NoIndex.L005	30127.0	8838.0
894.F1432.lane5.NoIndex.L005	37062.0	44.0
894.GV1673.lane5.NoIndex.L005	28728.0	4070.0
894.YY1653.lane5.NoIndex.L005	30484.0	6228.0
894.UY1353.lane5.NoIndex.L005	30174.0	721.0
894.YY1577.lane5.NoIndex.L005	41066.0	248.0
894.OS1689.lane5.NoIndex.L005	29298.0	6560.0
894.OS1679.lane5.NoIndex.L005	29974.0	2445.0
894.GV1656.lane5.NoIndex.L005	29316.0	6765.0
894.SV1313.lane5.NoIndex.L005	45622.0	1440.0
894.YY1855.lane2.NoIndex.L002	46201.0	412.0
894.YY1870.lane2.NoIndex.L002	46590.0	805.0
894.SL836.lane3.NoIndex.L003	25234.0	6768.0
894.MR951.lane3.NoIndex.L003	46043.0	2017.0
894.YY959.lane3.NoIndex.L003	25629.0	8876.0
894.MR945.lane3.NoIndex.L003	27431.0	3055.0
894.MR946.lane3.NoIndex.L003	25305.0	6704.0
894.SL830.lane3.NoIndex.L003	23429.0	2496.0
894.UY1385.lane5.NoIndex.L005	30845.0	587.0
894.F1563.lane5.NoIndex.L005	33526.0	717.0
894.YY1077.lane5.NoIndex.L005	24163.0	193.0
894.YY1065.lane5.NoIndex.L005	29354.0	2536.0
894.YY1602.lane5.NoIndex.L005	35778.0	911.0
894.UY1374.lane5.NoIndex.L005	29916.0	294.0
894.SV1544.lane5.NoIndex.L005	34756.0	3997.0
894.YY1072.lane5.NoIndex.L005	28885.0	1772.0
894.YY1572.lane5.NoIndex.L005	31827.0	897.0
894.YY997.lane5.NoIndex.L005	37293.0	1891.0
894.F1570.lane5.NoIndex.L005	36270.0	1454.0
894.YY1137.lane5.NoIndex.L005	30070.0	536.0
894.UY1381.lane5.NoIndex.L005	36071.0	596.0
894.OS1250.lane5.NoIndex.L005	37624.0	441.0
894.YY1576.lane5.NoIndex.L005	30052.0	357.0
894.YY1151.lane5.NoIndex.L005	27918.0	215.0
894.SV1543.lane5.NoIndex.L005	34187.0	867.0
894.YY1084.lane5.NoIndex.L005	33448.0	301.0
894.GV1059.lane5.NoIndex.L005	25516.0	573.0
894.YY1101.lane5.NoIndex.L005	30119.0	323.0
894.UY1373.lane5.NoIndex.L005	39529.0	624.0
894.F1568.lane5.NoIndex.L005	27544.0	664.0
894.F1566.lane5.NoIndex.L005	35351.0	2344.0
894.SV1393.lane5.NoIndex.L005	38999.0	1916.0
894.UY1790.lane5.NoIndex.L005	33380.0	1932.0
894.UY1791.lane5.NoIndex.L005	24983.0	62.0
894.YY1571.lane5.NoIndex.L005	34482.0	2583.0
894.GV1017.lane5.NoIndex.L005	36888.0	87.0
894.GV1048.lane5.NoIndex.L005	30267.0	4144.0
894.F1554.lane5.NoIndex.L005	33363.0	886.0
894.YY1093.lane5.NoIndex.L005	24009.0	426.0
894.YY1574.lane5.NoIndex.L005	30361.0	919.0
894.SV1740.lane5.NoIndex.L005	31428.0	22.0
894.UY1798.lane5.NoIndex.L005	27630.0	109.0
894.UY1376.lane5.NoIndex.L005	28822.0	657.0
894.GV1014.lane5.NoIndex.L005	29347.0	34.0
894.GV1031.lane5.NoIndex.L005	31528.0	101.0
894.UY1340.lane5.NoIndex.L005	33175.0	1113.0
894.C1497.lane5.NoIndex.L005	31488.0	418.0
894.YY1147.lane5.NoIndex.L005	30757.0	52.0
894.YY1096.lane5.NoIndex.L005	25325.0	131.0
894.GV1004.lane5.NoIndex.L005	43519.0	2864.0
894.YY956.lane3.NoIndex.L003	23672.0	3372.0
894.MR948.lane3.NoIndex.L003	22463.0	3247.0
894.SL832.lane3.NoIndex.L003	21266.0	421.0
894.SL827.lane3.NoIndex.L003	21075.0	651.0
894.SL838.lane3.NoIndex.L003	21709.0	5152.0
894.SL835.lane3.NoIndex.L003	24297.0	632.0
894.SL839.lane3.NoIndex.L003	22360.0	1442.0
894.SL867.lane3.NoIndex.L003	22635.0	278.0
894.YY993.lane5.NoIndex.L005	35971.0	377.0
894.GV1062.lane5.NoIndex.L005	26207.0	154.0
894.UY1372.lane5.NoIndex.L005	33200.0	711.0
894.F1555.lane5.NoIndex.L005	37983.0	1033.0
894.GV1057.lane5.NoIndex.L005	27757.0	152.0
894.GV1058.lane5.NoIndex.L005	21041.0	70.0
894.YY1089.lane5.NoIndex.L005	22401.0	70.0
894.SV1546.lane5.NoIndex.L005	38661.0	623.0
894.UY1792.lane5.NoIndex.L005	25437.0	231.0
894.UY1358.lane5.NoIndex.L005	39966.0	398.0
894.YY1087.lane5.NoIndex.L005	29819.0	1186.0
894.YY1839.lane2.NoIndex.L002	61917.0	68.0
894.OS1914.lane2.NoIndex.L002	56841.0	718.0
894.SV1991.lane2.NoIndex.L002	50434.0	278.0
894.OS1916.lane2.NoIndex.L002	57177.0	5671.0
894.OS1918.lane2.NoIndex.L002	46798.0	230.0
894.YY1832.lane2.NoIndex.L002	48901.0	5580.0
894.YY1835.lane2.NoIndex.L002	29214.0	1092.0
894.YY1859.lane2.NoIndex.L002	58339.0	440.0
894.YY1826.lane2.NoIndex.L002	56840.0	569.0
894.Arm1986.lane2.NoIndex.L002	53641.0	94.0
894.OS1964.lane2.NoIndex.L002	55492.0	21.0
894.GV1908.lane2.NoIndex.L002	48214.0	2114.0
894.YY1873.lane2.NoIndex.L002	49674.0	3635.0
894.GV1883.lane2.NoIndex.L002	46688.0	567.0
894.YY1844.lane2.NoIndex.L002	52027.0	6773.0
894.OS1919.lane2.NoIndex.L002	40176.0	192.0
894.YY1860.lane2.NoIndex.L002	42737.0	1567.0
894.YY1838.lane2.NoIndex.L002	51515.0	595.0
894.OS1955.lane2.NoIndex.L002	54370.0	54.0
894.YY1876.lane2.NoIndex.L002	50252.0	868.0
894.YY1864.lane2.NoIndex.L002	38491.0	4927.0
894.YY1854.lane2.NoIndex.L002	46552.0	17761.0
894.GV1909.lane2.NoIndex.L002	44344.0	436.0
894.OS1965.lane2.NoIndex.L002	47097.0	2.0
894.YY1861.lane2.NoIndex.L002	48079.0	1278.0
894.Arm1978.lane2.NoIndex.L002	53551.0	199.0
894.GV1885.lane2.NoIndex.L002	48253.0	3785.0
894.GV1888.lane2.NoIndex.L002	44035.0	543.0
894.SV2000.lane2.NoIndex.L002	48890.0	95.0
894.SV2003.lane2.NoIndex.L002	44696.0	556.0
894.YY1858.lane2.NoIndex.L002	166525.0	16625.0
894.GV1878.lane2.NoIndex.L002	36448.0	19249.0
894.YY1825.lane2.NoIndex.L002	36919.0	413.0
894.YY1874.lane2.NoIndex.L002	49628.0	2466.0
894.UY653.lane3.NoIndex.L003.bis	25828.0	3658.0
894.MR236.lane3.NoIndex.L003	16620.0	107.0
894.UY77.lane3.NoIndex.L003	23586.0	3861.0
894.OR385.lane3.NoIndex.L003	22011.0	137.0
894.UY672.lane3.NoIndex.L003	29010.0	84.0
894.UY160.lane3.NoIndex.L003	17356.0	1603.0
894.UY674.lane3.NoIndex.L003	26226.0	7411.0
894.UY96.lane3.NoIndex.L003	23578.0	804.0
894.OS814.lane3.NoIndex.L003	22174.0	1769.0
894.UY804.lane3.NoIndex.L003	22178.0	1142.0
894.SL821.lane3.NoIndex.L003	18907.0	2765.0
894.OS751.lane3.NoIndex.L003	29260.0	537.0
894.UY122.lane3.NoIndex.L003	21930.0	1910.0
894.OS812.lane3.NoIndex.L003	24170.0	766.0
894.UY794.lane3.NoIndex.L003	28202.0	67.0
894.SL848.lane3.NoIndex.L003	35270.0	499.0
894.OR411.lane3.NoIndex.L003	27973.0	659.0
894.OS749.lane3.NoIndex.L003	23501.0	114.0
894.UY793.lane3.NoIndex.L003	25547.0	3530.0
894.OS746.lane3.NoIndex.L003	28269.0	5128.0
894.UY110.lane3.NoIndex.L003	21660.0	2660.0
894.UY762.lane3.NoIndex.L003	32371.0	547.0
894.MR287.lane3.NoIndex.L003	16919.0	622.0
894.MR304.lane3.NoIndex.L003	26617.0	452.0
894.OR388.lane3.NoIndex.L003	26513.0	736.0
894.OS755.lane3.NoIndex.L003	21770.0	125.0
894.OS734.lane3.NoIndex.L003	25013.0	446.0
894.OS757.lane3.NoIndex.L003	31142.0	3521.0
894.UY134.lane3.NoIndex.L003	22413.0	2135.0
894.OR407.lane3.NoIndex.L003	22873.0	127.0
894.UY68.lane3.NoIndex.L003	26716.0	4648.0
894.UY137.lane3.NoIndex.L003	31771.0	468.0
894.UY139.lane3.NoIndex.L003	25238.0	1484.0
894.UY121.lane3.NoIndex.L003	23073.0	2444.0
894.OR357.lane3.NoIndex.L003	18873.0	2094.0
894.UY673.lane3.NoIndex.L003	32843.0	2792.0
894.OR383.lane3.NoIndex.L003	22430.0	427.0
894.OR430.lane3.NoIndex.L003	20776.0	390.0
894.UY108.lane3.NoIndex.L003	22437.0	2761.0
894.UY116.lane3.NoIndex.L003	24176.0	1770.0
894.UY769.lane3.NoIndex.L003	21629.0	455.0
894.UY664.lane3.NoIndex.L003	25474.0	3542.0
894.OS748.lane3.NoIndex.L003	26793.0	496.0
894.UY766.lane3.NoIndex.L003	25851.0	1669.0
894.UY767.lane3.NoIndex.L003	28994.0	326.0
894.UY161.lane3.NoIndex.L003	19509.0	805.0
894.OS570.lane3.NoIndex.L003	25210.0	2494.0
894.OS759.lane3.NoIndex.L003	26245.0	1785.0
894.UY118.lane3.NoIndex.L003	12319.0	1011.0
894.OS576.lane3.NoIndex.L003	20091.0	986.0
894.UY107.lane3.NoIndex.L003	34780.0	5994.0
894.OS530.lane3.NoIndex.L003	23635.0	523.0
894.OS758.lane3.NoIndex.L003	27133.0	33.0
894.MR230.lane3.NoIndex.L003	20217.0	305.0
894.UY131.lane3.NoIndex.L003	25999.0	500.0
894.UY72.lane3.NoIndex.L003	14232.0	694.0
894.MR291.lane3.NoIndex.L003	27246.0	461.0
894.UY796.lane3.NoIndex.L003	22251.0	2076.0
894.UY639.lane3.NoIndex.L003	21130.0	2683.0
894.UY133.lane3.NoIndex.L003	23448.0	1076.0
894.MR273.lane3.NoIndex.L003	20036.0	779.0
894.UY799.lane3.NoIndex.L003	21344.0	380.0
894.OR345.lane3.NoIndex.L003	26506.0	619.0
894.UY105.lane3.NoIndex.L003	23150.0	4362.0
894.UY112.lane3.NoIndex.L003	26727.0	4444.0
894.UY101.lane3.NoIndex.L003	25436.0	4102.0
894.UY710.lane3.NoIndex.L003	29724.0	322.0
894.SL844.lane3.NoIndex.L003	26993.0	5547.0
894.UY792.lane3.NoIndex.L003	22490.0	5552.0
894.UY778.lane3.NoIndex.L003	24776.0	389.0
894.MR226.lane3.NoIndex.L003	21035.0	1896.0
894.UY135.lane3.NoIndex.L003	35063.0	4257.0
894.UY166.lane3.NoIndex.L003	17839.0	1290.0
894.OR408.lane3.NoIndex.L003	24369.0	281.0
894.OR412.lane3.NoIndex.L003	23070.0	394.0
894.OS525.lane3.NoIndex.L003	22519.0	1450.0
894.UY92.lane3.NoIndex.L003	21534.0	4336.0
894.UY138.lane3.NoIndex.L003	21970.0	679.0
894.UY149.lane3.NoIndex.L003	18425.0	6930.0
894.UY123.lane3.NoIndex.L003	26876.0	1224.0
894.OR414.lane3.NoIndex.L003	24261.0	115.0
894.OR417.lane3.NoIndex.L003	20072.0	43.0
894.OS747.lane3.NoIndex.L003	23319.0	5631.0
894.MR274.lane3.NoIndex.L003	15679.0	196.0
894.UY693.lane3.NoIndex.L003	27988.0	1824.0
894.MR250.lane3.NoIndex.L003	22512.0	121.0
894.UY676.lane3.NoIndex.L003	23116.0	2528.0
894.UY675.lane3.NoIndex.L003	30928.0	8654.0
894.UY765.lane3.NoIndex.L003	25959.0	101.0
894.UY94.lane3.NoIndex.L003	20177.0	2657.0
894.MR266.lane3.NoIndex.L003	21987.0	1016.0
894.MR258.lane3.NoIndex.L003	23447.0	202.0
894.MR950.lane3.NoIndex.L003	31450.0	548.0
894.OR342.lane3.NoIndex.L003	17963.0	693.0
894.UY82.lane3.NoIndex.L003	25472.0	3481.0
894.OR336.lane3.NoIndex.L003	24133.0	52.0
894.OR413.lane3.NoIndex.L003	26482.0	612.0
894.OR391.lane3.NoIndex.L003	16634.0	27.0
894.OR415.lane3.NoIndex.L003	20764.0	427.0
894.UY764.lane3.NoIndex.L003	28098.0	35.0
894.UY70.lane3.NoIndex.L003	23554.0	507.0
894.UY925.lane3.NoIndex.L003	23512.0	38.0
894.UY129.lane3.NoIndex.L003	23575.0	4474.0
894.MR249.lane3.NoIndex.L003	26389.0	2169.0
894.MR949.lane3.NoIndex.L003	27854.0	524.0
894.OS575.lane3.NoIndex.L003	23520.0	413.0
894.YY955.lane3.NoIndex.L003	33370.0	274.0
894.UY98.lane3.NoIndex.L003	24056.0	2021.0
894.UY130.lane3.NoIndex.L003	18403.0	894.0
894.MR315.lane3.NoIndex.L003	19328.0	1390.0
894.UY71.lane3.NoIndex.L003	26545.0	569.0
894.UY117.lane3.NoIndex.L003	20220.0	1598.0
894.UY86.lane3.NoIndex.L003	27059.0	1100.0
894.MR240.lane3.NoIndex.L003	21114.0	1894.0
894.MR241.lane3.NoIndex.L003	24833.0	806.0
894.MR259.lane3.NoIndex.L003	19079.0	759.0
894.OS529.lane3.NoIndex.L003	22361.0	129.0
894.SL870.lane3.NoIndex.L003	30951.0	646.0
894.OS537.lane3.NoIndex.L003	22603.0	99.0
894.OR436.lane3.NoIndex.L003	22553.0	484.0
894.UY761.lane3.NoIndex.L003	26034.0	2163.0
894.OR432.lane3.NoIndex.L003	11569.0	270.0
894.SV1287.lane5.NoIndex.L005	36314.0	55.0
894.SV1294.lane5.NoIndex.L005	37344.0	21.0
894.SV1724.lane5.NoIndex.L005	24410.0	1.0
894.OS1715.lane5.NoIndex.L005	21561.0	174.0
894.YY978.lane5.NoIndex.L005	28394.0	14379.0
894.SV1727.lane5.NoIndex.L005	30807.0	5277.0
894.YY1591.lane5.NoIndex.L005	39364.0	4.0
894.F1465.lane5.NoIndex.L005	33975.0	1225.0
894.F1434.lane5.NoIndex.L005	31979.0	2157.0
