	N	N_genus
2192.H04a.Nose.1929.lane6.NoIndex.L006	65866.0	99.0
2192.H05b.Hand.2986.lane5.NoIndex.L005	70455.0	7.0
2192.H07b.Bathroom.Door.Knob.3942.lane2.NoIndex.L002	69420.0	56.0
2192.H05b.Kitchen.Counter.2929.lane1.NoIndex.L001	73755.0	25.0
2192.H04a.Dog.Nose.1818.lane6.NoIndex.L006	76263.0	5.0
2192.H05b.Nose.2601.lane5.NoIndex.L005	66877.0	76.0
2192.H01a.Nose.330.lane6.NoIndex.L006	70904.0	5.0
2192.H05b.Hand.2647.lane5.NoIndex.L005	52069.0	32.0
2192.H07b.Bedroom.Floor.3964.lane2.NoIndex.L002	45938.0	27.0
2192.H06b.Bathroom.Door.Knob.3222.lane2.NoIndex.L002	104771.0	5.0
2192.H06b.Kitchen.Light.Switch.3075.lane1.NoIndex.L001	61932.0	8.0
2192.H04a.Dog.Foot.1964.lane6.NoIndex.L006	78699.0	3.0
2192.H03a.Hand.1213.lane5.NoIndex.L005	82278.0	10.0
2192.H03a.Foot.1310.lane6.NoIndex.L006	77022.0	167.0
2192.H05b.Hand.2674.lane5.NoIndex.L005	66320.0	26.0
2192.H01a.Foot.158.lane2.NoIndex.L002	88743.0	82.0
2192.H05b.Foot.2816.lane5.NoIndex.L005	64338.0	18.0
2192.H04a.Dog.Nose.2112.lane6.NoIndex.L006	82706.0	7.0
2192.H05b.Hand.2866.lane5.NoIndex.L005	67492.0	27.0
2192.H06b.Foot.3206.lane6.NoIndex.L006	73621.0	42.0
2192.H01a.Hand.154.lane2.NoIndex.L002	100697.0	19.0
2192.H01a.Kitchen.Counter.49.lane1.NoIndex.L001	43118.0	1.0
2192.H04a.Bedroom.Floor.2044.lane2.NoIndex.L002	116268.0	17.0
2192.H02a.Foot.872.lane5.NoIndex.L005	56561.0	37.0
2192.H01a.Nose.129.lane6.NoIndex.L006	49356.0	21.0
2192.H04a.Kitchen.Counter.1873.lane6.NoIndex.L006	93821.0	3.0
2192.H06b.Hand.3298.lane6.NoIndex.L006	76539.0	68.0
2192.H03a.Hand.1471.lane6.NoIndex.L006	86130.0	2.0
2192.H07a.Nose.3729.lane6.NoIndex.L006	66720.0	10.0
2192.H05b.Kitchen.Counter.2713.lane5.NoIndex.L005	82792.0	32.0
2192.H05b.Hand.2503.lane6.NoIndex.L006	73592.0	5.0
2192.H07b.Hand.3967.lane6.NoIndex.L006	71520.0	12.0
2192.H03a.Kitchen.Light.Switch.1347.lane5.NoIndex.L005	95911.0	39.0
2192.H07b.Kitchen.Light.Switch.4107.lane2.NoIndex.L002	47763.0	2.0
2192.H04a.Foot.1931.lane6.NoIndex.L006	86226.0	1.0
2192.H06b.Hand.3322.lane6.NoIndex.L006	72153.0	34.0
2192.H02a.Kitchen.Floor.722.lane2.NoIndex.L002	79586.0	325.0
2192.H07a.Front.Door.Knob.3749.lane2.NoIndex.L002	105890.0	255.0
2192.H07b.Hand.4183.lane6.NoIndex.L006	85803.0	5.0
2192.H05b.Hand.2455.lane6.NoIndex.L006	56704.0	8.0
2192.H03a.Foot.1502.lane6.NoIndex.L006	73921.0	45.0
2192.H01a.Bedroom.Floor.4.lane1.NoIndex.L001	83053.0	70.0
2192.H07b.Nose.3945.lane1.NoIndex.L001	61576.0	11.0
2192.H03a.Nose.1503.lane6.NoIndex.L006	66339.0	3.0
2192.H07b.Nose.4065.lane1.NoIndex.L001	90568.0	14.0
2192.H05b.Nose.2628.lane5.NoIndex.L005	85817.0	25.0
2192.H06b.Foot.3104.lane5.NoIndex.L005	54693.0	96.0
2192.H07b.Foot.4016.lane6.NoIndex.L006	75867.0	19.0
2192.H06b.Kitchen.Counter.3049.lane1.NoIndex.L001	78454.0	7.0
2192.H03a.Kitchen.Floor.1514.lane5.NoIndex.L005	85021.0	67.0
2192.H01a.Kitchen.Floor.50.lane1.NoIndex.L001	82103.0	90.0
2192.H06b.Nose.3201.lane6.NoIndex.L006	74424.0	61.0
2192.H03a.Foot.1328.lane6.NoIndex.L006	73230.0	99.0
2192.H06b.Kitchen.Floor.3218.lane2.NoIndex.L002	91393.0	46.0
2192.H02a.Kitchen.Floor.794.lane2.NoIndex.L002	89217.0	117.0
2192.H01a.Nose.300.lane6.NoIndex.L006	50292.0	202.0
2192.H06b.Bathroom.Door.Knob.3078.lane1.NoIndex.L001	69686.0	3.0
2192.H04a.Dog.Foot.1844.lane6.NoIndex.L006	71310.0	54.0
2192.H07b.Hand.3946.lane6.NoIndex.L006	57479.0	8.0
2192.H03a.Hand.1327.lane6.NoIndex.L006	87344.0	3.0
2192.H06b.Foot.3275.lane6.NoIndex.L006	77652.0	73.0
2192.H01a.Kitchen.Floor.266.lane2.NoIndex.L002	73818.0	83.0
2192.H01a.Bedroom.Floor.148.lane1.NoIndex.L001	111227.0	92.0
2192.H01a.Kitchen.Counter.313.lane2.NoIndex.L002	61587.0	13.0
2192.H01a.Hand.304.lane2.NoIndex.L002	94066.0	11.0
2192.H06b.Kitchen.Light.Switch.3315.lane5.NoIndex.L005	53341.0	3.0
2192.H07b.Front.Door.Knob.4157.lane6.NoIndex.L006	63589.0	21.0
2192.H04a.Nose.1983.lane5.NoIndex.L005	53810.0	61.0
2192.H03a.Hand.1255.lane5.NoIndex.L005	68165.0	2.0
2192.H03a.Nose.1263.lane6.NoIndex.L006	54617.0	38.0
2192.H06b.Kitchen.Counter.3241.lane2.NoIndex.L002	116760.0	24.0
2192.H07a.Hand.3754.lane6.NoIndex.L006	86670.0	8.0
2192.H01a.Hand.178.lane2.NoIndex.L002	93103.0	1.0
2192.H07b.Kitchen.Counter.4129.lane6.NoIndex.L006	54202.0	110.0
2192.H07a.Bedroom.Floor.3676.lane2.NoIndex.L002	87920.0	9.0
2192.H06b.Front.Door.Knob.3365.lane5.NoIndex.L005	66595.0	1.0
2192.H03a.Hand.1309.lane6.NoIndex.L006	90776.0	3.0
2192.H06b.Bedroom.Floor.3052.lane1.NoIndex.L001	69985.0	15.0
2192.H04a.Dog.Nose.2016.lane5.NoIndex.L005	58963.0	1.0
2192.H01a.Hand.157.lane2.NoIndex.L002	79533.0	2.0
2192.H04a.Dog.Foot.2111.lane6.NoIndex.L006	65491.0	47.0
2192.H06b.Bedroom.Floor.3196.lane2.NoIndex.L002	100920.0	90.0
2192.H03a.Hand.1303.lane6.NoIndex.L006	79305.0	16.0
2192.H02a.Kitchen.Light.Switch.819.lane2.NoIndex.L002	60911.0	138.0
2192.H01a.Bedroom.Floor.268.lane2.NoIndex.L002	55296.0	1.0
2192.H07b.Foot.4064.lane6.NoIndex.L006	74524.0	53.0
2192.H04a.Dog.Foot.2105.lane6.NoIndex.L006	82614.0	44.0
2192.H07a.Nose.3780.lane1.NoIndex.L001	84739.0	17.0
2192.H06b.Nose.3321.lane6.NoIndex.L006	75847.0	72.0
2192.H06b.Bathroom.Door.Knob.3270.lane2.NoIndex.L002	80468.0	1.0
2192.H04a.Nose.1815.lane6.NoIndex.L006	32342.0	8.0
2192.H04a.Kitchen.Light.Switch.2043.lane2.NoIndex.L002	92359.0	33.0
2192.H05b.Kitchen.Floor.2546.lane5.NoIndex.L005	64361.0	14.0
2192.H05b.Kitchen.Light.Switch.2403.lane2.NoIndex.L002	99188.0	53.0
2192.H01a.Kitchen.Counter.25.lane1.NoIndex.L001	81020.0	48.0
2192.H01a.Nose.249.lane6.NoIndex.L006	64249.0	144.0
2192.H02a.Bathroom.Door.Knob.798.lane2.NoIndex.L002	64146.0	12.0
2192.H05b.Kitchen.Floor.2714.lane5.NoIndex.L005	71733.0	55.0
2192.H05b.Foot.2915.lane5.NoIndex.L005	54330.0	26.0
2192.H05b.Nose.2721.lane5.NoIndex.L005	64546.0	19.0
2192.H02a.Nose.825.lane6.NoIndex.L006	81175.0	133.0
2192.H06a.Nose.3036.lane6.NoIndex.L006	70175.0	32.0
2192.H04a.Hand.1906.lane6.NoIndex.L006	74499.0	70.0
2192.H03a.Bathroom.Door.Knob.1254.lane5.NoIndex.L005	89571.0	71.0
2192.H04a.Front.Door.Knob.1877.lane6.NoIndex.L006	79822.0	14.0
2192.H07b.Hand.4087.lane6.NoIndex.L006	75663.0	39.0
2192.H05b.Nose.2844.lane5.NoIndex.L005	68080.0	32.0
2192.H05b.Kitchen.Counter.2785.lane6.NoIndex.L006	61601.0	8.0
2192.H04a.Dog.Nose.1944.lane6.NoIndex.L006	68966.0	28.0
2192.H03a.Front.Door.Knob.1253.lane5.NoIndex.L005	111765.0	199.0
2192.H01a.Nose.90.lane6.NoIndex.L006	30707.0	1.0
2192.H05b.Kitchen.Light.Switch.2571.lane5.NoIndex.L005	65979.0	1.0
2192.H05b.Kitchen.Light.Switch.2667.lane5.NoIndex.L005	80565.0	42.0
2192.H07a.Bedroom.Floor.3724.lane2.NoIndex.L002	99789.0	14.0
2192.H04a.Kitchen.Light.Switch.1803.lane5.NoIndex.L005	90811.0	43.0
2192.H01a.Hand.181.lane2.NoIndex.L002	92678.0	21.0
2192.H06a.Foot.3035.lane5.NoIndex.L005	52921.0	52.0
2192.H01a.Foot.278.lane2.NoIndex.L002	68769.0	14.0
2192.H07a.Kitchen.Counter.3745.lane2.NoIndex.L002	91149.0	230.0
2192.H07b.Kitchen.Floor.3842.lane2.NoIndex.L002	82436.0	1.0
2192.H07b.Nose.4017.lane1.NoIndex.L001	89263.0	2.0
2192.H01a.Nose.9.lane6.NoIndex.L006	81733.0	33.0
2192.H05b.Kitchen.Floor.2618.lane5.NoIndex.L005	78864.0	3.0
2192.H01a.Nose.258.lane6.NoIndex.L006	80482.0	38.0
2192.H03a.Kitchen.Floor.1274.lane5.NoIndex.L005	100365.0	125.0
2192.H05b.Kitchen.Floor.2474.lane5.NoIndex.L005	51774.0	6.0
2192.H04a.Nose.1932.lane6.NoIndex.L006	60159.0	40.0
2192.H06b.Nose.3183.lane6.NoIndex.L006	77182.0	23.0
2192.H07b.Nose.3948.lane1.NoIndex.L001	107053.0	28.0
2192.H05b.Foot.2771.lane5.NoIndex.L005	74098.0	47.0
2192.H06a.Kitchen.Floor.3002.lane1.NoIndex.L001	77500.0	69.0
2192.H03a.Kitchen.Counter.1249.lane5.NoIndex.L005	97877.0	58.0
2192.H04a.Nose.1905.lane6.NoIndex.L006	84904.0	37.0
2192.H07b.Bedroom.Floor.4108.lane6.NoIndex.L006	63748.0	15.0
2192.H04a.Nose.1836.lane6.NoIndex.L006	92348.0	160.0
2192.H07b.Cat.Paw.3973.lane6.NoIndex.L006	72462.0	241.0
2192.H06b.Foot.3152.lane5.NoIndex.L005	52453.0	31.0
2192.H05b.Kitchen.Light.Switch.2643.lane5.NoIndex.L005	82288.0	13.0
2192.H02a.Front.Door.Knob.749.lane2.NoIndex.L002	91744.0	45.0
2192.H02a.Bedroom.Floor.916.lane2.NoIndex.L002	90268.0	4.0
2192.H06b.Foot.3080.lane5.NoIndex.L005	52494.0	51.0
2192.H05b.Front.Door.Knob.2621.lane5.NoIndex.L005	86158.0	46.0
2192.H04a.Hand.1834.lane6.NoIndex.L006	72550.0	32.0
2192.H05b.Hand.2983.lane5.NoIndex.L005	68460.0	34.0
2192.H03a.Kitchen.Floor.1322.lane5.NoIndex.L005	76181.0	295.0
2192.H05a.Nose.5008.lane1.NoIndex.L001	99163.0	54.0
2192.H05b.Kitchen.Counter.2953.lane1.NoIndex.L001	72836.0	7.0
2192.H07b.Kitchen.Floor.4058.lane2.NoIndex.L002	105948.0	29.0
2192.H03a.Hand.1402.lane6.NoIndex.L006	71754.0	118.0
2192.H07b.Foot.4112.lane6.NoIndex.L006	55300.0	18.0
2192.H05a.Foot.5010.lane6.NoIndex.L006	31565.0	4.0
2192.H03a.Hand.1522.lane6.NoIndex.L006	65460.0	42.0
2192.H03a.Bathroom.Door.Knob.1206.lane5.NoIndex.L005	156052.0	367.0
2192.H06b.Kitchen.Light.Switch.3243.lane2.NoIndex.L002	72620.0	53.0
2192.H06b.Hand.3082.lane5.NoIndex.L005	58622.0	15.0
2192.H01a.Foot.224.lane2.NoIndex.L002	76610.0	9.0
2192.H04a.Dog.Foot.1967.lane6.NoIndex.L006	62069.0	34.0
2192.H04a.Foot.1928.lane6.NoIndex.L006	81993.0	1.0
2192.H01a.Bathroom.Door.Knob.6.lane1.NoIndex.L001	90160.0	7.0
2192.H07b.Cat.Paw.4045.lane6.NoIndex.L006	69369.0	5.0
2192.H07b.Front.Door.Knob.4013.lane2.NoIndex.L002	83714.0	167.0
2192.H07b.Hand.4063.lane6.NoIndex.L006	72695.0	22.0
2192.H05b.Foot.2720.lane5.NoIndex.L005	68791.0	64.0
2192.H02a.Kitchen.Counter.649.lane2.NoIndex.L002	67432.0	1.0
2192.H04a.Dog.Foot.2087.lane6.NoIndex.L006	101675.0	5.0
2192.H03a.Nose.1209.lane6.NoIndex.L006	56196.0	2.0
2192.H03a.Foot.1214.lane5.NoIndex.L005	72572.0	6.0
2192.H05b.Nose.2625.lane5.NoIndex.L005	72542.0	33.0
2192.H03a.Foot.1358.lane6.NoIndex.L006	46012.0	70.0
2192.H07b.Kitchen.Light.Switch.4155.lane6.NoIndex.L006	66314.0	6.0
2192.H07b.Cat.Paw.3997.lane6.NoIndex.L006	57420.0	43.0
2192.H01a.Nose.105.lane6.NoIndex.L006	82075.0	17.0
2192.H02a.Bedroom.Floor.628.lane2.NoIndex.L002	63916.0	75.0
2192.H06b.Nose.3087.lane6.NoIndex.L006	84541.0	24.0
2192.H02a.Bedroom.Floor.844.lane2.NoIndex.L002	56029.0	11.0
2192.H06b.Foot.3176.lane5.NoIndex.L005	78068.0	35.0
2192.H03a.Bathroom.Door.Knob.1278.lane5.NoIndex.L005	96212.0	170.0
2192.H03a.Front.Door.Knob.1373.lane5.NoIndex.L005	96261.0	236.0
2192.H02a.Hand.775.lane2.NoIndex.L002	107677.0	17.0
2192.H01a.Nose.234.lane6.NoIndex.L006	61551.0	302.0
2192.H05b.Nose.2652.lane5.NoIndex.L005	70993.0	2.0
2192.H03a.Bathroom.Door.Knob.1494.lane5.NoIndex.L005	75730.0	36.0
2192.H03a.Nose.1500.lane6.NoIndex.L006	72167.0	79.0
2192.H02a.Hand.631.lane2.NoIndex.L002	84848.0	9.0
2192.H05a.Front.Door.Knob.5004.lane6.NoIndex.L006	51885.0	42.0
2192.H07b.Bedroom.Floor.3940.lane2.NoIndex.L002	77272.0	14.0
2192.H07b.Bathroom.Door.Knob.4086.lane2.NoIndex.L002	97905.0	50.0
2192.H06b.Front.Door.Knob.3077.lane1.NoIndex.L001	65663.0	5.0
2192.H02a.Kitchen.Floor.914.lane2.NoIndex.L002	54322.0	94.0
2192.H03a.Nose.1257.lane6.NoIndex.L006	66415.0	79.0
2192.H01a.Kitchen.Light.Switch.147.lane1.NoIndex.L001	86870.0	227.0
2192.H05b.Front.Door.Knob.2453.lane2.NoIndex.L002	101164.0	92.0
2192.H01a.Foot.272.lane2.NoIndex.L002	79023.0	6.0
2192.H05b.Foot.2576.lane6.NoIndex.L006	63902.0	8.0
2192.H04a.Nose.1857.lane6.NoIndex.L006	80588.0	273.0
2192.H05b.Hand.2599.lane6.NoIndex.L006	83293.0	1.0
2192.H03a.Kitchen.Floor.1418.lane5.NoIndex.L005	116700.0	151.0
2192.H01a.Bedroom.Floor.220.lane2.NoIndex.L002	56096.0	12.0
2192.H04a.Dog.Nose.1842.lane6.NoIndex.L006	73895.0	32.0
2192.H06b.Nose.3300.lane6.NoIndex.L006	65031.0	21.0
2192.H01a.Bedroom.Floor.124.lane1.NoIndex.L001	108588.0	1.0
2192.H03a.Nose.1377.lane6.NoIndex.L006	44001.0	8.0
2192.H04a.Foot.1982.lane6.NoIndex.L006	89720.0	117.0
2192.H03a.Bedroom.Floor.1228.lane5.NoIndex.L005	99366.0	72.0
2192.H06b.Hand.3373.lane6.NoIndex.L006	74492.0	103.0
2192.H06b.Kitchen.Light.Switch.3123.lane5.NoIndex.L005	67326.0	6.0
2192.H06b.Foot.3230.lane6.NoIndex.L006	53907.0	51.0
2192.H07a.Hand.3727.lane6.NoIndex.L006	83110.0	111.0
2192.H05b.Nose.2484.lane5.NoIndex.L005	93181.0	48.0
2192.H03a.Hand.1498.lane6.NoIndex.L006	59158.0	64.0
2192.H04a.Nose.1980.lane6.NoIndex.L006	34760.0	10.0
2192.H07b.Nose.3969.lane1.NoIndex.L001	102655.0	7.0
2192.H01a.Kitchen.Counter.97.lane1.NoIndex.L001	90943.0	93.0
2192.H03a.Nose.1404.lane6.NoIndex.L006	68934.0	213.0
2192.H07a.Foot.3683.lane6.NoIndex.L006	93191.0	12.0
2192.H05b.Front.Door.Knob.2789.lane6.NoIndex.L006	55022.0	4.0
2192.H05b.Nose.2988.lane6.NoIndex.L006	70384.0	62.0
2192.H05b.Foot.2651.lane5.NoIndex.L005	58422.0	13.0
2192.H01a.Bedroom.Floor.196.lane2.NoIndex.L002	64167.0	3.0
2192.H03a.Kitchen.Counter.1489.lane5.NoIndex.L005	74583.0	3.0
2192.H03a.Foot.1355.lane6.NoIndex.L006	52894.0	22.0
2192.H01a.Nose.162.lane6.NoIndex.L006	54037.0	85.0
2192.H01a.Foot.248.lane2.NoIndex.L002	75574.0	3.0
2192.H01a.Foot.323.lane2.NoIndex.L002	73697.0	3.0
2192.H01a.Nose.57.lane6.NoIndex.L006	81592.0	152.0
2192.H05b.Nose.2913.lane5.NoIndex.L005	77125.0	23.0
2192.H03a.Kitchen.Floor.1250.lane5.NoIndex.L005	133181.0	324.0
2192.H06b.Foot.3254.lane6.NoIndex.L006	78279.0	50.0
2192.H01a.Hand.295.lane2.NoIndex.L002	86895.0	11.0
2192.H07a.Front.Door.Knob.3725.lane2.NoIndex.L002	78715.0	72.0
2192.H04a.Nose.1881.lane6.NoIndex.L006	103384.0	7.0
2192.H06b.Nose.3225.lane6.NoIndex.L006	73085.0	46.0
2192.H07b.Foot.4187.lane6.NoIndex.L006	65709.0	5.0
2192.H06a.Hand.3034.lane5.NoIndex.L005	71216.0	6.0
2192.H06b.Hand.3325.lane6.NoIndex.L006	83199.0	3.0
2192.H02a.Hand.655.lane2.NoIndex.L002	72111.0	7.0
2192.H05b.Hand.2698.lane5.NoIndex.L005	90094.0	584.0
2192.H04a.Dog.Nose.1824.lane6.NoIndex.L006	67352.0	148.0
2192.H01a.Bedroom.Floor.52.lane1.NoIndex.L001	87628.0	4.0
2192.H04a.Hand.2071.lane6.NoIndex.L006	66223.0	19.0
2192.H05b.Bedroom.Floor.2956.lane1.NoIndex.L001	52115.0	15.0
2192.H03a.Hand.1306.lane6.NoIndex.L006	48830.0	27.0
2192.H05b.Nose.2604.lane5.NoIndex.L005	81781.0	42.0
2192.H04a.Dog.Foot.1940.lane6.NoIndex.L006	72978.0	14.0
2192.H01a.Bedroom.Floor.244.lane2.NoIndex.L002	36856.0	11.0
2192.H01a.Foot.11.lane1.NoIndex.L001	107420.0	75.0
2192.H05b.Nose.2985.lane5.NoIndex.L005	65993.0	19.0
2192.H06b.Kitchen.Counter.3265.lane2.NoIndex.L002	72329.0	21.0
2192.H05b.Bedroom.Floor.2620.lane5.NoIndex.L005	111502.0	24.0
2192.H03a.Kitchen.Floor.1394.lane5.NoIndex.L005	141370.0	280.0
2192.H02a.Front.Door.Knob.893.lane2.NoIndex.L002	56514.0	25.0
2192.H07b.Hand.4114.lane6.NoIndex.L006	80516.0	47.0
2192.H06b.Bathroom.Door.Knob.3246.lane2.NoIndex.L002	56776.0	7.0
2192.H07a.Kitchen.Light.Switch.3723.lane2.NoIndex.L002	113894.0	1.0
2192.H02a.Kitchen.Counter.817.lane2.NoIndex.L002	59451.0	4.0
2192.H01a.Nose.66.lane6.NoIndex.L006	59378.0	23.0
2192.H01a.Front.Door.Knob.221.lane2.NoIndex.L002	49993.0	31.0
2192.H01a.Foot.107.lane2.NoIndex.L002	49810.0	12.0
2192.H05b.Kitchen.Floor.2930.lane1.NoIndex.L001	61389.0	2.0
2192.H01a.Hand.274.lane2.NoIndex.L002	77711.0	12.0
2192.H03a.Hand.1495.lane6.NoIndex.L006	76817.0	9.0
2192.H03a.Foot.1283.lane6.NoIndex.L006	80218.0	18.0
2192.H07b.Cat.Paw.3949.lane6.NoIndex.L006	69923.0	31.0
2192.H02a.Foot.632.lane2.NoIndex.L002	70315.0	1.0
2192.H02a.Kitchen.Counter.841.lane2.NoIndex.L002	39884.0	10.0
2192.H03a.Nose.1356.lane6.NoIndex.L006	44344.0	46.0
2192.H04a.Hand.1807.lane6.NoIndex.L006	79268.0	2.0
2192.H04a.Foot.1832.lane6.NoIndex.L006	77488.0	1825.0
2192.H04a.Kitchen.Floor.2042.lane2.NoIndex.L002	97581.0	27.0
2192.H04a.Hand.1879.lane6.NoIndex.L006	78044.0	3.0
2192.H05b.Foot.2912.lane5.NoIndex.L005	59027.0	12.0
2192.H04a.Dog.Foot.1961.lane6.NoIndex.L006	78152.0	13.0
2192.H07b.Kitchen.Floor.4034.lane2.NoIndex.L002	88570.0	96.0
2192.H04a.Nose.2100.lane5.NoIndex.L005	65808.0	146.0
2192.H05a.Kitchen.Floor.5001.lane6.NoIndex.L006	67080.0	117.0
2192.H05b.Foot.2579.lane6.NoIndex.L006	83462.0	60.0
2192.H05b.Bedroom.Floor.2980.lane1.NoIndex.L001	72852.0	3.0
2192.H05b.Bathroom.Door.Knob.2502.lane5.NoIndex.L005	51919.0	19.0
2192.H05b.Kitchen.Floor.2762.lane6.NoIndex.L006	127990.0	20.0
2192.H07b.Kitchen.Light.Switch.3843.lane2.NoIndex.L002	97530.0	2.0
2192.H01a.Foot.89.lane2.NoIndex.L002	84235.0	16.0
2192.H01a.Nose.138.lane6.NoIndex.L006	71558.0	82.0
2192.H01a.Kitchen.Floor.314.lane2.NoIndex.L002	70689.0	170.0
2192.H01a.Kitchen.Floor.146.lane1.NoIndex.L001	96783.0	88.0
2192.H05b.Front.Door.Knob.2525.lane5.NoIndex.L005	52441.0	45.0
2192.H04a.Hand.1909.lane6.NoIndex.L006	95321.0	10.0
2192.H03a.Bedroom.Floor.1492.lane5.NoIndex.L005	86355.0	2.0
2192.H04a.Foot.1958.lane6.NoIndex.L006	74097.0	5.0
2192.H07a.Cat.Paw.3685.lane6.NoIndex.L006	87316.0	52.0
2192.H03a.Foot.1475.lane6.NoIndex.L006	75122.0	10.0
2192.H07b.Kitchen.Floor.4082.lane2.NoIndex.L002	71737.0	23.0
2192.H03a.Kitchen.Floor.1202.lane2.NoIndex.L002	101797.0	37.0
2192.H04a.Bathroom.Door.Knob.1878.lane6.NoIndex.L006	73644.0	43.0
2192.H01a.Bedroom.Floor.316.lane2.NoIndex.L002	53861.0	9.0
2192.H05b.Hand.2863.lane5.NoIndex.L005	67405.0	110.0
2192.H05b.Bedroom.Floor.2476.lane5.NoIndex.L005	59440.0	10.0
2192.H07a.Nose.3756.lane6.NoIndex.L006	69894.0	6.0
2192.H01a.Bathroom.Door.Knob.222.lane2.NoIndex.L002	69078.0	29.0
2192.H02a.Bedroom.Floor.820.lane2.NoIndex.L002	58451.0	49.0
2192.H06b.Foot.3134.lane5.NoIndex.L005	58969.0	66.0
2192.H05b.Nose.2508.lane5.NoIndex.L005	92301.0	21.0
2192.H07b.Bedroom.Floor.4060.lane2.NoIndex.L002	129321.0	20.0
2192.H03a.Foot.1259.lane5.NoIndex.L005	59926.0	12.0
2192.H01a.Foot.17.lane1.NoIndex.L001	117875.0	37.0
2192.H03a.Hand.1285.lane6.NoIndex.L006	75878.0	23.0
2192.H07a.Bathroom.Door.Knob.3678.lane2.NoIndex.L002	94783.0	3.0
2192.H01a.Bedroom.Floor.292.lane2.NoIndex.L002	59279.0	41.0
2192.H05b.Foot.2555.lane6.NoIndex.L006	77897.0	24.0
2192.H04a.Dog.Foot.1865.lane6.NoIndex.L006	83384.0	12.0
2192.H03a.Kitchen.Counter.1297.lane5.NoIndex.L005	89387.0	120.0
2192.H06a.Foot.3008.lane5.NoIndex.L005	75134.0	11.0
2192.H01a.Bedroom.Floor.100.lane1.NoIndex.L001	111877.0	54.0
2192.H03a.Kitchen.Counter.1393.lane5.NoIndex.L005	118966.0	149.0
2192.H07b.Bathroom.Door.Knob.3990.lane2.NoIndex.L002	83841.0	2.0
2192.H06a.Hand.3031.lane5.NoIndex.L005	67397.0	57.0
2192.H04a.Kitchen.Counter.2065.lane2.NoIndex.L002	110889.0	6.0
2192.H05a.Hand.5006.lane6.NoIndex.L006	63817.0	4.0
2192.H02a.Kitchen.Light.Switch.843.lane2.NoIndex.L002	45955.0	2.0
2192.H02a.Bedroom.Floor.892.lane2.NoIndex.L002	69113.0	7.0
2192.H06b.Kitchen.Floor.3122.lane5.NoIndex.L005	68927.0	48.0
2192.H06b.Foot.3323.lane6.NoIndex.L006	87762.0	42.0
2192.H06b.Nose.3135.lane6.NoIndex.L006	75145.0	4.0
2192.H02a.Front.Door.Knob.629.lane2.NoIndex.L002	53086.0	13.0
2192.H07a.Kitchen.Light.Switch.3771.lane2.NoIndex.L002	81599.0	77.0
2192.H04a.Dog.Nose.1866.lane6.NoIndex.L006	76575.0	4.0
2192.H07b.Cat.Fur.3998.lane6.NoIndex.L006	60328.0	12.0
2192.H01a.Bathroom.Door.Knob.318.lane2.NoIndex.L002	62832.0	1.0
2192.H04a.Foot.2054.lane6.NoIndex.L006	88515.0	20.0
2192.H03a.Nose.1233.lane6.NoIndex.L006	68297.0	187.0
2192.H07b.Kitchen.Light.Switch.4035.lane2.NoIndex.L002	82114.0	30.0
2192.H04a.Hand.1954.lane6.NoIndex.L006	69752.0	1.0
2192.H04a.Nose.1887.lane6.NoIndex.L006	63326.0	5.0
2192.H07b.Foot.4160.lane6.NoIndex.L006	83652.0	9.0
2192.H03a.Hand.1351.lane6.NoIndex.L006	63323.0	195.0
2192.H03a.Hand.1330.lane6.NoIndex.L006	65414.0	224.0
2192.H02a.Kitchen.Counter.769.lane2.NoIndex.L002	85052.0	95.0
2192.H05b.Hand.2527.lane6.NoIndex.L006	79713.0	12.0
2192.H04a.Nose.2076.lane5.NoIndex.L005	82464.0	4.0
2192.H07b.Bedroom.Floor.3868.lane2.NoIndex.L002	71670.0	245.0
2192.H02a.Hand.871.lane5.NoIndex.L005	53063.0	8.0
2192.H04a.Dog.Nose.1914.lane6.NoIndex.L006	58695.0	29.0
2192.H03a.Foot.1472.lane6.NoIndex.L006	69884.0	16.0
2192.H04a.Nose.1860.lane6.NoIndex.L006	79162.0	52.0
2192.H05b.Kitchen.Counter.2449.lane2.NoIndex.L002	114570.0	12.0
2192.H04a.Foot.1862.lane6.NoIndex.L006	64372.0	27.0
2192.H05b.Hand.2815.lane5.NoIndex.L005	66580.0	25.0
2192.H02a.Nose.777.lane6.NoIndex.L006	86798.0	14.0
2192.H07b.Hand.4159.lane6.NoIndex.L006	61082.0	1.0
2192.H07b.Hand.4186.lane6.NoIndex.L006	66876.0	10.0
2192.H01a.Hand.328.lane2.NoIndex.L002	90762.0	31.0
2192.H06b.Hand.3055.lane5.NoIndex.L005	64980.0	12.0
2192.H03a.Kitchen.Counter.1465.lane5.NoIndex.L005	64954.0	5.0
2192.H04a.Kitchen.Light.Switch.1899.lane6.NoIndex.L006	80857.0	4.0
2192.H05b.Kitchen.Floor.2882.lane1.NoIndex.L001	67388.0	12.0
2192.H02a.Bathroom.Door.Knob.750.lane2.NoIndex.L002	79718.0	203.0
2192.H03a.Bathroom.Door.Knob.1422.lane5.NoIndex.L005	103339.0	230.0
2192.H03a.Kitchen.Light.Switch.1395.lane5.NoIndex.L005	105680.0	25.0
2192.H06b.Kitchen.Floor.3290.lane2.NoIndex.L002	48531.0	18.0
2192.H07a.Hand.3655.lane6.NoIndex.L006	89309.0	10.0
2192.H04a.Nose.2049.lane5.NoIndex.L005	71124.0	100.0
