	N	N_genus
2192.H04a.Hand.2101.lane6.NoIndex.L006	81085.0	1.0
2192.H06a.Kitchen.Counter.3025.lane1.NoIndex.L001	64066.0	1.0
2192.H07b.Hand.3850.lane6.NoIndex.L006	63526.0	1.0
2192.H06b.Foot.3200.lane6.NoIndex.L006	61687.0	3.0
2192.H02a.Nose.801.lane6.NoIndex.L006	85580.0	2.0
2192.H06b.Foot.3086.lane5.NoIndex.L005	46516.0	1.0
2192.H03a.Kitchen.Floor.1298.lane5.NoIndex.L005	111951.0	3.0
2192.H05b.Nose.2745.lane5.NoIndex.L005	70703.0	2.0
2192.H07a.Front.Door.Knob.3653.lane2.NoIndex.L002	102501.0	5.0
2192.H06b.Foot.3302.lane6.NoIndex.L006	67348.0	3.0
2192.H03a.Hand.1474.lane6.NoIndex.L006	74566.0	1.0
2192.H06b.Nose.3228.lane6.NoIndex.L006	67241.0	1.0
2192.H07a.Kitchen.Floor.3770.lane2.NoIndex.L002	96766.0	1.0
2192.H02a.Nose.657.lane6.NoIndex.L006	75723.0	5.0
2192.H06b.Hand.3079.lane5.NoIndex.L005	60297.0	3.0
2192.H01a.Nose.273.lane6.NoIndex.L006	62228.0	1.0
2192.H05b.Front.Door.Knob.2861.lane1.NoIndex.L001	69532.0	1.0
2192.H01a.Nose.252.lane6.NoIndex.L006	78723.0	1.0
2192.H07b.Cat.Paw.4069.lane6.NoIndex.L006	73463.0	2.0
2192.H07b.Kitchen.Floor.3938.lane2.NoIndex.L002	78569.0	5.0
2192.H05b.Foot.2792.lane5.NoIndex.L005	54568.0	6.0
2192.H04a.Nose.2073.lane5.NoIndex.L005	86731.0	2.0
2192.H05b.Hand.2695.lane5.NoIndex.L005	64765.0	5.0
2192.H07b.Kitchen.Floor.4106.lane2.NoIndex.L002	103397.0	2.0
2192.H04a.Hand.1858.lane6.NoIndex.L006	75403.0	2.0
2192.H05b.Nose.2748.lane5.NoIndex.L005	64562.0	1.0
2192.H06a.Hand.3013.lane5.NoIndex.L005	67376.0	9.0
2192.H05b.Bedroom.Floor.2764.lane6.NoIndex.L006	66522.0	2.0
2192.H06b.Foot.3107.lane5.NoIndex.L005	53675.0	1.0
2192.H07b.Kitchen.Counter.4177.lane6.NoIndex.L006	43448.0	1.0
2192.H02a.Kitchen.Floor.818.lane2.NoIndex.L002	53192.0	3.0
2192.H01a.Front.Door.Knob.125.lane1.NoIndex.L001	108220.0	3.0
2192.H05b.Nose.2889.lane5.NoIndex.L005	63848.0	1.0
2192.H05b.Foot.2960.lane5.NoIndex.L005	60206.0	2.0
2192.H03a.Kitchen.Light.Switch.1299.lane5.NoIndex.L005	106390.0	1.0
2192.H07b.Hand.4162.lane6.NoIndex.L006	79239.0	5.0
2192.H05b.Foot.2984.lane5.NoIndex.L005	55675.0	1.0
2192.H02a.Kitchen.Floor.602.lane2.NoIndex.L002	55866.0	1.0
2192.H05b.Hand.2743.lane5.NoIndex.L005	77653.0	1.0
776.SC.C.T3B	196279.0	2.0
776.SC.C.T3A	145708.0	2.0
1043.Hopland.20C.Control.TP1.04	196470.0	1.0
1043.Hopland.14C.Wood.TP1.01	250409.0	1.0
1043.Hopland.14C.Control.TP1.02	217496.0	1.0
1043.Hopland.20C.BC.TP1.04	167516.0	1.0
1043.Hopland.14C.Wood.TP1.02	276101.0	1.0
940.RD.22.Ventral	26912.0	10.0
940.CR.53.Fecal	35733.0	2.0
940.RD.26.Oral	18372.0	24.0
940.RD.04.Ventral	50089.0	6.0
940.RD.31.Ventral	41029.0	31.0
940.CR.34.Ventral	28777.0	1.0
940.RD.08.Dorsal	12008.0	1.0
940.CR.24.Oral	42287.0	21.0
10246.PP.B2	7446.0	2.0
659.NZFACE.R6.Browntop	176077.0	5.0
659.NZFACE.R2.Browntop	164927.0	5.0
659.NZFACE.R5.warm	148028.0	2.0
659.NZFACE.R2.control.23.4	134079.0	6.0
659.NZFACE.R5.Ryegrass	160087.0	3.0
659.NZFACE.R3.Ryegrass.19.7	209941.0	2.0
659.NZFACE.R1.warm	187067.0	3.0
659.NZFACE.R6.control	158058.0	5.0
659.NZFACE.R1.control.19.4	206874.0	1.0
659.NZFACE.R3.control.19.4	171744.0	1.0
659.NZFACE.R3.Browntop	173589.0	1.0
659.NZFACE.R4.Browntop	207919.0	4.0
659.NZFACE.R4.control.19.8	104370.0	5.0
659.NZFACE.R5.Browntop	139067.0	1.0
659.NZFACE.R6.warm	183824.0	2.0
659.NZFACE.R3.warm	213334.0	3.0
659.NZFACE.R6.Ryegrass	242493.0	1.0
659.NZFACE.R1.Ryegrass.26.4	214314.0	6.0
659.NZFACE.R4.warm	111915.0	3.0
659.NZFACE.R4.Ryegrass.16.4	167979.0	4.0
659.NZFACE.R1.Browntop	545858.0	7.0
659.NZFACE.R2.Ryegrass.24.4	168334.0	3.0
10145.2nd.1C.SO	145731.0	1.0
10145.3rd.1C	203296.0	3.0
10145.NB.5B	226871.0	1.0
10145.7th.1B	137508.0	2.0
10145.7th.3.5A	68129.0	2.0
10145.WB.2A.SO	187214.0	1.0
10145.3rd.4B	154533.0	1.0
10145.7th.1A	158423.0	3.0
1056.Ory.afe.Colch.5	17568.0	1.0
1530.NC.C.U4.D9.95	528602.0	15.0
1530.NC.C.U4.D5.88	193018.0	1.0
1530.NC.C.U4.D8.94	353079.0	4.0
1530.NC.C.U4.D6.90	207019.0	8.0
1530.NC.C.U4.D2.81	472400.0	1.0
1530.NC.C.U2.D6.71	246706.0	4.0
1530.NC.C.U4.D9.96	322891.0	12.0
1530.NC.C.U4.D5.87	380627.0	2.0
1530.NC.C.U2.D6.72	472482.0	8.0
1530.NC.C.U4.D7.92	362807.0	4.0
1530.NC.2004.B4.D1.22	263938.0	3.0
1530.NC.C.U1.D9.57	410570.0	2.0
1530.NC.C.U1.D6.51	633878.0	24.0
1530.NC.C.U1.D5.49	408885.0	6.0
1530.NC.C.U4.D2.82	757253.0	5.0
1530.NC.C.U2.D5.70	424709.0	3.0
1530.NC.C.U2.D10.78	376438.0	5.0
1530.NC.2004.B4.D9.38	444059.0	3.0
1530.NC.C.U4.D8.93	240647.0	3.0
1530.NC.2004.B4.D9.37	474283.0	1.0
1530.NC.C.U2.D9.76	475350.0	1.0
1530.NC.C.U1.D5.50	802194.0	8.0
1530.NC.C.U1.D6.52	434008.0	14.0
1530.NC.2004.B4.D7.33	326673.0	1.0
1530.NC.C.U1.D7.54	653501.0	27.0
1530.NC.C.U4.D7.91	312740.0	4.0
1530.NC.C.U1.D8.55	331942.0	1.0
1530.NC.2004.B2.D1.2	464154.0	1.0
1530.NC.C.U2.D2.63	1169832.0	2.0
1530.NC.C.U2.D10.77	373587.0	1.0
1530.NC.C.U1.D7.53	538694.0	20.0
1530.NC.C.U4.D10.98	550935.0	17.0
1530.NC.2004.B4.D1.21	277221.0	1.0
1530.NC.C.U2.D5.69	405426.0	2.0
1530.NC.C.U4.D10.97	313254.0	5.0
1530.NC.C.U4.D6.89	321269.0	4.0
804.3651.1123B	237355.0	1.0
804.H06.073005.R0316	306030.0	2.0
804.3881.1228.1	170272.0	1.0
804.H08.080105.Bio5slurpB1.0428.3.1	209884.0	1.0
805.pH.6.5.year.2006	115287.0	2.0
805.pH.5.5.year.2006	113716.0	1.0
805.pH.5.0.year.2007	95542.0	2.0
805.pH.6.0.year.2007	97539.0	2.0
805.pH.5.0.year.2006	113050.0	1.0
2300.BB.15.anus	116357.0	9.0
2300.BB.03.anus	133866.0	11.0
2300.BB.4067.anus	51833.0	4.0
2300.BB.2213.anus	164007.0	12.0
2300.BB.4064.anus	103608.0	3.0
2300.BB.11.anus	32920.0	1.0
2300.BB.4061.anus	107473.0	16.0
2300.BB.4085.colon	169894.0	3.0
2300.BB.2150.anus	89468.0	10.0
2300.BB.05.anus	152508.0	3.0
2300.BB.08.anus	106467.0	2.0
2300.BB.11.equip	2038.0	6.0
2300.BB.07.anus	130476.0	64.0
2300.BB.4087.anus	136594.0	3.0
1064.H.CV214	32417.0	5.0
808.UT.15.45.s.4.1.sequences	148094.0	1.0
933.N.2.3.S.E.3	84002.0	11.0
933.T.3.1.H.P.1	128845.0	2.0
933.N.3.1.H.E.2	188803.0	3.0
933.T.3.1.H.E.5	150871.0	2.0
933.N.2.3.H.E.1	150136.0	18.0
933.Phylospora.comosa.3.5	183659.0	91.0
933.N.2.3.H.E.2	155513.0	20.0
933.N.2.3.H.E.3	113771.0	6.0
933.T.1.1.S.E.3	121346.0	2.0
933.N.2.3.H.P.5	56448.0	341.0
933.W.1.2.H.E.2	125759.0	1.0
933.T.2.3.H.P.2	150301.0	1.0
933.W.1.1.S.E.2	111342.0	1.0
933.N.2.3.S.E.2	186355.0	27.0
933.N.1.3.S.E.4	175776.0	1.0
933.N.3.2.H.E.3	98615.0	18.0
933.N.2.3.H.P.2	132349.0	764.0
933.T.3.1.S.E.5	185562.0	7.0
933.N.2.3.H.P.3	124740.0	622.0
933.N.2.3.S.E.4	146692.0	1.0
933.BuG	263528.0	213.0
933.N.2.3.H.P.1	128663.0	1038.0
933.N.2.3.H.P.4	135745.0	1192.0
10180.A1III	38122.0	3.0
10180.F5I	126521.0	1.0
10180.A15II	528980.0	18.0
10180.B4III	94673.0	2.0
10180.A4II	34631.0	2.0
10180.B3I	70016.0	1.0
10180.B6I	87308.0	2.0
10180.I3IV	143221.0	1.0
10180.F2I	152453.0	33.0
10180.A14V	395800.0	20.0
10180.A7II	118240.0	4.0
10180.B5I	57652.0	1.0
10180.D4IV	85121.0	7.0
10180.A7I	97885.0	16.0
10180.A5II	79762.0	2.0
10180.F3II	87720.0	6.0
10180.I4I	227071.0	6.0
10180.I4IV	177261.0	8.0
10180.F2II	74720.0	25.0
10180.A8II	224342.0	7.0
10180.F8IV	87767.0	7.0
10180.A15I	536264.0	28.0
10180.A5III	80544.0	3.0
10180.J6IV	131605.0	2.0
10180.G5I	194234.0	2.0
10180.F12II	291838.0	4.0
10180.A3V	114640.0	6.0
10180.D1II	231613.0	1.0
10180.F4I	136159.0	5.0
10180.D4V	20953.0	1.0
10180.K2III	25415.0	2.0
10180.I10II	110193.0	1.0
10180.A10I	139623.0	2.0
10180.G4IV	183424.0	3.0
10180.A2I	80362.0	2.0
10180.K5I	88520.0	1.0
10180.B4I	77955.0	1.0
10180.J6III	6194.0	1.0
10180.D1I	53114.0	2.0
10180.J2II	97612.0	2.0
10180.F9IV	131485.0	2.0
10180.A17III	70085.0	9.0
10180.A6I	121405.0	1.0
10180.F12I	228315.0	1.0
10180.A4V	72753.0	1.0
10180.A18III	124758.0	2.0
10180.G4II	216692.0	1.0
10180.F3I	103184.0	1.0
10180.A9I	210701.0	3.0
10180.I3III	254959.0	2.0
10180.J1II	142082.0	1.0
10180.A6II	317408.0	103.0
755.EF.EPSILON.02.06.11.lane3.NoIndex.L003	27431.0	1.0
755.EF.EPSILON.30.06.11.lane3.NoIndex.L003	46043.0	1.0
755.LSSF.THETA.D30.22.07.11.lane3.NoIndex.L003	20973.0	1.0
755.SSF.uneven.mix1.lane3.NoIndex.L003	26966.0	1.0
755.EF.ZETA.02.06.11.lane3.NoIndex.L003	34886.0	3.0
755.MP.Mock.bacteria.1.lane3.NoIndex.L003	19547.0	1.0
755.SSFA.MIX.4.19.04.11.lane3.NoIndex.L003	30623.0	1.0
755.SSFA.MIX.1.19.04.11.lane3.NoIndex.L003	32748.0	1.0
755.LSSF.THETA.D10.22.07.11.lane3.NoIndex.L003	35270.0	3.0
755.EF.ZETA.09.06.11.lane3.NoIndex.L003	25305.0	1.0
755.SSFA.L3.D50.18.10.11.lane1.NoIndex.L001	45989.0	2.0
755.LSSF.THETA.D15.22.07.11.lane3.NoIndex.L003	25422.0	1.0
755.SSFA.L2.D1.07.06.11.lane3.NoIndex.L003	29005.0	3.0
755.EF.THETA.30.06.11.lane3.NoIndex.L003	23363.0	10.0
755.LSSF.THETA.D45.22.07.11.lane3.NoIndex.L003	30171.0	2.0
755.MP.Mock.mix.1.lane3.NoIndex.L003	32594.0	2.0
1041.M028.5	100806.0	1.0
894.UY761.lane3.NoIndex.L003	26034.0	13.0
894.C1493.lane5.NoIndex.L005	27183.0	1.0
894.McM1801.lane5.NoIndex.L005	22851.0	5.0
894.YY1873.lane2.NoIndex.L002	49674.0	1.0
894.YY957.lane3.NoIndex.L003	30623.0	1.0
894.SL856.lane3.NoIndex.L003	34886.0	3.0
894.GV1037.lane5.NoIndex.L005	32127.0	4.0
894.SL855.lane3.NoIndex.L003	26120.0	14.0
894.GV1050.lane5.NoIndex.L005	35534.0	43.0
894.YY1150.lane5.NoIndex.L005	34900.0	1.0
894.YY1876.lane2.NoIndex.L002	50252.0	4.0
894.YY1132.lane5.NoIndex.L005	33193.0	8.0
894.OS742.lane3.NoIndex.L003	19196.0	13.0
894.UY721.lane3.NoIndex.L003	24107.0	4.0
894.YY1839.lane2.NoIndex.L002	61917.0	2.0
894.YY1066.lane5.NoIndex.L005	29768.0	3.0
894.OS613.lane3.NoIndex.L003	20654.0	1.0
894.UY669.lane3.NoIndex.L003	24553.0	1.0
894.GV1020.lane5.NoIndex.L005	33709.0	1.0
894.YY954.lane3.NoIndex.L003	32748.0	1.0
894.OS739.lane3.NoIndex.L003	22422.0	13.0
894.GV1003.lane5.NoIndex.L005	41436.0	9.0
894.MR307.lane3.NoIndex.L003	19892.0	1.0
894.UY768.lane3.NoIndex.L003	25711.0	20.0
894.MR939.lane3.NoIndex.L003	20973.0	1.0
894.UY777.lane3.NoIndex.L003	22450.0	19.0
894.UY680.lane3.NoIndex.L003	27457.0	9.0
894.YY984.lane5.NoIndex.L005	30586.0	1.0
894.MR491.lane3.NoIndex.L003	21046.0	1.0
894.YY1094.lane5.NoIndex.L005	30688.0	10.0
894.SV1728.lane5.NoIndex.L005	38700.0	1.0
894.UY781.lane3.NoIndex.L003	19588.0	20.0
894.YY1826.lane2.NoIndex.L002	56840.0	2.0
894.UY778.lane3.NoIndex.L003	24776.0	13.0
894.SL817.lane3.NoIndex.L003	29033.0	13.0
894.OS1913.lane2.NoIndex.L002	65848.0	1.0
894.YY1817.lane5.NoIndex.L005	33795.0	1.0
894.SL833.lane3.NoIndex.L003	44602.0	1.0
894.UY723.lane3.NoIndex.L003	26384.0	1.0
894.C1488.lane5.NoIndex.L005	41286.0	1.0
894.YY1106.lane5.NoIndex.L005	26129.0	1.0
894.UY775.lane3.NoIndex.L003	21888.0	9.0
894.UY800.lane3.NoIndex.L003	22816.0	7.0
894.UY28.lane3.NoIndex.L003	16357.0	1.0
894.SL832.lane3.NoIndex.L003	21266.0	1.0
894.OS1915.lane2.NoIndex.L002	49463.0	3.0
894.OS753.lane3.NoIndex.L003	19749.0	1.0
894.GV1897.lane2.NoIndex.L002	62138.0	3.0
894.OS751.lane3.NoIndex.L003	29260.0	8.0
894.OS1702.lane5.NoIndex.L005	23357.0	2.0
894.UY793.lane3.NoIndex.L003	25547.0	6.0
894.SL840.lane3.NoIndex.L003	22928.0	1.0
894.SL842.lane3.NoIndex.L003	24716.0	4.0
894.GV1054.lane5.NoIndex.L005	33261.0	1.0
894.YY962.lane5.NoIndex.L005	35967.0	9.0
894.GV1051.lane5.NoIndex.L005	37562.0	28.0
894.UY799.lane3.NoIndex.L003	21344.0	12.0
894.OS746.lane3.NoIndex.L003	28269.0	6.0
894.UY771.lane3.NoIndex.L003	20698.0	13.0
894.OS756.lane3.NoIndex.L003	26106.0	7.0
894.YY1584.lane5.NoIndex.L005	38374.0	1.0
894.UY724.lane3.NoIndex.L003	25033.0	1.0
894.YY1642.lane5.NoIndex.L005	32479.0	4.0
894.SL834.lane3.NoIndex.L003	25533.0	1.0
894.SL865.lane3.NoIndex.L003	32594.0	2.0
894.YY963.lane5.NoIndex.L005	35967.0	4.0
894.YY1833.lane2.NoIndex.L002	54464.0	1.0
894.YY987.lane5.NoIndex.L005	54817.0	16.0
894.SL816.lane3.NoIndex.L003	26423.0	6.0
894.SL859.lane3.NoIndex.L003	27338.0	1.0
894.YY1806.lane5.NoIndex.L005	29986.0	4.0
894.OS750.lane3.NoIndex.L003	18170.0	28.0
894.OS1916.lane2.NoIndex.L002	57177.0	3.0
894.OS748.lane3.NoIndex.L003	26793.0	10.0
894.MR945.lane3.NoIndex.L003	27431.0	1.0
894.SL849.lane3.NoIndex.L003	19683.0	9.0
894.OS625.lane3.NoIndex.L003	21197.0	1.0
894.SL846.lane3.NoIndex.L003	30041.0	7.0
894.UY664.lane3.NoIndex.L003	25474.0	4.0
894.YY1875.lane2.NoIndex.L002	48860.0	2.0
894.YY1845.lane2.NoIndex.L002	70305.0	2.0
894.UY779.lane3.NoIndex.L003	20746.0	12.0
894.UY667.lane3.NoIndex.L003	19087.0	4.0
894.UY776.lane3.NoIndex.L003	18440.0	15.0
894.YY1087.lane5.NoIndex.L005	29819.0	1.0
894.SL847.lane3.NoIndex.L003	24920.0	6.0
894.YY976.lane5.NoIndex.L005	34407.0	4.0
894.SV1730.lane5.NoIndex.L005	27647.0	1.0
894.OS1252.lane5.NoIndex.L005	49688.0	1.0
894.MR937.lane3.NoIndex.L003	25422.0	1.0
894.SL862.lane3.NoIndex.L003	16454.0	8.0
894.YY1139.lane5.NoIndex.L005	34845.0	2.0
894.YY973.lane5.NoIndex.L005	38301.0	1.0
894.SL869.lane3.NoIndex.L003	29005.0	3.0
894.GV1905.lane2.NoIndex.L002	47803.0	1.0
894.UY804.lane3.NoIndex.L003	22178.0	22.0
894.SL824.lane3.NoIndex.L003	17929.0	2.0
894.OS1697.lane5.NoIndex.L005	31663.0	2.0
894.YY1831.lane2.NoIndex.L002	53844.0	1.0
894.GV1886.lane2.NoIndex.L002	44299.0	4.0
894.OS809.lane3.NoIndex.L003	23069.0	5.0
894.UY89.lane3.NoIndex.L003	26952.0	1.0
894.UY50.lane3.NoIndex.L003	19700.0	1.0
894.YY1122.lane5.NoIndex.L005	19333.0	1.0
894.UY1793.lane5.NoIndex.L005	37480.0	1.0
894.UY676.lane3.NoIndex.L003	23116.0	7.0
894.OS738.lane3.NoIndex.L003	25558.0	4.0
894.OS635.lane3.NoIndex.L003	21392.0	1.0
894.OS1225.lane5.NoIndex.L005	25325.0	1.0
894.UY679.lane3.NoIndex.L003	21088.0	1.0
894.OS737.lane3.NoIndex.L003	28135.0	10.0
894.OS1235.lane5.NoIndex.L005	27505.0	9.0
894.SV1766.lane5.NoIndex.L005	29048.0	1.0
894.SV1732.lane5.NoIndex.L005	32908.0	1.0
894.OS745.lane3.NoIndex.L003	31935.0	6.0
894.YY1110.lane5.NoIndex.L005	27506.0	1.0
894.GV1046.lane5.NoIndex.L005	29921.0	1.0
894.GV1044.lane5.NoIndex.L005	35776.0	15.0
894.GV1035.lane5.NoIndex.L005	48781.0	1.0
894.UY931.lane3.NoIndex.L003	22733.0	2.0
894.UY762.lane3.NoIndex.L003	32371.0	6.0
894.SL845.lane3.NoIndex.L003	22040.0	5.0
894.UY677.lane3.NoIndex.L003	24882.0	2.0
894.UY672.lane3.NoIndex.L003	29010.0	8.0
894.UY803.lane3.NoIndex.L003	26349.0	6.0
894.UY678.lane3.NoIndex.L003	17129.0	1.0
894.UY766.lane3.NoIndex.L003	25851.0	1.0
894.OS1699.lane5.NoIndex.L005	31272.0	8.0
894.UY769.lane3.NoIndex.L003	21629.0	12.0
894.GV1063.lane5.NoIndex.L005	32313.0	2.0
894.OS749.lane3.NoIndex.L003	23501.0	5.0
894.OS530.lane3.NoIndex.L003	23635.0	1.0
894.OS1245.lane5.NoIndex.L005	32071.0	2.0
894.UY933.lane3.NoIndex.L003	21666.0	3.0
894.YY958.lane3.NoIndex.L003	19547.0	1.0
894.YY1836.lane2.NoIndex.L002	40284.0	37.0
894.YY1809.lane5.NoIndex.L005	32340.0	1.0
894.SV1301.lane5.NoIndex.L005	38009.0	1.0
894.UY767.lane3.NoIndex.L003	28994.0	9.0
894.SL857.lane3.NoIndex.L003	21274.0	5.0
894.OS1695.lane5.NoIndex.L005	33834.0	1.0
894.YY978.lane5.NoIndex.L005	28394.0	1.0
894.GV1024.lane5.NoIndex.L005	38206.0	1.0
894.C1490.lane5.NoIndex.L005	36942.0	1.0
894.OS812.lane3.NoIndex.L003	24170.0	12.0
894.MR951.lane3.NoIndex.L003	46043.0	1.0
894.YY1128.lane5.NoIndex.L005	25626.0	8.0
894.OS1914.lane2.NoIndex.L002	56841.0	4.0
894.UY658.lane3.NoIndex.L003	27619.0	1.0
894.OS1238.lane5.NoIndex.L005	34532.0	1.0
894.YY1092.lane5.NoIndex.L005	30849.0	2.0
894.YY985.lane5.NoIndex.L005	46911.0	2.0
894.MR222.lane3.NoIndex.L003	26668.0	2.0
894.UY1383.lane5.NoIndex.L005	32592.0	1.0
894.UY763.lane3.NoIndex.L003	18785.0	1.0
894.GV1022.lane5.NoIndex.L005	34350.0	1.0
894.YY1829.lane2.NoIndex.L002	49583.0	1.0
894.OS1919.lane2.NoIndex.L002	40176.0	5.0
894.OS620.lane3.NoIndex.L003	23220.0	1.0
894.YY1814.lane5.NoIndex.L005	29481.0	1.0
894.UY31.lane3.NoIndex.L003	17545.0	2.0
894.OS1249.lane5.NoIndex.L005	40933.0	1.0
894.GV1662.lane5.NoIndex.L005	27862.0	2.0
894.GV1907.lane2.NoIndex.L002	66484.0	2.0
894.GV1026.lane5.NoIndex.L005	28655.0	1.0
894.UY673.lane3.NoIndex.L003	32843.0	4.0
894.GV1878.lane2.NoIndex.L002	36448.0	2.0
894.OS743.lane3.NoIndex.L003	23320.0	8.0
894.UY83.lane3.NoIndex.L003	17723.0	1.0
894.SL854.lane3.NoIndex.L003	21746.0	22.0
894.UY1795.lane5.NoIndex.L005	38809.0	1.0
894.MR946.lane3.NoIndex.L003	25305.0	1.0
894.YY1143.lane5.NoIndex.L005	35530.0	2.0
894.UY1788.lane5.NoIndex.L005	40238.0	5.0
894.OS741.lane3.NoIndex.L003	25642.0	5.0
894.YY952.lane5.NoIndex.L005	39725.0	2.0
894.SV1720.lane5.NoIndex.L005	33155.0	2.0
894.OS1228.lane5.NoIndex.L005	32837.0	2.0
894.GV1027.lane5.NoIndex.L005	42250.0	1.0
894.GV1000.lane5.NoIndex.L005	47231.0	1.0
894.GV1049.lane5.NoIndex.L005	29818.0	1.0
894.SL861.lane3.NoIndex.L003	24479.0	9.0
894.OS1917.lane2.NoIndex.L002	58837.0	7.0
894.GV1903.lane2.NoIndex.L002	56762.0	4.0
894.YY1099.lane5.NoIndex.L005	29990.0	7.0
894.UY765.lane3.NoIndex.L003	25959.0	9.0
894.YY1100.lane5.NoIndex.L005	39454.0	3.0
894.SL848.lane3.NoIndex.L003	35270.0	3.0
894.SL825.lane3.NoIndex.L003	23304.0	1.0
894.GV1034.lane5.NoIndex.L005	39822.0	1.0
894.YY1152.lane5.NoIndex.L005	26387.0	1.0
894.SL853.lane3.NoIndex.L003	25080.0	11.0
894.OS759.lane3.NoIndex.L003	26245.0	10.0
894.SV1724.lane5.NoIndex.L005	24410.0	1.0
894.OS747.lane3.NoIndex.L003	23319.0	3.0
894.GV1052.lane5.NoIndex.L005	42251.0	4.0
894.YY1844.lane2.NoIndex.L002	52027.0	4.0
894.YY1116.lane5.NoIndex.L005	35191.0	3.0
894.UY798.lane3.NoIndex.L003	18488.0	2.0
894.OS1226.lane5.NoIndex.L005	37001.0	1.0
894.OS758.lane3.NoIndex.L003	27133.0	6.0
894.YY971.lane5.NoIndex.L005	43825.0	19.0
894.YY964.lane5.NoIndex.L005	31669.0	1.0
894.UY714.lane3.NoIndex.L003	21229.0	1.0
894.GV1908.lane2.NoIndex.L002	48214.0	1.0
894.UY796.lane3.NoIndex.L003	22251.0	5.0
894.SL858.lane3.NoIndex.L003	24717.0	2.0
894.OS808.lane3.NoIndex.L003	18265.0	2.0
894.YY1119.lane5.NoIndex.L005	111682.0	4.0
894.SL863.lane3.NoIndex.L003	25701.0	11.0
894.F1466.lane5.NoIndex.L005	42645.0	2.0
894.YY1805.lane5.NoIndex.L005	20462.0	5.0
894.GV1884.lane2.NoIndex.L002	42952.0	1.0
894.YY1866.lane2.NoIndex.L002	71878.0	8.0
894.OS757.lane3.NoIndex.L003	31142.0	4.0
894.YY1126.lane5.NoIndex.L005	32124.0	1.0
894.SL852.lane3.NoIndex.L003	23253.0	1.0
894.YY1086.lane5.NoIndex.L005	28081.0	1.0
894.SL820.lane3.NoIndex.L003	17231.0	11.0
894.YY953.lane3.NoIndex.L003	23363.0	10.0
894.OS1701.lane5.NoIndex.L005	27115.0	4.0
894.YY1109.lane5.NoIndex.L005	29916.0	13.0
894.UY646.lane3.NoIndex.L003	20421.0	1.0
894.SL819.lane3.NoIndex.L003	22984.0	17.0
894.OS1237.lane5.NoIndex.L005	28929.0	2.0
894.UY920.lane3.NoIndex.L003	19464.0	9.0
894.OS1698.lane5.NoIndex.L005	23144.0	7.0
894.SL894.lane3.NoIndex.L003	27267.0	2.0
894.YY1843.lane2.NoIndex.L002	53558.0	8.0
894.UY764.lane3.NoIndex.L003	28098.0	29.0
894.UY693.lane3.NoIndex.L003	27988.0	9.0
894.C1495.lane5.NoIndex.L005	39326.0	2.0
894.SL821.lane3.NoIndex.L003	18907.0	11.0
894.GV1902.lane2.NoIndex.L002	62619.0	1.0
894.YY1138.lane5.NoIndex.L005	29347.0	1.0
894.UY791.lane3.NoIndex.L003	27243.0	3.0
894.UY801.lane3.NoIndex.L003	17727.0	1.0
894.UY35.lane3.NoIndex.L003	18798.0	3.0
894.YY1869.lane2.NoIndex.L002	61154.0	1.0
894.UY773.lane3.NoIndex.L003	21939.0	43.0
894.YY1117.lane5.NoIndex.L005	39268.0	1.0
894.OS814.lane3.NoIndex.L003	22174.0	11.0
894.UY2.lane3.NoIndex.L003	24799.0	1.0
894.OS744.lane3.NoIndex.L003	19084.0	17.0
894.YY1837.lane2.NoIndex.L002	57870.0	4.0
894.UY919.lane3.NoIndex.L003	23577.0	1.0
894.GV1043.lane5.NoIndex.L005	34318.0	1.0
894.UY674.lane3.NoIndex.L003	26226.0	1.0
894.MR187.lane3.NoIndex.L003	36885.0	4.0
894.GV1910.lane2.NoIndex.L002	64219.0	6.0
894.UY772.lane3.NoIndex.L003	19397.0	8.0
894.GV1039.lane5.NoIndex.L005	32595.0	6.0
894.UY656.lane3.NoIndex.L003	27153.0	1.0
894.MR940.lane3.NoIndex.L003	30171.0	2.0
894.SL850.lane3.NoIndex.L003	22204.0	30.0
894.OS1244.lane5.NoIndex.L005	36643.0	1.0
894.UY802.lane3.NoIndex.L003	23848.0	6.0
894.YY1120.lane5.NoIndex.L005	27837.0	3.0
894.OS810.lane3.NoIndex.L003	26554.0	17.0
894.YY1810.lane5.NoIndex.L005	33356.0	2.0
894.SL866.lane3.NoIndex.L003	26966.0	1.0
894.YY975.lane5.NoIndex.L005	27920.0	1.0
894.YY1164.lane5.NoIndex.L005	21193.0	5.0
894.YY1832.lane2.NoIndex.L002	48901.0	12.0
894.UY675.lane3.NoIndex.L003	30928.0	6.0
894.UY792.lane3.NoIndex.L003	22490.0	1.0
894.OS760.lane3.NoIndex.L003	33478.0	6.0
894.UY805.lane3.NoIndex.L003	18492.0	10.0
894.YY1827.lane2.NoIndex.L002	58676.0	8.0
894.YY1082.lane5.NoIndex.L005	17292.0	1.0
894.UY708.lane3.NoIndex.L003	22769.0	1.0
894.UY794.lane3.NoIndex.L003	28202.0	8.0
638.VAN35.120210.2	461299.0	3.0
638.RMK.ENR.25.1	468482.0	1.0
638.FRX6.120710.2	288705.0	78.0
638.FRX7.120710.2	293711.0	3.0
638.ELB18.111810.1	558062.0	2.0
638.VAN35.120210.1	468922.0	6.0
638.FRX9.120710.1	465421.0	2.0
638.RMK.ENR.2.1	394499.0	3.0
638.RMK.ENR.28.1	516595.0	1.0
